=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 63.1 BPM
Valid interval: 457-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 110 mmHg
Confidence: 0.069
95% CI: [108 - 112] mmHg
Agreement: 5617/990 detectors

MAP: 98 mmHg
Est. Diastolic: 92 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W110_T1.0_D20                   101         0.740        | 767   101         11.8        
BL_W120_T1.0_D25                   101         0.740        | 790   101         11.8        
BL_W120_T1.0_D20                   101         0.740        | 791   101         11.8        
BL_W120_T1.0_D15                   101         0.740        | 792   101         11.8        
BL_W120_T1.0_D10                   101         0.740        | 793   101         11.8        
BL_W120_T1.0_D8                    101         0.740        | 794   101         11.8        
BL_W120_T1.0_D6                    101         0.740        | 795   101         11.8        
BL_W120_T1.0_D4                    101         0.740        | 796   101         11.8        
BL_W120_T1.0_D2                    101         0.740        | 797   101         11.8        
BL_W110_T1.0_D40                   101         0.740        | 764   101         11.8        
BL_W110_T1.0_D30                   101         0.740        | 765   101         11.8        
BL_W110_T1.0_D25                   101         0.740        | 766   101         11.8        
BL_W130_T1.0_D4                    101         0.740        | 800   101         11.8        
BL_W110_T1.0_D15                   101         0.740        | 768   101         11.8        
BL_W110_T1.0_D10                   101         0.740        | 769   101         11.8        
BL_W110_T1.0_D8                    101         0.740        | 770   101         11.8        
BL_W110_T1.0_D6                    101         0.740        | 771   101         11.8        
BL_W110_T1.0_D4                    101         0.740        | 772   101         11.8        
BL_W110_T1.0_D2                    101         0.740        | 773   101         11.8        
BL_W90_T1.0_D40                    101         0.740        | 804   101         11.8        
BL_W90_T1.0_D30                    101         0.740        | 805   101         11.8        
BL_W90_T1.0_D25                    101         0.740        | 806   101         11.8        
BL_W90_T1.0_D20                    101         0.740        | 801   101         11.8        
BL_W90_T1.0_D15                    101         0.740        | 811   101         11.8        
BL_W120_T1.0_D40                   101         0.740        | 808   101         11.8        
