=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 71.4 BPM
Valid interval: 425-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 93 mmHg
Confidence: 0.085
95% CI: [91 - 95] mmHg
Agreement: 4114/990 detectors

MAP: 97 mmHg
Est. Diastolic: 99 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W100_T1.8_D10                   91          0.500        | 893   91          12.9        
BL_W100_T1.6_D8                    91          0.500        | 843   91          12.9        
BL_W100_T1.6_D10                   91          0.500        | 844   91          12.9        
BL_W100_T1.6_D15                   91          0.500        | 845   91          12.9        
BL_W100_T1.6_D20                   91          0.500        | 856   91          12.9        
BL_W100_T1.6_D25                   91          0.500        | 887   91          12.9        
BL_W100_T1.6_D30                   91          0.500        | 888   91          12.9        
BL_W100_T1.6_D40                   92          0.500        | 320   92          12.5        
BL_W100_T1.8_D2                    91          0.500        | 889   91          12.9        
BL_W100_T1.8_D4                    91          0.500        | 890   91          12.9        
BL_W100_T1.8_D6                    91          0.500        | 891   91          12.9        
BL_W100_T1.8_D8                    91          0.500        | 892   91          12.9        
BL_W100_T1.6_D6                    91          0.500        | 842   91          12.9        
BL_W100_T1.8_D15                   91          0.500        | 894   91          12.9        
BL_W100_T1.8_D20                   91          0.500        | 895   91          12.9        
BL_W100_T1.8_D25                   91          0.500        | 886   91          12.9        
BL_W100_T1.8_D30                   91          0.500        | 897   91          12.9        
BL_W100_T1.8_D40                   92          0.500        | 318   92          12.5        
BL_W100_T2.0_D2                    91          0.500        | 898   91          12.9        
BL_W100_T2.0_D4                    91          0.500        | 899   91          12.9        
BL_W100_T2.0_D6                    91          0.500        | 900   91          12.9        
BL_W100_T2.0_D8                    91          0.500        | 901   91          12.9        
BL_W100_T2.0_D10                   91          0.500        | 902   91          12.9        
BL_W100_T1.4_D4                    91          0.500        | 832   91          12.9        
BL_W100_T1.2_D4                    92          0.500        | 343   92          12.5        
BL_W100_T1.2_D6                    92          0.500        | 331   92          12.5        
BL_W100_T1.2_D8                    92          0.500        | 330   92          12.5        
BL_W100_T1.2_D10                   92          0.500        | 329   92          12.5        
BL_W100_T1.2_D15                   92          0.500        | 328   92          12.5        
BL_W100_T1.2_D20                   92          0.500        | 327   92          12.5        
BL_W100_T1.2_D25                   92          0.500        | 326   92          12.5        
BL_W100_T1.2_D30                   92          0.500        | 325   92          12.5        
BL_W100_T1.2_D40                   92          0.500        | 324   92          12.5        
BL_W100_T1.4_D2                    91          0.500        | 831   91          12.9        
BL_W100_T2.0_D15                   91          0.500        | 903   91          12.9        
BL_W100_T1.4_D6                    91          0.500        | 833   91          12.9        
BL_W100_T1.4_D8                    91          0.500        | 834   91          12.9        
BL_W100_T1.4_D10                   91          0.500        | 835   91          12.9        
BL_W100_T1.4_D15                   91          0.500        | 826   91          12.9        
BL_W100_T1.4_D20                   91          0.500        | 837   91          12.9        
BL_W100_T1.4_D25                   91          0.500        | 838   91          12.9        
BL_W100_T1.4_D30                   91          0.500        | 839   91          12.9        
BL_W100_T1.4_D40                   92          0.500        | 322   92          12.5        
BL_W100_T1.6_D2                    91          0.500        | 840   91          12.9        
BL_W100_T1.6_D4                    91          0.500        | 841   91          12.9        
BL_W110_T1.4_D40                   92          0.500        | 315   92          12.5        
BL_W110_T1.2_D30                   92          0.500        | 321   92          12.5        
BL_W110_T1.2_D40                   92          0.500        | 312   92          12.5        
BL_W110_T1.4_D2                    91          0.500        | 547   91          12.9        
BL_W110_T1.4_D4                    91          0.500        | 553   91          12.9        
BL_W110_T1.4_D6                    91          0.500        | 552   91          12.9        
BL_W110_T1.4_D8                    91          0.500        | 551   91          12.9        
BL_W110_T1.4_D10                   91          0.500        | 536   91          12.9        
BL_W110_T1.4_D15                   91          0.500        | 569   91          12.9        
BL_W110_T1.4_D20                   91          0.500        | 578   91          12.9        
