=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 62.2 BPM
Valid interval: 512-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 117 mmHg
Confidence: 0.040
95% CI: [115 - 119] mmHg
Agreement: 5828/990 detectors

MAP: 100 mmHg
Est. Diastolic: 92 mmHg
Oscillometric MAP Systolic: 121 mmHg
Oscillometric MAP Diastolic: 98 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W110_T1.2_D4                    115         0.900        | 498   115         14.8        
BL_W100_T1.8_D30                   114         0.900        | 773   114         15.5        
BL_W100_T1.8_D40                   114         0.900        | 772   114         15.5        
BL_W110_T1.0_D2                    115         0.900        | 544   115         14.8        
BL_W110_T1.0_D4                    115         0.900        | 545   115         14.8        
BL_W110_T1.0_D6                    115         0.900        | 546   115         14.8        
BL_W110_T1.0_D8                    115         0.900        | 547   115         14.8        
BL_W110_T1.0_D10                   115         0.900        | 548   115         14.8        
BL_W110_T1.0_D15                   115         0.900        | 549   115         14.8        
BL_W110_T1.0_D20                   115         0.900        | 550   115         14.8        
BL_W110_T1.0_D25                   115         0.900        | 509   115         14.8        
BL_W110_T1.0_D30                   115         0.900        | 495   115         14.8        
BL_W110_T1.0_D40                   115         0.900        | 496   115         14.8        
BL_W110_T1.2_D2                    115         0.900        | 497   115         14.8        
BL_W80_T1.0_D10                    115         0.900        | 616   115         14.8        
BL_W110_T1.2_D6                    115         0.900        | 499   115         14.8        
BL_W110_T1.2_D8                    115         0.900        | 500   115         14.8        
BL_W110_T1.2_D10                   115         0.900        | 501   115         14.8        
BL_W110_T1.2_D15                   115         0.900        | 502   115         14.8        
BL_W110_T1.2_D20                   115         0.900        | 503   115         14.8        
BL_W110_T1.2_D25                   115         0.900        | 504   115         14.8        
BL_W110_T1.2_D30                   115         0.900        | 505   115         14.8        
BL_W110_T1.2_D40                   115         0.900        | 506   115         14.8        
BL_W110_T1.4_D2                    114         0.900        | 853   114         15.5        
BL_W110_T1.4_D4                    114         0.900        | 854   114         15.5        
BL_W110_T1.4_D6                    114         0.900        | 855   114         15.5        
BL_W110_T1.4_D8                    114         0.900        | 856   114         15.5        
BL_W80_T1.4_D4                     114         0.900        | 763   114         15.5        
BL_W80_T1.6_D10                    114         0.900        | 726   114         15.5        
BL_W80_T1.6_D8                     114         0.900        | 718   114         15.5        
BL_W80_T1.6_D6                     114         0.900        | 728   114         15.5        
BL_W80_T1.6_D4                     114         0.900        | 729   114         15.5        
BL_W80_T1.6_D2                     114         0.900        | 730   114         15.5        
BL_W80_T1.4_D40                    114         0.900        | 731   114         15.5        
BL_W80_T1.4_D30                    114         0.900        | 732   114         15.5        
BL_W80_T1.4_D25                    114         0.900        | 733   114         15.5        
BL_W80_T1.4_D20                    114         0.900        | 734   114         15.5        
BL_W80_T1.4_D15                    114         0.900        | 735   114         15.5        
