=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 61.0 BPM
Valid interval: 518-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 123 mmHg
Confidence: 0.061
95% CI: [121 - 125] mmHg
Agreement: 5969/990 detectors

MAP: 107 mmHg
Est. Diastolic: 99 mmHg
Oscillometric MAP Systolic: 138 mmHg
Oscillometric MAP Diastolic: 105 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W110_T1.6_D2                    122         0.900        | 490   122         20.4        
BL_W80_T1.2_D6                     122         0.900        | 679   122         20.4        
BL_W80_T1.2_D4                     122         0.900        | 678   122         20.4        
BL_W80_T1.2_D2                     122         0.900        | 677   122         20.4        
BL_W80_T1.0_D40                    122         0.900        | 676   122         20.4        
BL_W80_T1.0_D30                    122         0.900        | 675   122         20.4        
BL_W80_T1.0_D25                    122         0.900        | 674   122         20.4        
BL_W80_T1.0_D20                    122         0.900        | 733   122         20.4        
BL_W80_T1.0_D15                    122         0.900        | 732   122         20.4        
BL_W80_T1.0_D10                    122         0.900        | 742   122         20.4        
BL_W80_T1.0_D8                     122         0.900        | 741   122         20.4        
BL_W80_T1.0_D6                     122         0.900        | 740   122         20.4        
BL_W80_T1.0_D4                     122         0.900        | 739   122         20.4        
BL_W80_T1.0_D2                     122         0.900        | 737   122         20.4        
BL_W80_T1.2_D8                     122         0.900        | 680   122         20.4        
BL_W110_T1.6_D4                    122         0.900        | 489   122         20.4        
BL_W110_T1.6_D6                    122         0.900        | 488   122         20.4        
BL_W110_T1.6_D8                    122         0.900        | 487   122         20.4        
BL_W110_T1.6_D10                   122         0.900        | 486   122         20.4        
BL_W110_T1.6_D15                   122         0.900        | 485   122         20.4        
BL_W110_T1.6_D20                   122         0.900        | 484   122         20.4        
BL_W110_T1.6_D25                   122         0.900        | 483   122         20.4        
BL_W110_T1.6_D30                   122         0.900        | 482   122         20.4        
BL_W110_T1.6_D40                   122         0.900        | 481   122         20.4        
BL_W120_T1.0_D2                    123         0.900        | 431   123         19.5        
BL_W120_T1.0_D4                    123         0.900        | 432   123         19.5        
BL_W120_T1.0_D6                    123         0.900        | 433   123         19.5        
BL_W120_T1.0_D8                    123         0.900        | 398   123         19.5        
BL_W80_T1.4_D25                    122         0.900        | 657   122         20.4        
BL_W110_T1.4_D40                   122         0.900        | 491   122         20.4        
BL_W80_T1.6_D40                    122         0.900        | 706   122         20.4        
BL_W80_T1.6_D30                    122         0.900        | 705   122         20.4        
BL_W80_T1.6_D25                    122         0.900        | 704   122         20.4        
BL_W80_T1.6_D20                    122         0.900        | 703   122         20.4        
BL_W80_T1.6_D15                    122         0.900        | 702   122         20.4        
BL_W80_T1.6_D10                    122         0.900        | 673   122         20.4        
BL_W80_T1.6_D8                     122         0.900        | 663   122         20.4        
BL_W80_T1.6_D6                     122         0.900        | 662   122         20.4        
BL_W80_T1.6_D4                     122         0.900        | 661   122         20.4        
BL_W80_T1.6_D2                     122         0.900        | 660   122         20.4        
BL_W80_T1.4_D40                    122         0.900        | 659   122         20.4        
BL_W80_T1.4_D30                    122         0.900        | 658   122         20.4        
BL_W120_T1.0_D10                   123         0.900        | 438   123         19.5        
BL_W80_T1.4_D20                    122         0.900        | 656   122         20.4        
BL_W80_T1.4_D15                    122         0.900        | 645   122         20.4        
BL_W80_T1.4_D10                    122         0.900        | 654   122         20.4        
BL_W80_T1.4_D8                     122         0.900        | 653   122         20.4        
BL_W80_T1.4_D6                     122         0.900        | 652   122         20.4        
BL_W80_T1.4_D4                     122         0.900        | 651   122         20.4        
BL_W80_T1.4_D2                     122         0.900        | 650   122         20.4        
BL_W80_T1.2_D40                    122         0.900        | 649   122         20.4        
BL_W80_T1.2_D30                    122         0.900        | 648   122         20.4        
BL_W80_T1.2_D25                    122         0.900        | 647   122         20.4        
BL_W80_T1.2_D20                    122         0.900        | 646   122         20.4        
BL_W80_T1.2_D15                    122         0.900        | 655   122         20.4        
BL_W80_T1.2_D10                    122         0.900        | 681   122         20.4        
BL_W70_T1.2_D10                    122         0.900        | 604   122         20.4        
