=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 101.5 BPM
Valid interval: 348-975 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 112 mmHg
Confidence: 0.055
95% CI: [110 - 114] mmHg
Agreement: 4930/990 detectors

MAP: 106 mmHg
Est. Diastolic: 103 mmHg
Oscillometric MAP Systolic: 125 mmHg
Oscillometric MAP Diastolic: 102 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W70_T1.4_D15                    104         0.980        | 617   104         31.3        
BL_W60_T1.2_D25                    104         0.980        | 665   104         31.3        
BL_W60_T1.2_D30                    104         0.980        | 664   104         31.3        
BL_W60_T1.2_D40                    104         0.980        | 663   104         31.3        
BL_W110_T1.0_D15                   104         0.980        | 533   104         31.3        
BL_W110_T1.0_D20                   104         0.980        | 532   104         31.3        
BL_W110_T1.0_D25                   104         0.980        | 531   104         31.3        
BL_W110_T1.0_D30                   104         0.980        | 530   104         31.3        
BL_W110_T1.0_D40                   104         0.980        | 529   104         31.3        
BL_W70_T1.4_D40                    104         0.980        | 613   104         31.3        
BL_W70_T1.4_D30                    104         0.980        | 614   104         31.3        
BL_W70_T1.4_D25                    104         0.980        | 599   104         31.3        
BL_W70_T1.4_D20                    104         0.980        | 616   104         31.3        
BL_W60_T1.2_D20                    104         0.980        | 666   104         31.3        
BL_W70_T1.4_D10                    104         0.980        | 618   104         31.3        
BL_W70_T1.4_D8                     104         0.980        | 619   104         31.3        
BL_W70_T1.4_D6                     104         0.980        | 620   104         31.3        
BL_W70_T1.4_D4                     104         0.980        | 621   104         31.3        
BL_W70_T1.4_D2                     104         0.980        | 622   104         31.3        
BL_W70_T1.2_D40                    104         0.980        | 623   104         31.3        
BL_W70_T1.2_D30                    104         0.980        | 624   104         31.3        
BL_W70_T1.2_D25                    104         0.980        | 625   104         31.3        
BL_W70_T1.2_D20                    104         0.980        | 626   104         31.3        
BL_W120_T1.4_D40                   104         0.980        | 469   104         31.3        
BL_W120_T1.4_D30                   104         0.980        | 470   104         31.3        
BL_W120_T1.4_D25                   104         0.980        | 471   104         31.3        
BL_W100_T1.4_D10                   104         0.980        | 428   104         31.3        
BL_W100_T1.2_D4                    104         0.980        | 759   104         31.3        
BL_W100_T1.2_D6                    104         0.980        | 760   104         31.3        
BL_W100_T1.2_D8                    104         0.980        | 761   104         31.3        
BL_W100_T1.2_D15                   104         0.980        | 676   104         31.3        
BL_W100_T1.2_D20                   104         0.980        | 763   104         31.3        
BL_W100_T1.2_D25                   104         0.980        | 443   104         31.3        
BL_W100_T1.2_D30                   104         0.980        | 434   104         31.3        
BL_W100_T1.2_D40                   104         0.980        | 433   104         31.3        
BL_W100_T1.4_D2                    104         0.980        | 432   104         31.3        
BL_W100_T1.4_D4                    104         0.980        | 431   104         31.3        
BL_W100_T1.4_D6                    104         0.980        | 430   104         31.3        
BL_W100_T1.4_D8                    104         0.980        | 429   104         31.3        
BL_W120_T1.4_D20                   104         0.980        | 472   104         31.3        
BL_W100_T1.4_D15                   104         0.980        | 427   104         31.3        
BL_W100_T1.4_D20                   104         0.980        | 426   104         31.3        
BL_W100_T1.4_D25                   104         0.980        | 424   104         31.3        
BL_W100_T1.4_D30                   104         0.980        | 437   104         31.3        
BL_W60_T1.0_D40                    104         0.980        | 673   104         31.3        
BL_W100_T1.4_D40                   104         0.980        | 438   104         31.3        
BL_W110_T1.0_D2                    104         0.980        | 553   104         31.3        
BL_W110_T1.0_D4                    104         0.980        | 537   104         31.3        
BL_W110_T1.0_D6                    104         0.980        | 536   104         31.3        
BL_W110_T1.0_D8                    104         0.980        | 535   104         31.3        
BL_W110_T1.0_D10                   104         0.980        | 534   104         31.3        
BL_W110_T1.2_D30                   104         0.980        | 520   104         31.3        
BL_W120_T1.0_D2                    104         0.980        | 558   104         31.3        
BL_W70_T1.0_D40                    104         0.980        | 571   104         31.3        
BL_W70_T1.0_D30                    104         0.980        | 572   104         31.3        
BL_W70_T1.0_D25                    104         0.980        | 573   104         31.3        
BL_W110_T1.2_D2                    104         0.980        | 528   104         31.3        
BL_W110_T1.2_D4                    104         0.980        | 527   104         31.3        
BL_W110_T1.2_D6                    104         0.980        | 526   104         31.3        
BL_W110_T1.2_D8                    104         0.980        | 525   104         31.3        
BL_W110_T1.2_D10                   104         0.980        | 524   104         31.3        
BL_W110_T1.2_D15                   104         0.980        | 508   104         31.3        
BL_W110_T1.2_D20                   104         0.980        | 522   104         31.3        
BL_W110_T1.2_D25                   104         0.980        | 521   104         31.3        
BL_W120_T1.0_D4                    104         0.980        | 557   104         31.3        
BL_W110_T1.2_D40                   104         0.980        | 519   104         31.3        
BL_W110_T1.4_D2                    104         0.980        | 518   104         31.3        
BL_W110_T1.4_D40                   104         0.980        | 509   104         31.3        
BL_W110_T1.4_D30                   104         0.980        | 510   104         31.3        
BL_W110_T1.4_D25                   104         0.980        | 511   104         31.3        
BL_W110_T1.4_D20                   104         0.980        | 512   104         31.3        
BL_W110_T1.4_D15                   104         0.980        | 513   104         31.3        
BL_W110_T1.4_D10                   104         0.980        | 514   104         31.3        
BL_W110_T1.4_D8                    104         0.980        | 515   104         31.3        
BL_W110_T1.4_D6                    104         0.980        | 516   104         31.3        
BL_W110_T1.4_D4                    104         0.980        | 517   104         31.3        
BL_W120_T1.2_D8                    104         0.980        | 545   104         31.3        
BL_W120_T1.4_D15                   104         0.980        | 473   104         31.3        
BL_W120_T1.4_D10                   104         0.980        | 474   104         31.3        
BL_W120_T1.4_D8                    104         0.980        | 475   104         31.3        
BL_W120_T1.4_D6                    104         0.980        | 476   104         31.3        
BL_W120_T1.4_D4                    104         0.980        | 477   104         31.3        
BL_W120_T1.4_D2                    104         0.980        | 493   104         31.3        
BL_W120_T1.2_D40                   104         0.980        | 539   104         31.3        
BL_W120_T1.2_D30                   104         0.980        | 540   104         31.3        
BL_W120_T1.2_D25                   104         0.980        | 541   104         31.3        
BL_W120_T1.2_D20                   104         0.980        | 542   104         31.3        
BL_W120_T1.2_D15                   104         0.980        | 543   104         31.3        
BL_W120_T1.2_D10                   104         0.980        | 544   104         31.3        
BL_W100_T1.2_D10                   104         0.980        | 762   104         31.3        
BL_W120_T1.2_D6                    104         0.980        | 546   104         31.3        
BL_W120_T1.2_D4                    104         0.980        | 547   104         31.3        
BL_W120_T1.2_D2                    104         0.980        | 548   104         31.3        
BL_W120_T1.0_D40                   104         0.980        | 549   104         31.3        
BL_W120_T1.0_D30                   104         0.980        | 550   104         31.3        
BL_W120_T1.0_D25                   104         0.980        | 551   104         31.3        
BL_W120_T1.0_D20                   104         0.980        | 552   104         31.3        
BL_W120_T1.0_D15                   104         0.980        | 538   104         31.3        
BL_W120_T1.0_D10                   104         0.980        | 554   104         31.3        
BL_W120_T1.0_D8                    104         0.980        | 555   104         31.3        
BL_W120_T1.0_D6                    104         0.980        | 556   104         31.3        
BL_W50_T1.2_D6                     104         0.980        | 649   104         31.3        
BL_W90_T1.4_D20                    104         0.980        | 736   104         31.3        
