=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 72.1 BPM
Valid interval: 460-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 93 mmHg
Confidence: 0.048
95% CI: [91 - 95] mmHg
Agreement: 4817/990 detectors

MAP: 86 mmHg
Est. Diastolic: 82 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W120_T1.2_D20                   86          0.820        | 239   86          8.2         
BL_W100_T1.0_D40                   86          0.820        | 166   86          8.2         
BL_W100_T1.0_D30                   86          0.820        | 168   86          8.2         
BL_W100_T1.0_D25                   86          0.820        | 170   86          8.2         
BL_W100_T1.0_D20                   86          0.820        | 165   86          8.2         
BL_W80_T1.0_D2                     86          0.820        | 371   86          8.2         
BL_W120_T1.2_D40                   86          0.820        | 222   86          8.2         
BL_W120_T1.2_D30                   86          0.820        | 237   86          8.2         
BL_W120_T1.2_D25                   86          0.820        | 238   86          8.2         
BL_W100_T1.2_D2                    86          0.820        | 319   86          8.2         
BL_W120_T1.2_D15                   86          0.820        | 240   86          8.2         
BL_W120_T1.2_D10                   86          0.820        | 241   86          8.2         
BL_W120_T1.2_D8                    86          0.820        | 242   86          8.2         
BL_W80_T1.0_D4                     86          0.820        | 167   86          8.2         
BL_W80_T1.0_D6                     86          0.820        | 161   86          8.2         
BL_W80_T1.0_D8                     86          0.820        | 160   86          8.2         
BL_W120_T1.2_D6                    86          0.820        | 243   86          8.2         
BL_W120_T1.2_D4                    86          0.820        | 244   86          8.2         
BL_W100_T1.2_D4                    86          0.820        | 304   86          8.2         
BL_W100_T1.2_D6                    86          0.820        | 303   86          8.2         
BL_W100_T1.2_D8                    86          0.820        | 302   86          8.2         
BL_W130_T1.0_D2                    86          0.820        | 225   86          8.2         
BL_W130_T1.0_D4                    86          0.820        | 224   86          8.2         
BL_W130_T1.0_D6                    86          0.820        | 223   86          8.2         
BL_W130_T1.0_D8                    86          0.820        | 236   86          8.2         
BL_W130_T1.0_D10                   86          0.820        | 276   86          8.2         
BL_W130_T1.0_D15                   86          0.820        | 275   86          8.2         
BL_W130_T1.0_D20                   86          0.820        | 274   86          8.2         
BL_W100_T1.2_D10                   86          0.820        | 301   86          8.2         
BL_W100_T1.2_D15                   86          0.820        | 300   86          8.2         
BL_W100_T1.2_D20                   86          0.820        | 299   86          8.2         
BL_W130_T1.0_D25                   86          0.820        | 273   86          8.2         
BL_W130_T1.0_D30                   86          0.820        | 272   86          8.2         
BL_W80_T1.2_D4                     86          0.820        | 198   86          8.2         
BL_W60_T1.4_D2                     86          0.820        | 337   86          8.2         
BL_W60_T1.4_D4                     86          0.820        | 336   86          8.2         
BL_W60_T1.4_D6                     86          0.820        | 335   86          8.2         
BL_W60_T1.4_D8                     86          0.820        | 334   86          8.2         
BL_W60_T1.4_D10                    86          0.820        | 333   86          8.2         
BL_W60_T1.4_D15                    86          0.820        | 345   86          8.2         
BL_W60_T1.4_D20                    86          0.820        | 382   86          8.2         
BL_W60_T1.4_D25                    86          0.820        | 381   86          8.2         
BL_W60_T1.4_D30                    86          0.820        | 380   86          8.2         
BL_W60_T1.4_D40                    86          0.820        | 379   86          8.2         
BL_W80_T1.2_D20                    86          0.820        | 176   86          8.2         
BL_W80_T1.2_D15                    86          0.820        | 175   86          8.2         
BL_W80_T1.2_D10                    86          0.820        | 201   86          8.2         
BL_W80_T1.2_D8                     86          0.820        | 200   86          8.2         
BL_W80_T1.2_D6                     86          0.820        | 199   86          8.2         
BL_W130_T1.0_D40                   86          0.820        | 271   86          8.2         
BL_W80_T1.2_D2                     86          0.820        | 210   86          8.2         
BL_W80_T1.0_D40                    86          0.820        | 153   86          8.2         
BL_W80_T1.0_D30                    86          0.820        | 154   86          8.2         
BL_W80_T1.0_D25                    86          0.820        | 156   86          8.2         
BL_W120_T1.0_D8                    86          0.820        | 307   86          8.2         
BL_W120_T1.0_D10                   86          0.820        | 306   86          8.2         
BL_W120_T1.0_D15                   86          0.820        | 264   86          8.2         
BL_W80_T1.0_D20                    86          0.820        | 157   86          8.2         
BL_W80_T1.0_D15                    86          0.820        | 158   86          8.2         
BL_W80_T1.0_D10                    86          0.820        | 159   86          8.2         
BL_W120_T1.0_D20                   86          0.820        | 249   86          8.2         
BL_W120_T1.0_D25                   86          0.820        | 248   86          8.2         
BL_W120_T1.0_D30                   86          0.820        | 247   86          8.2         
BL_W120_T1.0_D40                   86          0.820        | 246   86          8.2         
BL_W120_T1.2_D2                    86          0.820        | 245   86          8.2         
BL_W70_T1.4_D6                     85          0.820        | 419   85          8.7         
BL_W70_T1.0_D25                    86          0.820        | 358   86          8.2         
BL_W70_T1.0_D30                    86          0.820        | 370   86          8.2         
BL_W70_T1.0_D40                    86          0.820        | 369   86          8.2         
BL_W70_T1.2_D2                     86          0.820        | 368   86          8.2         
BL_W70_T1.2_D4                     86          0.820        | 367   86          8.2         
BL_W70_T1.2_D6                     86          0.820        | 366   86          8.2         
BL_W70_T1.2_D8                     86          0.820        | 365   86          8.2         
BL_W70_T1.2_D10                    86          0.820        | 364   86          8.2         
BL_W70_T1.2_D15                    86          0.820        | 363   86          8.2         
BL_W70_T1.2_D20                    86          0.820        | 362   86          8.2         
BL_W70_T1.2_D25                    86          0.820        | 361   86          8.2         
BL_W70_T1.2_D30                    86          0.820        | 360   86          8.2         
BL_W70_T1.2_D40                    86          0.820        | 359   86          8.2         
BL_W70_T1.4_D2                     85          0.820        | 417   85          8.7         
BL_W70_T1.4_D4                     85          0.820        | 418   85          8.7         
BL_W70_T1.0_D20                    86          0.820        | 372   86          8.2         
BL_W70_T1.4_D8                     85          0.820        | 420   85          8.7         
BL_W70_T1.4_D10                    85          0.820        | 421   85          8.7         
BL_W70_T1.4_D15                    85          0.820        | 422   85          8.7         
BL_W70_T1.4_D20                    85          0.820        | 423   85          8.7         
BL_W70_T1.4_D25                    85          0.820        | 424   85          8.7         
BL_W70_T1.4_D30                    85          0.820        | 425   85          8.7         
BL_W70_T1.4_D40                    85          0.820        | 426   85          8.7         
BL_W100_T1.4_D10                   86          0.820        | 277   86          8.2         
BL_W100_T1.4_D15                   86          0.820        | 290   86          8.2         
BL_W100_T1.4_D20                   86          0.820        | 289   86          8.2         
BL_W100_T1.4_D25                   86          0.820        | 288   86          8.2         
BL_W130_T1.4_D30                   86          0.820        | 252   86          8.2         
