=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 56.3 BPM
Valid interval: 548-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 109 mmHg
Confidence: 0.060
95% CI: [107 - 111] mmHg
Agreement: 5189/990 detectors

MAP: 102 mmHg
Est. Diastolic: 99 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W60_T1.0_D20                    133         1.200        | 45    133         1.1         
BL_W80_T1.2_D30                    129         1.200        | 216   129         2.7         
BL_W80_T1.2_D40                    129         1.200        | 224   129         3.1         
BL_W80_T1.0_D2                     130         1.200        | 115   130         2.4         
BL_W60_T1.0_D2                     134         1.200        | 120   134         2.5         
BL_W60_T1.0_D4                     134         1.200        | 119   134         2.5         
BL_W60_T1.0_D6                     134         1.200        | 87    134         2.2         
BL_W60_T1.0_D8                     134         1.200        | 75    134         1.9         
BL_W60_T1.0_D10                    134         1.200        | 74    134         1.9         
BL_W80_T1.2_D25                    129         1.200        | 217   129         2.7         
BL_W60_T1.0_D25                    129         1.200        | 207   129         2.7         
BL_W60_T1.0_D30                    129         1.200        | 206   129         2.7         
BL_W60_T1.0_D40                    129         1.200        | 242   129         3.1         
BL_W90_T1.0_D2                     129         1.200        | 167   129         2.7         
BL_W90_T1.0_D4                     129         1.200        | 168   129         2.7         
BL_W90_T1.0_D6                     129         1.200        | 169   129         2.7         
BL_W90_T1.0_D8                     129         1.200        | 170   129         2.7         
BL_W90_T1.0_D10                    129         1.200        | 171   129         2.7         
BL_W80_T1.0_D40                    129         1.200        | 231   129         3.1         
BL_W80_T1.0_D4                     130         1.200        | 116   130         2.4         
BL_W80_T1.0_D6                     130         1.200        | 102   130         2.4         
BL_W80_T1.0_D8                     130         1.200        | 95    130         2.4         
BL_W80_T1.0_D10                    130         1.200        | 99    130         2.4         
BL_W80_T1.0_D15                    130         1.200        | 100   130         2.4         
BL_W80_T1.0_D20                    130         1.200        | 117   130         2.4         
BL_W80_T1.0_D25                    129         1.200        | 212   129         2.7         
BL_W80_T1.0_D30                    129         1.200        | 223   129         2.7         
BL_W60_T1.0_D15                    134         1.200        | 50    134         1.5         
BL_W80_T1.2_D2                     130         1.200        | 109   130         2.4         
BL_W80_T1.2_D4                     130         1.200        | 108   130         2.4         
BL_W80_T1.2_D6                     130         1.200        | 107   130         2.4         
BL_W80_T1.2_D8                     130         1.200        | 106   130         2.4         
BL_W80_T1.2_D10                    130         1.200        | 105   130         2.4         
BL_W80_T1.2_D15                    130         1.200        | 104   130         2.4         
BL_W80_T1.2_D20                    130         1.200        | 103   130         2.4         
BL_W90_T1.0_D20                    129         1.200        | 173   129         2.7         
BL_W70_T1.0_D2                     133         1.200        | 5     133         1.1         
BL_W70_T1.0_D4                     133         1.200        | 4     133         1.1         
BL_W70_T1.0_D6                     133         1.200        | 3     133         1.1         
BL_W70_T1.0_D8                     133         1.200        | 2     133         1.1         
BL_W70_T1.0_D10                    133         1.200        | 35    133         1.1         
BL_W70_T1.0_D15                    133         1.200        | 32    133         1.1         
BL_W70_T1.0_D20                    133         1.200        | 31    133         1.1         
BL_W70_T1.0_D25                    129         1.200        | 146   129         2.7         
BL_W70_T1.0_D30                    129         1.200        | 145   129         2.7         
BL_W70_T1.0_D40                    129         1.200        | 245   129         3.1         
BL_W90_T1.2_D40                    129         1.200        | 227   129         3.1         
BL_W90_T1.2_D30                    129         1.200        | 215   129         2.7         
BL_W90_T1.2_D20                    129         1.200        | 214   129         2.7         
BL_W90_T1.0_D15                    129         1.200        | 172   129         2.7         
BL_W90_T1.0_D25                    129         1.200        | 165   129         2.7         
BL_W90_T1.0_D30                    129         1.200        | 175   129         2.7         
BL_W90_T1.0_D40                    129         1.200        | 237   129         3.1         
BL_W90_T1.2_D2                     129         1.200        | 176   129         2.7         
BL_W90_T1.2_D4                     129         1.200        | 177   129         2.7         
BL_W90_T1.2_D6                     129         1.200        | 178   129         2.7         
BL_W90_T1.2_D8                     129         1.200        | 179   129         2.7         
BL_W90_T1.2_D10                    129         1.200        | 180   129         2.7         
BL_W90_T1.2_D25                    129         1.200        | 198   129         2.7         
BL_W90_T1.2_D15                    129         1.200        | 181   129         2.7         
BL_W120_T1.4_D8                    122         1.140        | 361   122         9.8         
BL_W120_T1.2_D30                   122         1.140        | 341   122         9.8         
BL_W120_T1.2_D25                   122         1.140        | 340   122         9.8         
BL_W120_T1.2_D20                   122         1.140        | 338   122         9.8         
BL_W120_T1.2_D15                   122         1.140        | 339   122         9.8         
BL_W120_T1.2_D10                   122         1.140        | 343   122         9.8         
BL_W120_T1.2_D8                    122         1.140        | 344   122         9.8         
BL_W120_T1.2_D6                    122         1.140        | 345   122         9.8         
