=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 57.6 BPM
Valid interval: 524-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 104 mmHg
Confidence: 0.082
95% CI: [102 - 106] mmHg
Agreement: 4528/990 detectors

MAP: 87 mmHg
Est. Diastolic: 79 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W110_T1.0_D40                   109         1.200        | 322   109         6.9         
BL_W110_T1.0_D30                   109         1.200        | 906   109         7.1         
BL_W110_T1.0_D25                   109         1.200        | 905   109         7.1         
BL_W110_T1.0_D20                   109         1.200        | 904   109         7.1         
BL_W110_T1.0_D15                   109         1.200        | 903   109         7.1         
BL_W110_T1.0_D10                   109         1.200        | 902   109         7.1         
BL_W110_T1.0_D8                    109         1.200        | 874   109         7.1         
BL_W110_T1.0_D6                    109         1.200        | 864   109         7.1         
BL_W110_T1.0_D4                    109         1.200        | 863   109         7.1         
BL_W110_T1.0_D2                    109         1.200        | 862   109         7.1         
BL_W90_T1.0_D40                    109         1.060        | 247   109         6.9         
BL_W130_T1.0_D10                   109         1.060        | 589   109         7.1         
BL_W90_T1.0_D30                    109         1.060        | 766   109         7.1         
BL_W90_T1.0_D25                    109         1.060        | 828   109         7.1         
BL_W90_T1.0_D20                    109         1.060        | 827   109         7.1         
BL_W90_T1.0_D15                    109         1.060        | 826   109         7.1         
BL_W90_T1.0_D10                    109         1.060        | 825   109         7.1         
BL_W90_T1.0_D8                     109         1.060        | 824   109         7.1         
BL_W90_T1.0_D6                     109         1.060        | 823   109         7.1         
BL_W90_T1.0_D4                     109         1.060        | 822   109         7.1         
BL_W90_T1.0_D2                     109         1.060        | 821   109         7.1         
BL_W130_T1.0_D2                    109         1.060        | 593   109         7.1         
BL_W130_T1.0_D4                    109         1.060        | 592   109         7.1         
BL_W130_T1.0_D6                    109         1.060        | 591   109         7.1         
BL_W130_T1.0_D8                    109         1.060        | 590   109         7.1         
BL_W130_T1.0_D40                   109         1.060        | 251   109         6.9         
BL_W130_T1.0_D30                   109         1.060        | 643   109         7.1         
BL_W130_T1.0_D15                   109         1.060        | 588   109         7.1         
BL_W130_T1.0_D20                   109         1.060        | 587   109         7.1         
BL_W130_T1.0_D25                   109         1.060        | 601   109         7.1         
BL_W80_T1.0_D40                    109         1.060        | 470   109         6.9         
BL_W110_T1.4_D25                   109         0.980        | 888   109         7.1         
BL_W110_T1.4_D15                   109         0.980        | 886   109         7.1         
BL_W120_T1.0_D40                   109         0.980        | 344   109         6.9         
BL_W110_T1.4_D30                   109         0.980        | 889   109         7.1         
BL_W110_T1.4_D40                   109         0.980        | 320   109         6.9         
BL_W120_T1.0_D2                    109         0.980        | 489   109         7.1         
BL_W120_T1.0_D4                    109         0.980        | 487   109         7.1         
BL_W120_T1.0_D6                    109         0.980        | 486   109         7.1         
BL_W120_T1.0_D8                    109         0.980        | 482   109         7.1         
BL_W110_T1.2_D4                    109         0.980        | 909   109         7.1         
BL_W110_T1.2_D30                   109         0.980        | 916   109         7.1         
BL_W110_T1.2_D40                   109         0.980        | 321   109         6.9         
BL_W110_T1.4_D2                    109         0.980        | 917   109         7.1         
BL_W110_T1.2_D20                   109         0.980        | 914   109         7.1         
BL_W110_T1.2_D15                   109         0.980        | 913   109         7.1         
BL_W110_T1.2_D10                   109         0.980        | 912   109         7.1         
BL_W110_T1.2_D8                    109         0.980        | 911   109         7.1         
BL_W110_T1.2_D6                    109         0.980        | 901   109         7.1         
BL_W110_T1.4_D20                   109         0.980        | 887   109         7.1         
BL_W110_T1.2_D2                    109         0.980        | 908   109         7.1         
BL_W80_T1.2_D2                     109         0.980        | 832   109         7.1         
BL_W80_T1.2_D4                     109         0.980        | 831   109         7.1         
BL_W110_T1.4_D4                    109         0.980        | 918   109         7.1         
BL_W110_T1.4_D6                    109         0.980        | 892   109         7.1         
BL_W110_T1.4_D8                    109         0.980        | 884   109         7.1         
BL_W110_T1.4_D10                   109         0.980        | 885   109         7.1         
BL_W110_T1.2_D25                   109         0.980        | 915   109         7.1         
BL_W120_T1.4_D30                   109         0.980        | 498   109         7.1         
BL_W120_T1.2_D25                   109         0.980        | 523   109         7.1         
