=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 57.6 BPM
Valid interval: 510-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 118 mmHg
Confidence: 0.067
95% CI: [116 - 120] mmHg
Agreement: 5720/990 detectors

MAP: 109 mmHg
Est. Diastolic: 105 mmHg
Oscillometric MAP Systolic: 131 mmHg
Oscillometric MAP Diastolic: 106 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W80_T1.2_D4                     108         0.660        | 758   108         18.6        
BL_W90_T1.0_D6                     109         0.660        | 640   109         18.1        
BL_W90_T1.0_D4                     109         0.660        | 654   109         18.1        
BL_W130_T1.0_D2                    109         0.660        | 630   109         18.1        
BL_W80_T1.2_D40                    108         0.660        | 750   108         18.6        
BL_W80_T1.2_D30                    108         0.660        | 751   108         18.6        
BL_W80_T1.2_D25                    108         0.660        | 752   108         18.6        
BL_W80_T1.2_D20                    108         0.660        | 753   108         18.6        
BL_W80_T1.2_D15                    108         0.660        | 754   108         18.6        
BL_W80_T1.2_D10                    108         0.660        | 755   108         18.6        
BL_W80_T1.2_D8                     108         0.660        | 756   108         18.6        
BL_W80_T1.2_D6                     108         0.660        | 757   108         18.6        
BL_W90_T1.0_D8                     109         0.660        | 666   109         18.1        
BL_W80_T1.0_D40                    109         0.660        | 664   109         18.1        
BL_W80_T1.0_D30                    109         0.660        | 663   109         18.1        
BL_W80_T1.0_D25                    109         0.660        | 662   109         18.1        
BL_W80_T1.0_D20                    109         0.660        | 653   109         18.1        
BL_W80_T1.0_D15                    109         0.660        | 637   109         18.1        
BL_W80_T1.0_D10                    109         0.660        | 651   109         18.1        
BL_W80_T1.0_D8                     109         0.660        | 650   109         18.1        
BL_W80_T1.0_D6                     109         0.660        | 649   109         18.1        
BL_W80_T1.0_D4                     109         0.660        | 648   109         18.1        
BL_W130_T1.0_D6                    109         0.660        | 632   109         18.1        
BL_W90_T1.2_D15                    108         0.660        | 713   108         18.6        
BL_W90_T1.4_D25                    108         0.660        | 700   108         18.6        
BL_W90_T1.4_D20                    108         0.660        | 701   108         18.6        
BL_W90_T1.4_D15                    108         0.660        | 702   108         18.6        
BL_W90_T1.4_D10                    108         0.660        | 703   108         18.6        
BL_W90_T1.4_D8                     108         0.660        | 704   108         18.6        
BL_W90_T1.4_D6                     108         0.660        | 705   108         18.6        
BL_W90_T1.4_D4                     108         0.660        | 725   108         18.6        
BL_W90_T1.2_D40                    108         0.660        | 698   108         18.6        
BL_W90_T1.2_D30                    108         0.660        | 726   108         18.6        
BL_W90_T1.2_D25                    108         0.660        | 727   108         18.6        
BL_W90_T1.2_D20                    108         0.660        | 728   108         18.6        
BL_W130_T1.0_D8                    109         0.660        | 633   109         18.1        
BL_W90_T1.2_D10                    108         0.660        | 696   108         18.6        
BL_W90_T1.2_D8                     108         0.660        | 693   108         18.6        
BL_W90_T1.2_D6                     108         0.660        | 694   108         18.6        
BL_W90_T1.2_D4                     108         0.660        | 759   108         18.6        
BL_W90_T1.0_D40                    109         0.660        | 691   109         18.1        
BL_W90_T1.0_D30                    109         0.660        | 690   109         18.1        
BL_W90_T1.0_D25                    109         0.660        | 689   109         18.1        
BL_W90_T1.0_D20                    109         0.660        | 688   109         18.1        
BL_W90_T1.0_D15                    109         0.660        | 687   109         18.1        
BL_W90_T1.0_D10                    109         0.660        | 682   109         18.1        
BL_W70_T1.2_D4                     108         0.660        | 735   108         18.6        
