=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 60.1 BPM
Valid interval: 476-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 101 mmHg
Confidence: 0.089
95% CI: [98 - 105] mmHg
Agreement: 4702/990 detectors

MAP: 88 mmHg
Est. Diastolic: 82 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W130_T1.0_D20                   98          0.980        | 593   98          5.5         
BL_W110_T1.0_D20                   98          0.980        | 533   98          5.5         
BL_W120_T1.0_D20                   98          0.980        | 516   98          5.5         
BL_W110_T1.0_D40                   92          0.900        | 298   92          0.5         
BL_W130_T1.0_D25                   93          0.900        | 257   93          0.0         
BL_W130_T1.0_D30                   93          0.900        | 261   93          0.0         
BL_W130_T1.0_D40                   92          0.900        | 445   92          0.5         
BL_W120_T1.0_D40                   92          0.900        | 313   92          0.5         
BL_W120_T1.0_D30                   93          0.900        | 191   93          0.0         
BL_W120_T1.0_D25                   93          0.900        | 192   93          0.0         
BL_W110_T1.0_D30                   93          0.900        | 163   93          0.0         
BL_W110_T1.0_D25                   93          0.900        | 162   93          0.0         
BL_W130_T1.0_D15                   98          0.820        | 594   98          5.5         
BL_W80_T1.0_D40                    75          0.740        | 654   75          17.8        
BL_W80_T1.0_D25                    75          0.740        | 656   75          17.8        
BL_W120_T1.0_D15                   98          0.740        | 515   98          5.5         
BL_W110_T1.0_D15                   98          0.740        | 532   98          5.5         
BL_W70_T1.0_D20                    75          0.740        | 693   75          17.8        
BL_W70_T1.0_D25                    75          0.740        | 685   75          17.8        
BL_W70_T1.0_D30                    75          0.740        | 695   75          17.8        
BL_W70_T1.0_D40                    75          0.740        | 696   75          17.8        
BL_W60_T1.0_D20                    76          0.740        | 617   76          17.4        
BL_W60_T1.0_D25                    76          0.740        | 618   76          17.4        
BL_W60_T1.0_D30                    76          0.740        | 620   76          17.4        
BL_W60_T1.0_D40                    76          0.740        | 619   76          17.4        
BL_W80_T1.0_D30                    75          0.740        | 638   75          17.8        
BL_W110_T1.0_D2                    98          0.660        | 527   98          5.5         
BL_W130_T1.0_D2                    98          0.660        | 575   98          5.5         
BL_W130_T1.0_D4                    98          0.660        | 551   98          5.5         
BL_W130_T1.0_D6                    98          0.660        | 599   98          5.5         
BL_W130_T1.0_D8                    98          0.660        | 615   98          5.5         
BL_W130_T1.0_D10                   98          0.660        | 583   98          5.5         
BL_W80_T1.0_D20                    75          0.660        | 643   75          17.8        
BL_W120_T1.0_D2                    98          0.660        | 510   98          5.5         
BL_W120_T1.0_D4                    98          0.660        | 511   98          5.5         
BL_W120_T1.0_D6                    98          0.660        | 512   98          5.5         
BL_W120_T1.0_D8                    98          0.660        | 513   98          5.5         
BL_W120_T1.0_D10                   98          0.660        | 514   98          5.5         
BL_W110_T1.0_D6                    98          0.660        | 529   98          5.5         
BL_W110_T1.0_D8                    98          0.660        | 530   98          5.5         
BL_W110_T1.0_D10                   98          0.660        | 517   98          5.5         
BL_W110_T1.0_D4                    98          0.660        | 528   98          5.5         
BL_W90_T1.0_D40                    75          0.580        | 666   75          17.8        
BL_W90_T1.0_D30                    75          0.580        | 642   75          17.8        
BL_W90_T1.0_D25                    75          0.580        | 641   75          17.8        
BL_W90_T1.0_D20                    75          0.580        | 640   75          17.8        
