=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 59.7 BPM
Valid interval: 494-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 101 mmHg
Confidence: 0.071
95% CI: [99 - 103] mmHg
Agreement: 4418/990 detectors

MAP: 86 mmHg
Est. Diastolic: 79 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W100_T1.2_D8                    87          0.580        | 885   87          22.3        
BL_W60_T1.0_D20                    87          0.580        | 776   87          21.7        
BL_W60_T1.0_D25                    87          0.580        | 789   87          21.7        
BL_W60_T1.0_D30                    87          0.580        | 784   87          21.7        
BL_W60_T1.0_D40                    87          0.580        | 783   87          21.7        
BL_W100_T1.2_D40                   87          0.580        | 879   87          22.3        
BL_W100_T1.2_D30                   87          0.580        | 880   87          22.3        
BL_W80_T1.0_D30                    87          0.580        | 829   87          21.7        
BL_W100_T1.2_D25                   87          0.580        | 856   87          22.3        
BL_W100_T1.2_D20                   87          0.580        | 848   87          22.3        
BL_W100_T1.2_D15                   87          0.580        | 850   87          22.3        
BL_W100_T1.2_D10                   87          0.580        | 849   87          22.3        
BL_W60_T1.0_D15                    87          0.580        | 791   87          21.7        
BL_W100_T1.2_D6                    87          0.580        | 884   87          22.3        
BL_W100_T1.2_D4                    87          0.580        | 883   87          22.3        
BL_W100_T1.2_D2                    87          0.580        | 882   87          22.3        
BL_W100_T1.0_D40                   87          0.580        | 844   87          21.7        
BL_W80_T1.0_D40                    87          0.580        | 821   87          21.7        
BL_W100_T1.0_D30                   87          0.580        | 845   87          21.7        
BL_W100_T1.0_D25                   87          0.580        | 838   87          21.7        
BL_W100_T1.0_D20                   87          0.580        | 846   87          21.7        
BL_W100_T1.0_D15                   87          0.580        | 820   87          21.7        
BL_W100_T1.0_D10                   87          0.580        | 819   87          21.7        
BL_W100_T1.4_D15                   87          0.580        | 873   87          22.3        
BL_W110_T1.0_D25                   87          0.580        | 748   87          21.7        
BL_W110_T1.0_D20                   87          0.580        | 790   87          21.7        
BL_W110_T1.0_D10                   87          0.580        | 801   87          21.7        
BL_W110_T1.0_D8                    87          0.580        | 800   87          21.7        
BL_W110_T1.0_D6                    87          0.580        | 799   87          21.7        
BL_W110_T1.0_D4                    87          0.580        | 798   87          21.7        
BL_W110_T1.0_D2                    87          0.580        | 793   87          21.7        
BL_W100_T1.4_D40                   87          0.580        | 869   87          22.3        
BL_W100_T1.4_D30                   87          0.580        | 870   87          22.3        
BL_W100_T1.4_D25                   87          0.580        | 871   87          22.3        
BL_W100_T1.4_D20                   87          0.580        | 872   87          22.3        
BL_W100_T1.0_D8                    87          0.580        | 818   87          21.7        
BL_W100_T1.4_D10                   87          0.580        | 874   87          22.3        
BL_W100_T1.4_D8                    87          0.580        | 875   87          22.3        
BL_W100_T1.4_D6                    87          0.580        | 876   87          22.3        
BL_W100_T1.4_D4                    87          0.580        | 877   87          22.3        
BL_W100_T1.4_D2                    87          0.580        | 867   87          22.3        
BL_W60_T1.0_D2                     87          0.580        | 797   87          21.7        
BL_W60_T1.0_D4                     87          0.580        | 796   87          21.7        
BL_W60_T1.0_D6                     87          0.580        | 795   87          21.7        
BL_W60_T1.0_D8                     87          0.580        | 794   87          21.7        
BL_W60_T1.0_D10                    87          0.580        | 792   87          21.7        
BL_W90_T1.0_D40                    87          0.580        | 753   87          21.7        
BL_W70_T1.0_D2                     87          0.580        | 765   87          21.7        
BL_W90_T1.0_D2                     116         0.580        | 695   116         7.2         
BL_W90_T1.0_D4                     116         0.580        | 694   116         7.2         
BL_W50_T1.0_D2                     88          0.580        | 747   88          21.4        
BL_W90_T1.0_D6                     116         0.580        | 692   116         7.2         
BL_W90_T1.0_D8                     116         0.580        | 691   116         7.2         
BL_W90_T1.0_D10                    116         0.580        | 563   116         6.9         
BL_W90_T1.0_D15                    115         0.580        | 507   115         6.3         
BL_W90_T1.0_D20                    87          0.580        | 777   87          21.7        
BL_W90_T1.0_D25                    87          0.580        | 782   87          21.7        
