=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 51.3 BPM
Valid interval: 441-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 87 mmHg
Confidence: 0.068
95% CI: [85 - 89] mmHg
Agreement: 3772/990 detectors

MAP: 96 mmHg
Est. Diastolic: 101 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W80_T1.2_D4                     88          0.660        | 458   88          9.6         
BL_W80_T1.4_D20                    88          0.660        | 473   88          9.6         
BL_W80_T1.4_D15                    88          0.660        | 678   88          9.8         
BL_W80_T1.4_D10                    88          0.660        | 710   88          9.8         
BL_W80_T1.4_D8                     88          0.660        | 709   88          9.8         
BL_W80_T1.4_D6                     88          0.660        | 708   88          9.8         
BL_W80_T1.4_D4                     88          0.660        | 707   88          9.8         
BL_W80_T1.4_D2                     88          0.660        | 705   88          9.8         
BL_W110_T3.0_D30                   88          0.660        | 815   88          10.1        
BL_W80_T1.2_D30                    88          0.660        | 830   88          10.1        
BL_W80_T1.2_D25                    88          0.660        | 703   88          9.8         
BL_W80_T1.2_D20                    88          0.660        | 455   88          9.6         
BL_W80_T1.2_D15                    88          0.660        | 464   88          9.6         
BL_W80_T1.2_D10                    88          0.660        | 463   88          9.6         
BL_W80_T1.2_D8                     88          0.660        | 462   88          9.6         
BL_W80_T1.2_D6                     88          0.660        | 460   88          9.6         
BL_W80_T1.4_D25                    88          0.660        | 671   88          9.8         
BL_W80_T1.2_D2                     88          0.660        | 457   88          9.6         
BL_W80_T1.0_D30                    88          0.660        | 834   88          10.1        
BL_W80_T1.0_D25                    88          0.660        | 689   88          9.8         
BL_W80_T1.0_D20                    88          0.660        | 477   88          9.6         
BL_W80_T1.0_D15                    88          0.660        | 475   88          9.6         
BL_W80_T1.0_D10                    88          0.660        | 465   88          9.6         
BL_W80_T1.0_D8                     88          0.660        | 479   88          9.6         
BL_W80_T1.0_D6                     88          0.660        | 400   88          9.6         
