=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 62.1 BPM
Valid interval: 512-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 90 mmHg
Confidence: 0.067
95% CI: [88 - 92] mmHg
Agreement: 4942/990 detectors

MAP: 83 mmHg
Est. Diastolic: 79 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W80_T1.0_D40                    103         0.580        | 25    103         3.3         
BL_W90_T1.0_D30                    104         0.580        | 67    104         3.6         
BL_W90_T1.0_D25                    104         0.580        | 59    104         3.6         
BL_W90_T1.0_D20                    104         0.580        | 60    104         3.6         
BL_W90_T1.0_D15                    104         0.580        | 61    104         3.6         
BL_W130_T1.0_D40                   104         0.580        | 106   104         3.6         
BL_W130_T1.0_D30                   104         0.580        | 118   104         4.1         
BL_W130_T1.0_D25                   104         0.580        | 119   104         4.1         
BL_W130_T1.0_D20                   104         0.580        | 120   104         4.1         
BL_W130_T1.0_D15                   104         0.580        | 125   104         4.1         
BL_W130_T1.0_D10                   104         0.580        | 117   104         4.1         
BL_W130_T1.0_D8                    104         0.580        | 133   104         4.1         
BL_W130_T1.0_D6                    104         0.580        | 134   104         4.1         
BL_W130_T1.0_D4                    104         0.580        | 132   104         4.1         
BL_W90_T1.0_D40                    103         0.580        | 10    103         3.3         
BL_W80_T1.0_D30                    104         0.580        | 58    104         3.6         
BL_W80_T1.0_D25                    104         0.580        | 68    104         3.6         
BL_W80_T1.0_D20                    104         0.580        | 69    104         3.6         
BL_W80_T1.0_D15                    104         0.580        | 70    104         3.6         
BL_W80_T1.0_D10                    104         0.580        | 71    104         3.6         
BL_W80_T1.0_D8                     104         0.580        | 72    104         3.6         
BL_W80_T1.0_D6                     104         0.580        | 73    104         3.6         
BL_W80_T1.0_D4                     104         0.580        | 74    104         3.6         
BL_W80_T1.0_D2                     104         0.580        | 75    104         3.6         
BL_W90_T1.0_D4                     104         0.580        | 65    104         3.6         
BL_W90_T1.0_D6                     104         0.580        | 64    104         3.6         
BL_W90_T1.0_D8                     104         0.580        | 63    104         3.6         
BL_W90_T1.0_D10                    104         0.580        | 62    104         3.6         
BL_W130_T1.0_D2                    104         0.580        | 128   104         4.1         
BL_W100_T1.0_D40                   104         0.580        | 83    104         3.6         
BL_W100_T1.0_D30                   104         0.580        | 84    104         3.6         
BL_W100_T1.0_D25                   104         0.580        | 76    104         3.6         
BL_W100_T1.0_D20                   104         0.580        | 86    104         3.6         
BL_W100_T1.0_D15                   104         0.580        | 87    104         3.6         
BL_W100_T1.0_D10                   104         0.580        | 88    104         3.6         
BL_W100_T1.0_D8                    104         0.580        | 89    104         3.6         
BL_W100_T1.0_D6                    104         0.580        | 90    104         3.6         
BL_W90_T1.0_D2                     104         0.580        | 66    104         3.6         
BL_W100_T1.0_D2                    104         0.580        | 92    104         3.6         
BL_W100_T1.0_D4                    104         0.580        | 91    104         3.6         
BL_W70_T1.4_D10                    77          0.500        | 830   77          23.0        
BL_W70_T1.2_D6                     77          0.500        | 745   77          22.8        
BL_W70_T1.2_D4                     77          0.500        | 747   77          22.8        
BL_W70_T1.2_D2                     77          0.500        | 738   77          22.8        
BL_W70_T1.0_D40                    77          0.500        | 748   77          22.8        
BL_W70_T1.0_D30                    77          0.500        | 749   77          22.8        
BL_W70_T1.0_D25                    77          0.500        | 750   77          22.8        
BL_W70_T1.0_D20                    77          0.500        | 751   77          22.8        
BL_W70_T1.0_D15                    77          0.500        | 752   77          22.8        
BL_W70_T1.0_D10                    77          0.500        | 753   77          22.8        
BL_W70_T1.2_D8                     77          0.500        | 744   77          22.8        
BL_W70_T1.0_D2                     77          0.500        | 746   77          22.8        
BL_W70_T1.0_D4                     77          0.500        | 722   77          22.8        
BL_W70_T1.0_D6                     77          0.500        | 740   77          22.8        
BL_W70_T1.0_D8                     77          0.500        | 754   77          22.8        
BL_W100_T1.2_D2                    77          0.500        | 833   77          23.0        
BL_W60_T1.4_D4                     77          0.500        | 758   77          23.0        
BL_W60_T1.4_D6                     77          0.500        | 766   77          23.0        
BL_W60_T1.4_D8                     77          0.500        | 765   77          23.0        
BL_W60_T1.4_D10                    77          0.500        | 764   77          23.0        
BL_W60_T1.4_D15                    77          0.500        | 763   77          23.0        
BL_W60_T1.4_D20                    77          0.500        | 762   77          23.0        
BL_W60_T1.4_D25                    77          0.500        | 761   77          23.0        
BL_W60_T1.4_D30                    77          0.500        | 760   77          23.0        
BL_W60_T1.4_D40                    77          0.500        | 757   77          23.0        
BL_W130_T1.2_D2                    77          0.500        | 794   77          23.0        
BL_W130_T1.2_D40                   77          0.500        | 785   77          23.0        
BL_W130_T1.2_D30                   77          0.500        | 775   77          23.0        
BL_W130_T1.2_D25                   77          0.500        | 787   77          23.0        
BL_W130_T1.2_D20                   77          0.500        | 788   77          23.0        
BL_W130_T1.2_D15                   77          0.500        | 789   77          23.0        
BL_W130_T1.2_D10                   77          0.500        | 790   77          23.0        
BL_W130_T1.2_D8                    77          0.500        | 791   77          23.0        
BL_W130_T1.2_D6                    77          0.500        | 792   77          23.0        
BL_W130_T1.2_D4                    77          0.500        | 793   77          23.0        
BL_W120_T1.0_D15                   77          0.500        | 849   77          23.0        
BL_W80_T1.4_D6                     77          0.500        | 858   77          23.3        
BL_W80_T1.4_D8                     77          0.500        | 859   77          23.3        
BL_W80_T1.4_D10                    77          0.500        | 860   77          23.3        
BL_W80_T1.4_D15                    77          0.500        | 861   77          23.3        
BL_W80_T1.4_D20                    77          0.500        | 862   77          23.3        
BL_W80_T1.4_D25                    77          0.500        | 863   77          23.3        
BL_W80_T1.4_D30                    77          0.500        | 856   77          23.3        
BL_W80_T1.4_D40                    77          0.500        | 864   77          23.3        
