=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 60.6 BPM
Valid interval: 509-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 126 mmHg
Confidence: 0.047
95% CI: [123 - 128] mmHg
Agreement: 6549/990 detectors

MAP: 114 mmHg
Est. Diastolic: 108 mmHg
Oscillometric MAP Systolic: 135 mmHg
Oscillometric MAP Diastolic: 109 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W60_T1.0_D25                    124         0.900        | 592   124         19.9        
BL_W120_T1.0_D25                   125         0.900        | 554   125         19.3        
BL_W120_T1.0_D30                   125         0.900        | 553   125         19.3        
BL_W120_T1.0_D40                   125         0.900        | 552   125         19.3        
BL_W80_T1.2_D25                    124         0.900        | 661   124         19.9        
BL_W80_T1.2_D30                    124         0.900        | 640   124         19.9        
BL_W60_T1.0_D6                     124         0.900        | 622   124         19.9        
BL_W60_T1.0_D8                     124         0.900        | 571   124         19.9        
BL_W60_T1.0_D10                    124         0.900        | 575   124         19.9        
BL_W60_T1.0_D15                    124         0.900        | 576   124         19.9        
BL_W60_T1.0_D20                    124         0.900        | 593   124         19.9        
BL_W120_T1.0_D20                   125         0.900        | 560   125         19.3        
BL_W60_T1.0_D30                    124         0.900        | 586   124         19.9        
BL_W60_T1.0_D40                    124         0.900        | 585   124         19.9        
BL_W80_T1.2_D40                    124         0.900        | 639   124         19.9        
BL_W120_T1.2_D2                    124         0.900        | 618   124         19.9        
BL_W120_T1.2_D4                    124         0.900        | 619   124         19.9        
BL_W120_T1.2_D6                    124         0.900        | 620   124         19.9        
BL_W120_T1.2_D8                    124         0.900        | 597   124         19.9        
BL_W120_T1.2_D10                   124         0.900        | 598   124         19.9        
BL_W120_T1.2_D15                   124         0.900        | 596   124         19.9        
BL_W80_T1.2_D6                     124         0.900        | 648   124         19.9        
BL_W100_T1.0_D4                    125         0.900        | 535   125         19.3        
BL_W80_T1.0_D4                     124         0.900        | 690   124         19.9        
BL_W80_T1.0_D6                     124         0.900        | 689   124         19.9        
BL_W80_T1.0_D8                     124         0.900        | 688   124         19.9        
BL_W80_T1.0_D10                    124         0.900        | 687   124         19.9        
BL_W80_T1.0_D15                    124         0.900        | 686   124         19.9        
BL_W80_T1.0_D20                    124         0.900        | 685   124         19.9        
BL_W80_T1.0_D25                    124         0.900        | 684   124         19.9        
BL_W80_T1.0_D30                    124         0.900        | 671   124         19.9        
BL_W80_T1.0_D40                    124         0.900        | 683   124         19.9        
BL_W120_T1.2_D20                   124         0.900        | 606   124         19.9        
BL_W80_T1.2_D8                     124         0.900        | 647   124         19.9        
BL_W80_T1.2_D10                    124         0.900        | 646   124         19.9        
BL_W80_T1.2_D15                    124         0.900        | 645   124         19.9        
BL_W80_T1.2_D20                    124         0.900        | 644   124         19.9        
BL_W120_T1.0_D4                    125         0.900        | 570   125         19.3        
BL_W120_T1.0_D6                    125         0.900        | 569   125         19.3        
BL_W120_T1.0_D8                    125         0.900        | 563   125         19.3        
BL_W120_T1.0_D10                   125         0.900        | 562   125         19.3        
BL_W120_T1.0_D15                   125         0.900        | 561   125         19.3        
BL_W130_T1.4_D2                    124         0.900        | 617   124         19.9        
BL_W130_T1.2_D2                    124         0.900        | 590   124         19.9        
BL_W130_T1.2_D4                    124         0.900        | 574   124         19.9        
BL_W130_T1.2_D6                    124         0.900        | 594   124         19.9        
BL_W130_T1.2_D8                    124         0.900        | 595   124         19.9        
BL_W130_T1.2_D10                   124         0.900        | 588   124         19.9        
BL_W130_T1.2_D15                   124         0.900        | 578   124         19.9        
BL_W130_T1.2_D20                   124         0.900        | 577   124         19.9        
BL_W130_T1.2_D25                   124         0.900        | 572   124         19.9        
BL_W130_T1.2_D30                   124         0.900        | 573   124         19.9        
BL_W130_T1.2_D40                   124         0.900        | 616   124         19.9        
