=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 69.1 BPM
Valid interval: 450-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 104 mmHg
Confidence: 0.135
95% CI: [101 - 107] mmHg
Agreement: 750/144 detectors

MAP: 100 mmHg
Est. Diastolic: 98 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W80_T2.0_D5                     110         0.340        | 142   110         2.5         
BL_W80_T1.9_D5                     110         0.340        | 140   110         2.5         
BL_W90_T2.2_D10                    109         0.340        | 119   109         1.2         
BL_W70_T2.0_D5                     110         0.340        | 132   110         2.3         
BL_W100_T1.8_D5                    110         0.340        | 127   110         1.7         
BL_W100_T1.8_D10                   110         0.340        | 126   110         1.7         
BL_W90_T1.9_D10                    109         0.340        | 123   109         1.2         
BL_W70_T1.9_D5                     110         0.340        | 133   110         2.3         
BL_W90_T1.9_D5                     109         0.340        | 117   109         1.2         
BL_W70_T2.2_D5                     110         0.340        | 131   110         2.3         
BL_W90_T2.2_D5                     109         0.340        | 120   109         1.2         
BL_W70_T1.8_D5                     110         0.340        | 134   110         2.3         
BL_W100_T1.9_D5                    109         0.340        | 118   109         1.2         
BL_W100_T1.9_D10                   110         0.340        | 130   110         1.7         
BL_W60_T2.2_D5                     110         0.340        | 138   110         2.5         
BL_W90_T2.0_D5                     109         0.340        | 122   109         1.2         
BL_W60_T1.8_D5                     110         0.340        | 137   110         2.5         
BL_W100_T2.0_D10                   110         0.340        | 125   110         1.7         
BL_W60_T2.0_D5                     110         0.340        | 139   110         2.5         
BL_W80_T1.8_D5                     110         0.340        | 135   110         2.5         
BL_W90_T1.8_D10                    109         0.340        | 124   109         1.2         
BL_W80_T2.2_D5                     110         0.340        | 136   110         2.5         
BL_W60_T1.9_D5                     110         0.340        | 141   110         2.5         
BL_W100_T2.2_D10                   110         0.340        | 129   110         1.7         
BL_W90_T1.8_D5                     110         0.340        | 128   110         1.7         
BL_W90_T2.0_D10                    109         0.340        | 121   109         1.2         
BL_W30_T1.6_D15                    78          0.272        | 143   78          29.8        
BL_W30_T1.6_D12                    78          0.272        | 144   78          29.8        
BL_W120_T3.3_D18                   109         0.260        | 27    109         0.7         
BL_W130_T2.4_D12                   109         0.260        | 86    109         1.0         
BL_W120_T3.3_D12                   109         0.260        | 80    109         1.0         
BL_W130_T2.0_D12                   109         0.260        | 84    109         1.0         
BL_W130_T2.0_D18                   109         0.260        | 30    109         0.7         
BL_W110_T2.0_D18                   109         0.260        | 31    109         0.7         
BL_W120_T2.8_D18                   109         0.260        | 24    109         0.7         
BL_W120_T2.8_D12                   109         0.260        | 108   109         1.0         
BL_W120_T2.4_D18                   109         0.260        | 23    109         0.7         
BL_W120_T2.4_D12                   109         0.260        | 93    109         1.0         
BL_W120_T2.0_D18                   109         0.260        | 25    109         0.7         
BL_W120_T2.0_D12                   109         0.260        | 109   109         1.0         
BL_W110_T3.3_D18                   109         0.260        | 26    109         0.7         
BL_W110_T3.3_D12                   109         0.260        | 110   109         1.0         
BL_W110_T2.8_D18                   109         0.260        | 28    109         0.7         
BL_W110_T2.8_D12                   109         0.260        | 111   109         1.0         
BL_W110_T2.4_D18                   109         0.260        | 29    109         0.7         
BL_W110_T2.4_D12                   109         0.260        | 112   109         1.0         
BL_W100_T2.0_D5                    109         0.260        | 83    109         1.0         
BL_W40_T2.0_D12                    109         0.260        | 91    109         1.0         
BL_W150_T2.8_D12                   108         0.260        | 6     108         0.2         
BL_W150_T2.8_D18                   108         0.260        | 4     108         0.2         
BL_W150_T3.3_D12                   108         0.260        | 3     108         0.2         
BL_W150_T3.3_D18                   108         0.260        | 2     108         0.2         
BL_W40_T1.6_D12                    109         0.260        | 78    109         1.0         
BL_W40_T1.6_D15                    109         0.260        | 45    109         0.7         
BL_W40_T1.8_D12                    109         0.260        | 79    109         1.0         
BL_W40_T1.8_D15                    109         0.260        | 48    109         0.7         
BL_W150_T2.4_D18                   108         0.260        | 7     108         0.2         
BL_W40_T2.0_D15                    109         0.260        | 51    109         0.7         
BL_W50_T1.6_D12                    109         0.260        | 88    109         1.0         
BL_W50_T1.6_D15                    109         0.260        | 54    109         0.7         
BL_W50_T1.8_D12                    109         0.260        | 85    109         1.0         
BL_W50_T1.8_D15                    109         0.260        | 57    109         0.7         
BL_W50_T2.0_D12                    109         0.260        | 81    109         1.0         
BL_W50_T2.0_D15                    109         0.260        | 60    109         0.7         
BL_W130_T2.4_D18                   109         0.260        | 33    109         0.7         
BL_W150_T2.4_D12                   108         0.260        | 8     108         0.2         
BL_W150_T2.0_D18                   108         0.260        | 5     108         0.2         
BL_W150_T2.0_D12                   108         0.260        | 1     108         0.2         
BL_W140_T3.3_D18                   109         0.260        | 11    109         0.7         
BL_W140_T3.3_D12                   109         0.260        | 82    109         1.0         
BL_W140_T2.8_D18                   109         0.260        | 41    109         0.7         
BL_W140_T2.8_D12                   109         0.260        | 77    109         1.0         
BL_W140_T2.4_D18                   109         0.260        | 39    109         0.7         
BL_W140_T2.4_D12                   109         0.260        | 89    109         1.0         
BL_W140_T2.0_D18                   109         0.260        | 38    109         0.7         
BL_W140_T2.0_D12                   109         0.260        | 92    109         1.0         
BL_W130_T3.3_D18                   109         0.260        | 36    109         0.7         
BL_W130_T3.3_D12                   109         0.260        | 90    109         1.0         
BL_W130_T2.8_D18                   109         0.260        | 34    109         0.7         
BL_W130_T2.8_D12                   109         0.260        | 87    109         1.0         
BL_W70_T1.8_D10                    109         0.260        | 98    109         1.0         
BL_W80_T1.8_D12                    109         0.260        | 68    109         0.7         
BL_W80_T1.8_D10                    109         0.260        | 102   109         1.0         
BL_W70_T2.2_D16                    109         0.260        | 71    109         0.7         
BL_W70_T2.2_D12                    109         0.260        | 75    109         0.7         
BL_W110_T2.0_D12                   109         0.260        | 113   109         1.0         
BL_W70_T2.0_D16                    109         0.260        | 76    109         0.7         
BL_W70_T2.0_D12                    109         0.260        | 72    109         0.7         
BL_W70_T2.0_D10                    109         0.260        | 100   109         1.0         
BL_W70_T1.9_D16                    109         0.260        | 43    109         0.7         
BL_W70_T1.9_D12                    109         0.260        | 44    109         0.7         
BL_W70_T1.9_D10                    109         0.260        | 99    109         1.0         
BL_W70_T1.8_D16                    109         0.260        | 46    109         0.7         
BL_W70_T1.8_D12                    109         0.260        | 47    109         0.7         
BL_W70_T2.2_D10                    109         0.260        | 101   109         1.0         
BL_W60_T2.2_D16                    109         0.260        | 49    109         0.7         
BL_W60_T2.2_D12                    109         0.260        | 50    109         0.7         
BL_W60_T2.2_D10                    109         0.260        | 97    109         1.0         
BL_W60_T2.0_D16                    109         0.260        | 42    109         0.7         
BL_W60_T2.0_D12                    109         0.260        | 53    109         0.7         
