=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 87.7 BPM
Valid interval: 394-1258 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 100 mmHg
Confidence: 0.201
95% CI: [96 - 103] mmHg
Agreement: 260/144 detectors

MAP: 100 mmHg
Est. Diastolic: 100 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W50_T1.6_D12                    110         0.500        | 8     110         10.5        
BL_W50_T1.6_D15                    110         0.500        | 7     110         10.5        
BL_W60_T1.8_D10                    109         0.340        | 9     109         11.1        
BL_W60_T1.8_D5                     109         0.340        | 10    109         11.1        
BL_W60_T1.8_D16                    109         0.340        | 11    109         11.1        
BL_W60_T1.8_D12                    109         0.340        | 12    109         11.1        
BL_W30_T1.6_D12                    114         0.260        | 1     114         5.8         
BL_W30_T1.6_D15                    114         0.260        | 2     114         5.8         
BL_W30_T1.8_D12                    114         0.260        | 4     114         5.8         
BL_W70_T1.8_D12                    107         0.260        | 19    107         13.1        
BL_W30_T1.8_D15                    114         0.260        | 3     114         5.8         
BL_W90_T1.8_D5                     103         0.260        | 36    103         16.5        
BL_W90_T1.8_D10                    103         0.260        | 35    103         16.5        
BL_W90_T1.8_D12                    103         0.260        | 34    103         16.5        
BL_W90_T1.8_D16                    103         0.260        | 33    103         16.5        
BL_W100_T1.8_D5                    103         0.260        | 40    103         16.9        
BL_W70_T1.8_D16                    107         0.260        | 18    107         13.1        
BL_W70_T1.8_D5                     107         0.260        | 13    107         13.1        
BL_W100_T1.8_D10                   103         0.260        | 39    103         16.9        
BL_W100_T1.8_D12                   103         0.260        | 38    103         16.9        
BL_W100_T1.8_D16                   103         0.260        | 37    103         16.9        
BL_W70_T1.8_D10                    107         0.260        | 20    107         13.1        
BL_W100_T1.9_D16                   101         0.126        | 46    101         19.3        
BL_W80_T1.9_D10                    105         0.126        | 28    105         14.9        
BL_W80_T1.9_D12                    105         0.126        | 27    105         14.9        
BL_W80_T2.0_D5                     105         0.126        | 25    105         14.9        
BL_W80_T2.0_D10                    105         0.126        | 22    105         14.9        
BL_W80_T2.0_D12                    105         0.126        | 23    105         14.9        
BL_W80_T2.0_D16                    105         0.126        | 24    105         14.9        
BL_W20_T1.6_D15                    103         0.126        | 41    103         16.9        
BL_W110_T2.0_D12                   100         0.126        | 47    100         19.8        
BL_W110_T2.0_D18                   100         0.126        | 48    100         19.8        
BL_W100_T1.9_D12                   101         0.126        | 45    101         19.3        
BL_W20_T1.6_D12                    103         0.126        | 42    103         16.9        
BL_W100_T1.9_D10                   101         0.126        | 44    101         19.3        
BL_W100_T1.9_D5                    101         0.126        | 43    101         19.3        
BL_W80_T1.9_D16                    105         0.126        | 26    105         14.9        
BL_W80_T1.8_D16                    105         0.126        | 30    105         14.9        
BL_W70_T1.9_D5                     107         0.126        | 17    107         13.1        
BL_W40_T1.6_D12                    111         0.126        | 6     111         9.0         
BL_W40_T1.6_D15                    111         0.126        | 5     111         9.0         
BL_W70_T1.9_D10                    107         0.126        | 16    107         13.1        
BL_W70_T1.9_D12                    107         0.126        | 15    107         13.1        
BL_W70_T1.9_D16                    107         0.126        | 14    107         13.1        
BL_W80_T1.9_D5                     105         0.126        | 29    105         14.9        
BL_W80_T1.8_D12                    105         0.126        | 21    105         14.9        
BL_W80_T1.8_D5                     105         0.126        | 32    105         14.9        
BL_W80_T1.8_D10                    105         0.126        | 31    105         14.9        
BL_W40_T2.0_D15                    84          0.050        | 98    84          35.8        
BL_W120_T2.0_D18                   99          0.050        | 51    99          21.4        
BL_W120_T2.0_D12                   99          0.050        | 50    99          21.4        
BL_W100_T2.2_D16                   98          0.050        | 58    98          21.7        
BL_W40_T1.8_D12                    74          0.050        | 121   74          46.1        
BL_W40_T1.8_D15                    74          0.050        | 122   74          46.1        
BL_W40_T2.0_D12                    84          0.050        | 97    84          35.8        
BL_W50_T1.8_D15                    80          0.050        | 120   80          39.6        
BL_W50_T1.8_D12                    80          0.050        | 119   80          39.6        
BL_W50_T2.0_D12                    84          0.050        | 99    84          35.8        
BL_W110_T2.8_D18                   98          0.050        | 68    98          21.7        
BL_W110_T2.8_D12                   98          0.050        | 69    98          21.7        
BL_W110_T2.4_D18                   98          0.050        | 65    98          21.7        
BL_W110_T2.4_D12                   98          0.050        | 66    98          21.7        
BL_W150_T2.0_D12                   84          0.050        | 117   84          35.9        
BL_W50_T2.0_D15                    84          0.050        | 91    84          35.8        
BL_W20_T2.0_D12                    84          0.050        | 92    84          35.8        
BL_W20_T1.8_D15                    84          0.050        | 90    84          35.8        
BL_W20_T1.8_D12                    84          0.050        | 102   84          35.8        
BL_W20_T2.0_D15                    84          0.050        | 93    84          35.8        
BL_W30_T2.0_D12                    84          0.050        | 94    84          35.8        
BL_W30_T2.0_D15                    84          0.050        | 95    84          35.8        
BL_W150_T2.0_D18                   84          0.050        | 118   84          35.9        
BL_W120_T2.4_D12                   98          0.050        | 64    98          21.7        
BL_W140_T2.0_D18                   84          0.050        | 112   84          35.9        
BL_W140_T2.0_D12                   84          0.050        | 111   84          35.9        
BL_W130_T2.0_D18                   98          0.050        | 60    98          21.7        
BL_W130_T2.0_D12                   98          0.050        | 59    98          21.7        
BL_W120_T2.8_D18                   98          0.050        | 61    98          21.7        
BL_W120_T2.8_D12                   98          0.050        | 62    98          21.7        
BL_W120_T2.4_D18                   98          0.050        | 63    98          21.7        
BL_W70_T2.0_D5                     84          0.050        | 110   84          35.9        
BL_W90_T1.9_D10                    84          0.050        | 106   84          35.9        
BL_W90_T1.9_D5                     84          0.050        | 107   84          35.9        
BL_W80_T2.2_D16                    98          0.050        | 86    98          21.7        
BL_W80_T2.2_D12                    98          0.050        | 81    98          21.7        
BL_W80_T2.2_D10                    98          0.050        | 80    98          21.7        
BL_W80_T2.2_D5                     98          0.050        | 79    98          21.7        
BL_W70_T2.2_D16                    98          0.050        | 78    98          21.7        
BL_W70_T2.2_D12                    98          0.050        | 77    98          21.7        
BL_W70_T2.2_D10                    98          0.050        | 76    98          21.7        
BL_W70_T2.2_D5                     98          0.050        | 75    98          21.7        
BL_W70_T2.0_D16                    84          0.050        | 108   84          35.9        
BL_W70_T2.0_D12                    84          0.050        | 109   84          35.9        
BL_W70_T2.0_D10                    84          0.050        | 103   84          35.9        
BL_W100_T2.2_D10                   98          0.050        | 55    98          21.7        
BL_W60_T2.2_D16                    98          0.050        | 74    98          21.7        
BL_W60_T2.2_D12                    98          0.050        | 73    98          21.7        
BL_W60_T2.2_D10                    98          0.050        | 72    98          21.7        
BL_W60_T2.2_D5                     98          0.050        | 71    98          21.7        
BL_W60_T2.0_D16                    84          0.050        | 116   84          35.9        
BL_W60_T2.0_D12                    84          0.050        | 115   84          35.9        
BL_W60_T2.0_D10                    84          0.050        | 114   84          35.9        
BL_W60_T2.0_D5                     84          0.050        | 113   84          35.9        
BL_W60_T1.9_D16                    84          0.050        | 89    84          35.8        
BL_W60_T1.9_D12                    84          0.050        | 96    84          35.8        
BL_W60_T1.9_D10                    84          0.050        | 101   84          35.8        
BL_W60_T1.9_D5                     84          0.050        | 100   84          35.8        
BL_W100_T2.2_D12                   98          0.050        | 57    98          21.7        
BL_W90_T2.0_D5                     98          0.050        | 84    98          21.7        
BL_W90_T2.0_D10                    98          0.050        | 85    98          21.7        
BL_W90_T2.0_D12                    98          0.050        | 87    98          21.7        
BL_W90_T2.0_D16                    98          0.050        | 88    98          21.7        
BL_W90_T2.2_D5                     98          0.050        | 82    98          21.7        
BL_W90_T2.2_D10                    98          0.050        | 67    98          21.7        
BL_W90_T2.2_D12                    98          0.050        | 70    98          21.7        
BL_W90_T2.2_D16                    98          0.050        | 83    98          21.7        
BL_W100_T2.0_D5                    99          0.050        | 52    99          21.4        
BL_W90_T1.9_D16                    84          0.050        | 104   84          35.9        
BL_W90_T1.9_D12                    84          0.050        | 105   84          35.9        
BL_W100_T2.0_D10                   99          0.050        | 53    99          21.4        
BL_W100_T2.0_D12                   99          0.050        | 49    99          21.4        
BL_W100_T2.0_D16                   99          0.050        | 54    99          21.4        
BL_W100_T2.2_D5                    98          0.050        | 56    98          21.7        
BL_W110_T3.3_D12                   0           0.000        | -     -           -           
BL_W110_T3.3_D18                   0           0.000        | -     -           -           
BL_W120_T3.3_D12                   0           0.000        | -     -           -           
BL_W120_T3.3_D18                   0           0.000        | -     -           -           
BL_W130_T2.4_D12                   0           0.000        | -     -           -           
BL_W150_T2.8_D18                   0           0.000        | -     -           -           
BL_W140_T2.4_D18                   0           0.000        | -     -           -           
BL_W140_T2.8_D12                   0           0.000        | -     -           -           
BL_W140_T2.8_D18                   0           0.000        | -     -           -           
BL_W140_T3.3_D12                   0           0.000        | -     -           -           
BL_W140_T3.3_D18                   0           0.000        | -     -           -           
BL_W150_T2.4_D12                   0           0.000        | -     -           -           
BL_W150_T2.4_D18                   0           0.000        | -     -           -           
BL_W150_T2.8_D12                   0           0.000        | -     -           -           
BL_W140_T2.4_D12                   0           0.000        | -     -           -           
BL_W150_T3.3_D12                   0           0.000        | -     -           -           
BL_W150_T3.3_D18                   0           0.000        | -     -           -           
BL_W130_T3.3_D18                   0           0.000        | -     -           -           
BL_W130_T3.3_D12                   0           0.000        | -     -           -           
BL_W130_T2.8_D18                   0           0.000        | -     -           -           
BL_W130_T2.8_D12                   0           0.000        | -     -           -           
BL_W130_T2.4_D18                   0           0.000        | -     -           -           


=== DETAILED DETECTOR RESULTS ===

Detector: BL_W60_T1.8_D5
Best Detection: 109 mmHg (confidence: 0.340)
Top 10 readings:
  Rank  Pressure    Confidence  
  ------------------------------
  1     109         0.340
  2     107         0.260
  3     105         0.126
  4     80          0.050
  5     122         0.010
  6     103         0.010
  7     99          0.010
  8     84          0.010

Detector: BL_W60_T1.8_D10
Best Detection: 109 mmHg (confidence: 0.340)
Top 10 readings:
  Rank  Pressure    Confidence  
  ------------------------------
  1     109         0.340
  2     107         0.260
  3     105         0.126
  4     80          0.050
  5     122         0.010
  6     103         0.010
  7     99          0.010
  8     84          0.010

