=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 69.5 BPM
Valid interval: 443-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 95 mmHg
Confidence: 0.116
95% CI: [92 - 97] mmHg
Agreement: 655/144 detectors

MAP: 88 mmHg
Est. Diastolic: 84 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W70_T1.9_D5                     99          0.500        | 126   99          5.1         
BL_W80_T1.9_D5                     99          0.500        | 128   99          5.1         
BL_W80_T2.0_D5                     99          0.500        | 125   99          5.1         
BL_W70_T1.8_D5                     99          0.500        | 127   99          5.1         
BL_W90_T2.0_D5                     99          0.500        | 129   99          5.1         
BL_W90_T1.8_D10                    98          0.420        | 115   98          4.0         
BL_W90_T2.0_D12                    98          0.420        | 85    98          3.5         
BL_W90_T2.0_D10                    98          0.420        | 118   98          4.0         
BL_W90_T1.9_D12                    98          0.420        | 68    98          3.5         
BL_W90_T1.9_D10                    98          0.420        | 117   98          4.0         
BL_W90_T1.9_D5                     98          0.420        | 116   98          4.0         
BL_W90_T1.8_D12                    98          0.420        | 83    98          3.5         
BL_W90_T2.2_D5                     98          0.420        | 86    98          3.5         
BL_W90_T1.8_D5                     98          0.420        | 103   98          4.0         
BL_W80_T2.2_D12                    98          0.420        | 84    98          3.5         
BL_W80_T2.2_D10                    98          0.420        | 114   98          4.0         
BL_W80_T2.2_D5                     98          0.420        | 87    98          3.5         
BL_W80_T2.0_D12                    98          0.420        | 89    98          3.5         
BL_W80_T2.0_D10                    98          0.420        | 113   98          4.0         
BL_W80_T1.9_D12                    98          0.420        | 92    98          3.5         
BL_W100_T2.0_D5                    98          0.420        | 96    98          3.5         
BL_W50_T1.6_D12                    98          0.420        | 75    98          3.5         
BL_W110_T2.4_D12                   98          0.420        | 66    98          3.5         
BL_W110_T2.0_D12                   98          0.420        | 101   98          3.5         
BL_W100_T2.2_D12                   98          0.420        | 82    98          3.5         
BL_W100_T2.2_D10                   98          0.420        | 123   98          4.0         
BL_W100_T2.2_D5                    98          0.420        | 99    98          3.5         
BL_W100_T2.0_D12                   98          0.420        | 97    98          3.5         
BL_W100_T2.0_D10                   98          0.420        | 122   98          4.0         
BL_W60_T1.8_D10                    98          0.420        | 102   98          4.0         
BL_W100_T1.9_D12                   98          0.420        | 94    98          3.5         
BL_W100_T1.9_D10                   98          0.420        | 121   98          4.0         
BL_W100_T1.9_D5                    98          0.420        | 93    98          3.5         
BL_W100_T1.8_D12                   98          0.420        | 91    98          3.5         
BL_W100_T1.8_D10                   98          0.420        | 120   98          4.0         
BL_W100_T1.8_D5                    98          0.420        | 90    98          3.5         
BL_W90_T2.2_D12                    98          0.420        | 88    98          3.5         
BL_W90_T2.2_D10                    98          0.420        | 119   98          4.0         
BL_W60_T1.8_D12                    98          0.420        | 80    98          3.5         
BL_W70_T1.8_D12                    98          0.420        | 69    98          3.5         
BL_W70_T1.8_D10                    98          0.420        | 124   98          4.0         
BL_W70_T1.9_D10                    98          0.420        | 112   98          4.0         
BL_W70_T1.9_D12                    98          0.420        | 64    98          3.5         
BL_W70_T2.0_D5                     98          0.420        | 70    98          3.5         
BL_W70_T2.0_D10                    98          0.420        | 104   98          4.0         
BL_W70_T2.0_D12                    98          0.420        | 100   98          3.5         
BL_W60_T1.9_D10                    98          0.420        | 108   98          4.0         
BL_W80_T1.9_D10                    98          0.420        | 111   98          4.0         
BL_W80_T1.8_D5                     98          0.420        | 107   98          4.0         
BL_W60_T1.9_D12                    98          0.420        | 78    98          3.5         
BL_W80_T1.8_D10                    98          0.420        | 109   98          4.0         
BL_W80_T1.8_D12                    98          0.420        | 95    98          3.5         
BL_W60_T1.8_D5                     98          0.420        | 81    98          3.5         
BL_W60_T1.9_D5                     95          0.340        | 29    95          0.8         
BL_W100_T2.2_D16                   95          0.340        | 2     95          0.8         
BL_W60_T1.8_D16                    95          0.340        | 28    95          0.8         
BL_W40_T1.6_D12                    98          0.340        | 71    98          3.5         
BL_W40_T2.0_D12                    98          0.340        | 73    98          3.5         
BL_W110_T2.8_D12                   98          0.340        | 65    98          3.5         
BL_W110_T3.3_D12                   98          0.340        | 67    98          3.5         
BL_W40_T1.8_D12                    98          0.340        | 72    98          3.5         
BL_W100_T2.0_D16                   95          0.340        | 6     95          0.8         
BL_W120_T2.0_D12                   95          0.340        | 33    95          1.2         
BL_W120_T2.4_D12                   95          0.340        | 36    95          1.2         
BL_W60_T2.0_D12                    98          0.340        | 76    98          3.5         
BL_W120_T2.8_D12                   95          0.340        | 35    95          1.2         
