=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 81.6 BPM
Valid interval: 418-1443 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 97 mmHg
Confidence: 0.087
95% CI: [94 - 100] mmHg
Agreement: 526/144 detectors

MAP: 96 mmHg
Est. Diastolic: 96 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W50_T1.6_D15                    99          0.490        | 37    99          10.0        
BL_W50_T1.6_D12                    99          0.490        | 36    99          10.0        
BL_W150_T2.0_D18                   99          0.450        | 31    99          10.0        
BL_W150_T2.0_D12                   99          0.450        | 30    99          10.0        
BL_W110_T2.0_D12                   99          0.330        | 55    99          10.3        
BL_W100_T1.9_D12                   99          0.330        | 110   99          10.3        
BL_W100_T1.9_D16                   99          0.330        | 109   99          10.3        
BL_W100_T2.0_D5                    99          0.330        | 108   99          10.3        
BL_W100_T2.0_D10                   99          0.330        | 123   99          10.3        
BL_W100_T2.0_D12                   99          0.330        | 42    99          10.3        
BL_W100_T2.0_D16                   99          0.330        | 43    99          10.3        
BL_W110_T2.0_D18                   99          0.330        | 54    99          10.3        
BL_W80_T1.8_D16                    99          0.330        | 85    99          10.3        
BL_W80_T1.8_D12                    99          0.330        | 84    99          10.3        
BL_W80_T1.8_D10                    99          0.330        | 74    99          10.3        
BL_W80_T1.8_D5                     99          0.330        | 82    99          10.3        
BL_W120_T2.0_D12                   99          0.330        | 47    99          10.3        
BL_W100_T1.9_D10                   99          0.330        | 66    99          10.3        
BL_W90_T1.8_D5                     99          0.330        | 132   99          10.3        
BL_W90_T1.8_D10                    99          0.330        | 131   99          10.3        
BL_W90_T1.8_D12                    99          0.330        | 130   99          10.3        
BL_W90_T1.8_D16                    99          0.330        | 129   99          10.3        
BL_W90_T1.9_D5                     99          0.330        | 128   99          10.3        
BL_W90_T1.9_D10                    99          0.330        | 127   99          10.3        
BL_W90_T1.9_D12                    99          0.330        | 126   99          10.3        
BL_W90_T1.9_D16                    99          0.330        | 125   99          10.3        
BL_W100_T1.9_D5                    99          0.330        | 112   99          10.3        
BL_W100_T1.8_D16                   99          0.330        | 113   99          10.3        
BL_W100_T1.8_D12                   99          0.330        | 114   99          10.3        
BL_W100_T1.8_D10                   99          0.330        | 115   99          10.3        
BL_W100_T1.8_D5                    99          0.330        | 116   99          10.3        
BL_W120_T2.0_D18                   99          0.330        | 46    99          10.3        
BL_W130_T2.0_D12                   99          0.330        | 65    99          10.3        
BL_W130_T2.0_D18                   99          0.330        | 73    99          10.3        
BL_W40_T1.6_D15                    101         0.330        | 27    101         8.4         
BL_W40_T1.6_D12                    101         0.330        | 26    101         8.4         
BL_W30_T1.6_D15                    101         0.330        | 24    101         8.4         
BL_W30_T1.6_D12                    101         0.330        | 23    101         8.4         
BL_W140_T2.0_D12                   99          0.330        | 29    99          10.0        
BL_W140_T2.0_D18                   99          0.330        | 28    99          10.0        
BL_W70_T1.8_D12                    99          0.290        | 93    99          10.3        
BL_W40_T1.8_D15                    99          0.290        | 34    99          10.0        
BL_W40_T1.8_D12                    99          0.290        | 33    99          10.0        
BL_W70_T1.8_D5                     99          0.290        | 95    99          10.3        
BL_W70_T1.8_D10                    99          0.290        | 94    99          10.3        
