=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 57.3 BPM
Valid interval: 453-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 88 mmHg
Confidence: 0.104
95% CI: [85 - 90] mmHg
Agreement: 805/144 detectors

MAP: 136 mmHg
Est. Diastolic: 161 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W30_T1.6_D15                    90          0.820        | 57    90          2.7         
BL_W30_T1.6_D12                    88          0.740        | 76    88          5.1         
BL_W110_T2.0_D12                   94          0.660        | 21    94          1.1         
BL_W130_T2.0_D12                   94          0.660        | 11    94          1.1         
BL_W120_T2.0_D12                   94          0.660        | 1     94          1.1         
BL_W140_T2.0_D12                   94          0.660        | 6     94          1.1         
BL_W140_T2.0_D18                   86          0.660        | 122   86          7.1         
BL_W150_T2.0_D12                   94          0.660        | 2     94          1.1         
BL_W150_T2.0_D18                   86          0.660        | 103   86          7.1         
BL_W100_T1.8_D5                    95          0.660        | 52    95          1.5         
BL_W100_T1.8_D10                   94          0.660        | 30    94          1.1         
BL_W100_T1.8_D12                   94          0.660        | 29    94          1.1         
BL_W100_T1.9_D10                   94          0.660        | 28    94          1.1         
BL_W100_T2.0_D12                   94          0.660        | 24    94          1.1         
BL_W100_T2.0_D10                   94          0.660        | 25    94          1.1         
BL_W100_T1.9_D12                   94          0.660        | 26    94          1.1         
BL_W110_T2.4_D12                   94          0.580        | 20    94          1.1         
BL_W100_T2.2_D12                   94          0.580        | 22    94          1.1         
BL_W100_T2.2_D10                   94          0.580        | 23    94          1.1         
BL_W140_T2.4_D12                   94          0.580        | 5     94          1.1         
BL_W140_T2.4_D18                   86          0.580        | 109   86          7.1         
BL_W140_T2.8_D12                   94          0.580        | 4     94          1.1         
BL_W120_T2.4_D12                   94          0.580        | 15    94          1.1         
BL_W150_T2.4_D12                   94          0.580        | 46    94          1.1         
BL_W150_T2.4_D18                   86          0.580        | 104   86          7.1         
BL_W150_T2.8_D12                   94          0.580        | 49    94          1.1         
BL_W130_T2.8_D12                   94          0.580        | 9     94          1.1         
BL_W130_T2.4_D12                   94          0.580        | 10    94          1.1         
BL_W120_T3.3_D12                   94          0.500        | 13    94          1.1         
BL_W90_T1.9_D12                    90          0.500        | 71    90          2.7         
BL_W130_T3.3_D12                   94          0.500        | 7     94          1.1         
BL_W80_T1.8_D12                    90          0.500        | 65    90          2.7         
BL_W90_T1.8_D12                    90          0.500        | 70    90          2.7         
BL_W120_T2.8_D12                   94          0.500        | 14    94          1.1         
BL_W140_T3.3_D12                   94          0.500        | 3     94          1.1         
BL_W110_T3.3_D12                   94          0.500        | 18    94          1.1         
BL_W110_T2.8_D12                   94          0.500        | 19    94          1.1         
BL_W150_T3.3_D12                   94          0.500        | 48    94          1.1         
BL_W100_T2.0_D16                   88          0.420        | 93    88          5.1         
BL_W90_T1.9_D16                    88          0.420        | 97    88          5.1         
BL_W90_T2.0_D12                    90          0.420        | 68    90          2.7         
BL_W90_T2.2_D12                    90          0.420        | 64    90          2.7         
BL_W90_T1.8_D16                    88          0.420        | 91    88          5.1         
BL_W100_T1.9_D16                   88          0.420        | 96    88          5.1         
BL_W50_T2.0_D15                    90          0.420        | 62    90          2.7         
BL_W100_T1.8_D16                   88          0.420        | 95    88          5.1         
BL_W80_T2.2_D12                    90          0.420        | 66    90          2.7         
BL_W50_T1.8_D15                    90          0.420        | 60    90          2.7         
BL_W50_T1.6_D15                    90          0.420        | 59    90          2.7         
BL_W80_T2.0_D12                    90          0.420        | 72    90          2.7         
BL_W80_T1.9_D12                    90          0.420        | 69    90          2.7         
BL_W150_T3.3_D18                   86          0.420        | 107   86          7.1         
BL_W80_T1.8_D16                    88          0.420        | 84    88          5.1         
BL_W70_T1.8_D12                    90          0.420        | 67    90          2.7         
BL_W40_T1.6_D12                    90          0.420        | 55    90          2.7         
