=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 58.4 BPM
Valid interval: 519-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 121 mmHg
Confidence: 0.052
95% CI: [116 - 125] mmHg
Agreement: 757/144 detectors

MAP: 102 mmHg
Est. Diastolic: 92 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W130_T2.0_D12                   144         1.200        | 16    144         3.8         
BL_W130_T2.0_D18                   144         1.200        | 15    144         3.8         
BL_W140_T2.0_D12                   144         1.200        | 11    144         3.8         
BL_W140_T2.0_D18                   144         1.200        | 10    144         3.8         
BL_W150_T2.0_D12                   144         1.200        | 5     144         3.8         
BL_W150_T2.0_D18                   144         1.200        | 4     144         3.8         
BL_W20_T1.6_D12                    144         1.200        | 29    144         3.8         
BL_W20_T1.6_D15                    144         1.200        | 30    144         3.8         
BL_W20_T1.8_D12                    144         1.200        | 31    144         3.8         
BL_W20_T1.8_D15                    144         1.200        | 32    144         3.8         
BL_W100_T1.9_D16                   121         0.900        | 59    121         18.8        
BL_W110_T2.0_D12                   121         0.900        | 57    121         18.8        
BL_W110_T2.0_D18                   121         0.900        | 58    121         18.8        
BL_W100_T1.9_D12                   121         0.900        | 60    121         18.8        
BL_W100_T1.9_D10                   121         0.900        | 61    121         18.8        
BL_W100_T1.9_D5                    121         0.900        | 62    121         18.8        
BL_W100_T1.8_D16                   121         0.900        | 63    121         18.8        
BL_W100_T1.8_D12                   121         0.900        | 64    121         18.8        
BL_W100_T1.8_D10                   121         0.900        | 65    121         18.8        
BL_W100_T1.8_D5                    121         0.900        | 66    121         18.8        
BL_W90_T1.8_D16                    121         0.900        | 56    121         18.8        
BL_W90_T1.8_D5                     121         0.900        | 67    121         18.8        
BL_W90_T1.8_D10                    121         0.900        | 69    121         18.8        
BL_W90_T1.8_D12                    121         0.900        | 73    121         18.8        
BL_W120_T2.0_D12                   121         0.900        | 71    121         18.8        
BL_W50_T1.6_D15                    121         0.900        | 68    121         18.8        
BL_W50_T1.6_D12                    121         0.900        | 70    121         18.8        
BL_W40_T1.8_D15                    122         0.900        | 55    122         18.2        
BL_W40_T1.8_D12                    122         0.900        | 54    122         18.2        
BL_W40_T1.6_D15                    122         0.900        | 52    122         17.5        
BL_W40_T1.6_D12                    122         0.900        | 50    122         17.5        
BL_W20_T2.0_D15                    122         0.900        | 53    122         17.5        
BL_W20_T2.0_D12                    122         0.900        | 51    122         17.5        
BL_W120_T2.0_D18                   121         0.900        | 72    121         18.8        
BL_W90_T1.9_D5                     118         0.820        | 122   118         22.5        
BL_W50_T1.8_D12                    118         0.820        | 74    118         21.8        
BL_W50_T1.8_D15                    118         0.820        | 75    118         21.8        
BL_W50_T2.0_D12                    118         0.820        | 76    118         21.8        
BL_W50_T2.0_D15                    118         0.820        | 78    118         21.8        
BL_W90_T1.9_D10                    118         0.820        | 121   118         22.5        
BL_W90_T1.9_D12                    118         0.820        | 120   118         22.5        
BL_W90_T1.9_D16                    118         0.820        | 107   118         22.5        
BL_W90_T2.0_D5                     118         0.820        | 118   118         22.5        
BL_W90_T2.0_D10                    118         0.820        | 117   118         22.5        
BL_W90_T2.0_D12                    118         0.820        | 116   118         22.5        
BL_W90_T2.0_D16                    118         0.820        | 115   118         22.5        
BL_W60_T1.8_D5                     118         0.820        | 79    118         21.8        
BL_W100_T2.0_D10                   118         0.820        | 109   118         22.5        
BL_W100_T2.0_D12                   118         0.820        | 102   118         22.5        
BL_W100_T2.0_D16                   118         0.820        | 108   118         22.5        
BL_W100_T2.0_D5                    118         0.820        | 110   118         22.5        
BL_W70_T1.8_D10                    118         0.820        | 90    118         21.8        
BL_W70_T2.0_D16                    118         0.820        | 80    118         21.8        
BL_W70_T2.0_D12                    118         0.820        | 81    118         21.8        
BL_W70_T2.0_D10                    118         0.820        | 82    118         21.8        
BL_W70_T2.0_D5                     118         0.820        | 83    118         21.8        
BL_W70_T1.9_D16                    118         0.820        | 84    118         21.8        
BL_W70_T1.9_D12                    118         0.820        | 85    118         21.8        
BL_W70_T1.9_D5                     118         0.820        | 87    118         21.8        
BL_W70_T1.8_D16                    118         0.820        | 88    118         21.8        
BL_W70_T1.8_D12                    118         0.820        | 89    118         21.8        
BL_W70_T1.9_D10                    118         0.820        | 86    118         21.8        
