=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 64.3 BPM
Valid interval: 500-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 92 mmHg
Confidence: 0.071
95% CI: [83 - 101] mmHg
Agreement: 770/144 detectors

MAP: 80 mmHg
Est. Diastolic: 74 mmHg
Oscillometric MAP Systolic: 99 mmHg
Oscillometric MAP Diastolic: 78 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W20_T1.6_D12                    106         0.420        | 92    106         16.0        
BL_W20_T1.6_D15                    105         0.420        | 81    105         14.9        
BL_W80_T2.2_D16                    101         0.340        | 73    101         11.3        
BL_W80_T2.0_D16                    101         0.340        | 72    101         11.3        
BL_W90_T1.8_D16                    101         0.340        | 69    101         10.7        
BL_W80_T1.9_D16                    101         0.340        | 71    101         11.3        
BL_W90_T1.9_D16                    101         0.340        | 68    101         10.7        
BL_W80_T1.8_D16                    101         0.340        | 70    101         11.3        
BL_W150_T2.0_D12                   90          0.340        | 29    90          0.3         
BL_W150_T2.0_D18                   90          0.340        | 5     90          0.0         
BL_W90_T2.0_D16                    101         0.340        | 66    101         10.7        
BL_W90_T2.2_D16                    101         0.340        | 67    101         10.7        
BL_W20_T1.8_D12                    106         0.340        | 91    106         16.0        
BL_W20_T1.8_D15                    105         0.340        | 82    105         14.9        
BL_W20_T2.0_D12                    106         0.340        | 90    106         16.0        
BL_W20_T2.0_D15                    105         0.340        | 83    105         14.9        
BL_W30_T1.6_D15                    60          0.260        | 93    60          30.3        
BL_W50_T1.6_D15                    42          0.260        | 97    42          48.4        
BL_W50_T1.6_D12                    42          0.260        | 98    42          48.4        
BL_W40_T1.6_D15                    42          0.260        | 96    42          48.4        
BL_W40_T1.6_D12                    42          0.260        | 95    42          48.4        
BL_W30_T1.6_D12                    60          0.260        | 94    60          30.3        
BL_W130_T2.4_D18                   90          0.126        | 1     90          0.0         
BL_W130_T2.8_D12                   90          0.126        | 39    90          0.3         
BL_W120_T2.0_D12                   90          0.126        | 38    90          0.3         
BL_W100_T2.2_D10                   90          0.126        | 42    90          0.3         
BL_W130_T2.4_D12                   90          0.126        | 33    90          0.3         
BL_W100_T2.2_D12                   90          0.126        | 43    90          0.3         
BL_W130_T2.0_D18                   90          0.126        | 15    90          0.0         
BL_W100_T2.2_D16                   104         0.126        | 74    104         14.1        
BL_W130_T2.0_D12                   90          0.126        | 31    90          0.3         
BL_W120_T3.3_D18                   90          0.126        | 20    90          0.0         
BL_W110_T2.0_D12                   90          0.126        | 44    90          0.3         
BL_W140_T2.4_D18                   90          0.126        | 8     90          0.0         
BL_W120_T3.3_D12                   90          0.126        | 22    90          0.3         
BL_W120_T2.8_D18                   90          0.126        | 19    90          0.0         
BL_W110_T2.0_D18                   90          0.126        | 13    90          0.0         
BL_W120_T2.8_D12                   90          0.126        | 34    90          0.3         
BL_W110_T2.4_D12                   90          0.126        | 45    90          0.3         
BL_W120_T2.4_D18                   90          0.126        | 16    90          0.0         
BL_W120_T2.4_D12                   90          0.126        | 35    90          0.3         
BL_W120_T2.0_D18                   90          0.126        | 21    90          0.0         
BL_W110_T2.4_D18                   90          0.126        | 14    90          0.0         
BL_W110_T2.8_D12                   90          0.126        | 47    90          0.3         
BL_W110_T2.8_D18                   90          0.126        | 18    90          0.0         
BL_W110_T3.3_D12                   90          0.126        | 46    90          0.3         
BL_W110_T3.3_D18                   90          0.126        | 17    90          0.0         
BL_W150_T2.8_D18                   90          0.126        | 3     90          0.0         
BL_W50_T2.0_D15                    104         0.126        | 77    104         14.5        
BL_W50_T2.0_D12                    104         0.126        | 76    104         14.1        
BL_W50_T1.8_D15                    104         0.126        | 78    104         14.5        
BL_W50_T1.8_D12                    104         0.126        | 75    104         14.1        
BL_W40_T2.0_D15                    105         0.126        | 80    105         14.9        
BL_W40_T2.0_D12                    105         0.126        | 85    105         15.3        
BL_W40_T1.8_D15                    105         0.126        | 79    105         14.9        
BL_W40_T1.8_D12                    105         0.126        | 87    105         15.3        
BL_W30_T2.0_D15                    105         0.126        | 86    105         15.3        
BL_W30_T2.0_D12                    105         0.126        | 88    105         15.4        
BL_W30_T1.8_D15                    105         0.126        | 84    105         15.3        
BL_W30_T1.8_D12                    105         0.126        | 89    105         15.4        
