=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 61.0 BPM
Valid interval: 518-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 123 mmHg
Confidence: 0.060
95% CI: [119 - 126] mmHg
Agreement: 486/144 detectors

MAP: 107 mmHg
Est. Diastolic: 100 mmHg
Oscillometric MAP Systolic: 138 mmHg
Oscillometric MAP Diastolic: 105 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W40_T1.8_D12                    122         0.900        | 53    122         20.4        
BL_W20_T1.8_D15                    123         0.900        | 45    123         19.5        
BL_W20_T1.8_D12                    123         0.900        | 47    123         19.5        
BL_W20_T1.6_D15                    123         0.900        | 41    123         19.5        
BL_W20_T1.6_D12                    123         0.900        | 48    123         19.5        
BL_W40_T1.6_D12                    122         0.900        | 54    122         20.4        
BL_W40_T1.6_D15                    122         0.900        | 51    122         20.4        
BL_W40_T1.8_D15                    122         0.900        | 55    122         20.4        
BL_W100_T1.8_D16                   121         0.660        | 120   121         21.0        
BL_W100_T2.0_D5                    121         0.660        | 67    121         21.0        
BL_W100_T2.0_D10                   121         0.660        | 126   121         21.0        
BL_W100_T1.9_D16                   121         0.660        | 124   121         21.0        
BL_W100_T1.9_D12                   121         0.660        | 123   121         21.0        
BL_W100_T2.0_D12                   121         0.660        | 127   121         21.0        
BL_W100_T2.0_D16                   121         0.660        | 80    121         21.0        
BL_W110_T2.0_D12                   121         0.660        | 69    121         21.0        
BL_W110_T2.0_D18                   121         0.660        | 68    121         21.0        
BL_W100_T1.9_D10                   121         0.660        | 122   121         21.0        
BL_W100_T1.9_D5                    121         0.660        | 121   121         21.0        
BL_W140_T2.0_D12                   122         0.660        | 63    122         20.4        
BL_W100_T1.8_D12                   121         0.660        | 110   121         21.0        
BL_W100_T1.8_D10                   121         0.660        | 118   121         21.0        
BL_W100_T1.8_D5                    121         0.660        | 117   121         21.0        
BL_W90_T1.9_D16                    121         0.660        | 112   121         21.0        
BL_W90_T1.9_D12                    121         0.660        | 111   121         21.0        
BL_W90_T1.9_D10                    121         0.660        | 119   121         21.0        
BL_W90_T1.9_D5                     121         0.660        | 128   121         21.0        
BL_W90_T1.8_D16                    121         0.660        | 135   121         21.0        
BL_W90_T1.8_D12                    121         0.660        | 134   121         21.0        
BL_W30_T1.6_D12                    123         0.660        | 43    123         19.5        
BL_W50_T1.8_D15                    122         0.660        | 60    122         20.4        
BL_W50_T1.8_D12                    122         0.660        | 56    122         20.4        
BL_W50_T1.6_D15                    123         0.660        | 49    123         19.5        
BL_W50_T1.6_D12                    123         0.660        | 50    123         19.5        
BL_W40_T2.0_D15                    122         0.660        | 58    122         20.4        
BL_W40_T2.0_D12                    122         0.660        | 57    122         20.4        
BL_W30_T1.8_D15                    123         0.660        | 46    123         19.5        
BL_W30_T1.8_D12                    123         0.660        | 44    123         19.5        
BL_W30_T1.6_D15                    123         0.660        | 42    123         19.5        
BL_W120_T2.0_D12                   121         0.660        | 70    121         21.0        
BL_W20_T2.0_D15                    122         0.660        | 59    122         20.4        
BL_W20_T2.0_D12                    122         0.660        | 52    122         20.4        
BL_W150_T2.0_D18                   122         0.660        | 62    122         20.4        
BL_W150_T2.0_D12                   122         0.660        | 66    122         20.4        
BL_W140_T2.0_D18                   122         0.660        | 64    122         20.4        
BL_W60_T1.8_D10                    121         0.660        | 109   121         21.0        
BL_W130_T2.0_D18                   121         0.660        | 73    121         21.0        
BL_W130_T2.0_D12                   121         0.660        | 72    121         21.0        
BL_W120_T2.0_D18                   121         0.660        | 71    121         21.0        
BL_W70_T1.8_D5                     121         0.660        | 98    121         21.0        
BL_W80_T1.9_D16                    121         0.660        | 79    121         21.0        
BL_W80_T1.9_D12                    121         0.660        | 94    121         21.0        
BL_W80_T1.9_D10                    121         0.660        | 81    121         21.0        
BL_W80_T1.9_D5                     121         0.660        | 82    121         21.0        
BL_W80_T1.8_D16                    121         0.660        | 83    121         21.0        
BL_W80_T1.8_D12                    121         0.660        | 84    121         21.0        
BL_W80_T1.8_D10                    121         0.660        | 85    121         21.0        
BL_W80_T1.8_D5                     121         0.660        | 86    121         21.0        
BL_W90_T1.8_D5                     121         0.660        | 132   121         21.0        
BL_W70_T1.8_D10                    121         0.660        | 97    121         21.0        
BL_W70_T1.8_D12                    121         0.660        | 96    121         21.0        
BL_W70_T1.8_D16                    121         0.660        | 95    121         21.0        
BL_W70_T1.9_D5                     121         0.660        | 78    121         21.0        
BL_W70_T1.9_D10                    121         0.660        | 93    121         21.0        
BL_W70_T1.9_D12                    121         0.660        | 92    121         21.0        
BL_W70_T1.9_D16                    121         0.660        | 91    121         21.0        
BL_W80_T2.0_D10                    121         0.660        | 129   121         21.0        
BL_W90_T1.8_D10                    121         0.660        | 133   121         21.0        
BL_W60_T1.8_D5                     121         0.660        | 125   121         21.0        
BL_W60_T1.8_D12                    121         0.660        | 108   121         21.0        
BL_W80_T2.0_D16                    121         0.660        | 131   121         21.0        
BL_W60_T1.8_D16                    121         0.660        | 107   121         21.0        
BL_W60_T1.9_D5                     121         0.660        | 106   121         21.0        
BL_W60_T1.9_D10                    121         0.660        | 105   121         21.0        
BL_W60_T1.9_D16                    121         0.660        | 103   121         21.0        
BL_W80_T2.0_D12                    121         0.660        | 130   121         21.0        
BL_W60_T1.9_D12                    121         0.660        | 104   121         21.0        
BL_W80_T2.0_D5                     121         0.660        | 136   121         21.0        
BL_W150_T2.4_D12                   121         0.420        | 75    121         21.0        
BL_W70_T2.0_D12                    121         0.420        | 88    121         21.0        
