=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 109.1 BPM
Valid interval: 327-868 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 95 mmHg
Confidence: 0.058
95% CI: [91 - 98] mmHg
Agreement: 513/144 detectors

MAP: 102 mmHg
Est. Diastolic: 106 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W130_T2.0_D18                   102         0.500        | 70    102         7.6         
BL_W110_T2.0_D18                   102         0.500        | 64    102         7.6         
BL_W140_T3.3_D18                   102         0.500        | 89    102         7.6         
BL_W120_T2.0_D18                   102         0.500        | 74    102         7.6         
BL_W100_T2.0_D16                   102         0.500        | 83    102         7.6         
BL_W140_T2.8_D18                   102         0.500        | 87    102         7.6         
BL_W140_T2.4_D18                   102         0.500        | 63    102         7.6         
BL_W100_T1.9_D16                   102         0.500        | 90    102         7.6         
BL_W140_T2.0_D18                   102         0.500        | 68    102         7.6         
BL_W100_T1.8_D16                   102         0.500        | 88    102         7.6         
BL_W130_T2.4_D18                   102         0.500        | 61    102         7.6         
BL_W120_T2.8_D18                   102         0.420        | 76    102         7.6         
BL_W120_T3.3_D18                   102         0.420        | 73    102         7.6         
BL_W120_T2.4_D18                   102         0.420        | 69    102         7.6         
BL_W130_T3.3_D18                   102         0.420        | 75    102         7.6         
BL_W130_T2.8_D18                   102         0.420        | 60    102         7.6         
BL_W110_T2.4_D18                   102         0.420        | 66    102         7.6         
BL_W110_T3.3_D18                   102         0.420        | 59    102         7.6         
BL_W110_T2.8_D18                   102         0.420        | 67    102         7.6         
BL_W100_T2.2_D16                   102         0.420        | 62    102         7.6         
BL_W150_T2.4_D18                   99          0.340        | 98    99          11.1        
BL_W150_T3.3_D18                   99          0.340        | 96    99          11.1        
BL_W150_T2.0_D18                   99          0.340        | 97    99          11.1        
BL_W150_T2.8_D18                   99          0.340        | 95    99          11.1        
BL_W100_T2.0_D10                   84          0.260        | 137   84          26.4        
BL_W60_T1.8_D10                    84          0.260        | 125   84          26.4        
BL_W100_T1.8_D5                    84          0.260        | 109   84          26.4        
BL_W100_T1.8_D10                   84          0.260        | 110   84          26.4        
BL_W100_T1.8_D12                   84          0.260        | 111   84          26.4        
BL_W100_T1.9_D5                    84          0.260        | 134   84          26.4        
BL_W100_T1.9_D10                   84          0.260        | 124   84          26.4        
BL_W100_T1.9_D12                   84          0.260        | 135   84          26.4        
BL_W100_T2.0_D5                    84          0.260        | 122   84          26.4        
BL_W100_T2.0_D12                   84          0.260        | 138   84          26.4        
BL_W110_T2.0_D12                   84          0.260        | 139   84          26.4        
BL_W120_T2.0_D12                   84          0.260        | 140   84          26.4        
BL_W90_T2.2_D16                    102         0.260        | 85    102         7.6         
BL_W20_T1.8_D15                    84          0.260        | 103   84          26.4        
BL_W50_T1.8_D15                    84          0.260        | 121   84          26.4        
BL_W50_T1.8_D12                    84          0.260        | 123   84          26.4        
BL_W50_T1.6_D15                    84          0.260        | 105   84          26.4        
BL_W50_T1.6_D12                    84          0.260        | 104   84          26.4        
BL_W40_T1.8_D15                    84          0.260        | 120   84          26.4        
BL_W40_T1.8_D12                    84          0.260        | 117   84          26.4        
BL_W40_T1.6_D15                    84          0.260        | 112   84          26.4        
BL_W40_T1.6_D12                    84          0.260        | 113   84          26.4        
BL_W30_T1.8_D15                    84          0.260        | 118   84          26.4        
BL_W30_T1.8_D12                    84          0.260        | 119   84          26.4        
BL_W30_T1.6_D15                    84          0.260        | 114   84          26.4        
BL_W30_T1.6_D12                    84          0.260        | 115   84          26.4        
BL_W130_T2.0_D12                   84          0.260        | 116   84          26.4        
BL_W20_T1.8_D12                    84          0.260        | 100   84          26.4        
BL_W20_T1.6_D15                    84          0.260        | 102   84          26.4        
BL_W20_T1.6_D12                    84          0.260        | 101   84          26.4        
BL_W150_T3.3_D12                   102         0.260        | 94    102         8.3         
BL_W150_T2.8_D12                   102         0.260        | 92    102         8.3         
BL_W150_T2.4_D12                   102         0.260        | 93    102         8.3         
BL_W150_T2.0_D12                   102         0.260        | 91    102         8.3         
BL_W140_T3.3_D12                   102         0.260        | 72    102         7.6         
BL_W140_T2.8_D12                   102         0.260        | 86    102         7.6         
BL_W140_T2.4_D12                   102         0.260        | 65    102         7.6         
BL_W140_T2.0_D12                   102         0.260        | 71    102         7.6         
BL_W90_T1.8_D12                    84          0.260        | 108   84          26.4        
BL_W80_T1.8_D16                    102         0.260        | 79    102         7.6         
BL_W80_T2.0_D16                    102         0.260        | 80    102         7.6         
BL_W80_T1.8_D12                    84          0.260        | 130   84          26.4        
BL_W80_T1.8_D10                    84          0.260        | 129   84          26.4        
BL_W80_T1.8_D5                     84          0.260        | 128   84          26.4        
BL_W80_T2.2_D16                    102         0.260        | 81    102         7.6         
BL_W90_T1.8_D5                     84          0.260        | 106   84          26.4        
BL_W90_T1.8_D10                    84          0.260        | 107   84          26.4        
BL_W90_T1.8_D16                    102         0.260        | 82    102         7.6         
BL_W90_T1.9_D5                     84          0.260        | 131   84          26.4        
BL_W90_T1.9_D10                    84          0.260        | 132   84          26.4        
BL_W90_T1.9_D12                    84          0.260        | 133   84          26.4        
BL_W90_T1.9_D16                    102         0.260        | 77    102         7.6         
BL_W60_T1.8_D16                    84          0.260        | 127   84          26.4        
BL_W60_T1.8_D12                    84          0.260        | 126   84          26.4        
BL_W60_T1.8_D5                     84          0.260        | 136   84          26.4        
BL_W90_T2.0_D16                    102         0.260        | 84    102         7.6         
BL_W80_T1.9_D16                    102         0.260        | 78    102         7.6         
BL_W70_T1.9_D10                    110         0.126        | 7     110         0.3         
BL_W60_T2.2_D16                    109         0.126        | 46    109         0.7         
BL_W70_T1.8_D5                     110         0.126        | 12    110         0.3         
BL_W70_T1.8_D10                    110         0.126        | 11    110         0.3         
BL_W70_T1.8_D12                    109         0.126        | 47    109         0.7         
BL_W60_T2.2_D12                    109         0.126        | 45    109         0.7         
BL_W70_T1.8_D16                    109         0.126        | 48    109         0.7         
BL_W70_T1.9_D5                     110         0.126        | 8     110         0.3         
BL_W30_T2.0_D12                    82          0.126        | 141   82          28.5        
BL_W70_T1.9_D12                    109         0.126        | 39    109         0.7         
BL_W70_T1.9_D16                    109         0.126        | 49    109         0.7         
BL_W70_T2.0_D5                     110         0.126        | 4     110         0.3         
BL_W70_T2.0_D10                    110         0.126        | 3     110         0.3         
BL_W60_T2.2_D10                    110         0.126        | 1     110         0.3         
BL_W60_T2.2_D5                     110         0.126        | 14    110         0.3         
BL_W60_T2.0_D16                    109         0.126        | 43    109         0.7         
