=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 101.5 BPM
Valid interval: 348-975 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 114 mmHg
Confidence: 0.084
95% CI: [106 - 121] mmHg
Agreement: 674/144 detectors

MAP: 106 mmHg
Est. Diastolic: 102 mmHg
Oscillometric MAP Systolic: 125 mmHg
Oscillometric MAP Diastolic: 102 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W100_T1.8_D16                   96          0.420        | 117   96          39.4        
BL_W90_T1.8_D5                     96          0.420        | 109   96          39.4        
BL_W90_T1.8_D10                    96          0.420        | 110   96          39.4        
BL_W80_T1.8_D5                     104         0.420        | 96    104         31.3        
BL_W90_T1.8_D12                    96          0.420        | 111   96          39.4        
BL_W80_T1.8_D10                    104         0.420        | 97    104         31.3        
BL_W90_T1.8_D16                    96          0.420        | 112   96          39.4        
BL_W80_T1.8_D12                    104         0.420        | 98    104         31.3        
BL_W80_T1.8_D16                    104         0.420        | 99    104         31.3        
BL_W150_T2.0_D18                   96          0.420        | 122   96          39.4        
BL_W150_T2.0_D12                   96          0.420        | 123   96          39.4        
BL_W140_T2.0_D18                   96          0.420        | 121   96          39.4        
BL_W100_T1.8_D5                    96          0.420        | 113   96          39.4        
BL_W100_T1.8_D10                   96          0.420        | 115   96          39.4        
BL_W140_T2.0_D12                   96          0.420        | 120   96          39.4        
BL_W100_T1.8_D12                   96          0.420        | 106   96          39.4        
BL_W80_T1.9_D16                    140         0.340        | 58    140         5.3         
BL_W70_T2.2_D16                    140         0.340        | 62    140         5.3         
BL_W70_T2.0_D16                    140         0.340        | 61    140         5.3         
BL_W70_T1.9_D16                    140         0.340        | 60    140         5.3         
BL_W80_T2.0_D16                    140         0.340        | 57    140         5.3         
BL_W80_T2.2_D16                    140         0.340        | 56    140         5.3         
BL_W70_T1.8_D16                    140         0.340        | 55    140         5.3         
BL_W60_T1.8_D16                    140         0.340        | 59    140         5.3         
BL_W60_T1.9_D16                    140         0.340        | 63    140         5.3         
BL_W60_T2.0_D16                    140         0.340        | 64    140         5.3         
BL_W60_T2.2_D16                    140         0.340        | 54    140         5.3         
BL_W20_T1.8_D15                    150         0.260        | 89    150         15.4        
BL_W20_T1.6_D15                    150         0.260        | 90    150         15.4        
BL_W40_T1.6_D12                    150         0.260        | 87    150         15.4        
BL_W40_T1.8_D12                    150         0.260        | 86    150         15.4        
BL_W20_T2.0_D15                    150         0.260        | 88    150         15.4        
BL_W40_T2.0_D12                    150         0.260        | 85    150         15.4        
BL_W20_T1.6_D12                    90          0.260        | 124   90          44.8        
BL_W90_T1.9_D16                    137         0.260        | 49    137         1.8         
BL_W90_T2.0_D16                    137         0.260        | 47    137         1.8         
BL_W90_T2.2_D16                    137         0.260        | 48    137         1.8         
BL_W30_T2.0_D12                    151         0.208        | 91    151         15.6        
BL_W20_T1.8_D12                    151         0.208        | 95    151         15.6        
BL_W20_T2.0_D12                    151         0.208        | 94    151         15.6        
BL_W30_T1.6_D12                    151         0.208        | 93    151         15.6        
BL_W30_T1.8_D12                    151         0.208        | 92    151         15.6        
BL_W50_T2.0_D15                    148         0.130        | 74    148         12.8        
BL_W50_T1.8_D15                    148         0.130        | 80    148         12.8        
BL_W50_T1.6_D15                    148         0.130        | 82    148         12.8        
BL_W100_T2.2_D12                   134         0.126        | 29    134         0.6         
BL_W100_T1.9_D16                   134         0.126        | 38    134         0.6         
BL_W60_T1.8_D5                     134         0.126        | 7     134         0.6         
BL_W100_T2.0_D5                    134         0.126        | 37    134         0.6         
BL_W50_T2.0_D12                    148         0.126        | 79    148         12.8        
BL_W50_T1.8_D12                    148         0.126        | 81    148         12.8        
BL_W100_T2.0_D10                   134         0.126        | 36    134         0.6         
BL_W100_T2.0_D12                   134         0.126        | 34    134         0.6         
BL_W100_T2.0_D16                   134         0.126        | 33    134         0.6         
BL_W50_T1.6_D12                    148         0.126        | 83    148         12.8        
BL_W100_T2.2_D5                    134         0.126        | 32    134         0.6         
BL_W100_T2.2_D10                   134         0.126        | 30    134         0.6         
BL_W130_T2.0_D18                   103         0.126        | 104   103         31.9        
BL_W40_T2.0_D15                    148         0.126        | 84    148         12.8        
BL_W100_T2.2_D16                   134         0.126        | 28    134         0.6         
BL_W110_T2.0_D12                   103         0.126        | 101   103         31.9        
BL_W110_T2.0_D18                   103         0.126        | 100   103         31.9        
BL_W40_T1.8_D15                    148         0.126        | 73    148         12.8        
BL_W40_T1.6_D15                    148         0.126        | 78    148         12.8        
BL_W30_T2.0_D15                    148         0.126        | 77    148         12.8        
BL_W30_T1.8_D15                    148         0.126        | 76    148         12.8        
BL_W30_T1.6_D15                    148         0.126        | 75    148         12.8        
BL_W120_T2.0_D12                   103         0.126        | 102   103         31.9        
BL_W120_T2.0_D18                   103         0.126        | 103   103         31.9        
BL_W130_T2.0_D12                   103         0.126        | 105   103         31.9        
BL_W70_T1.8_D12                    134         0.126        | 41    134         0.6         
BL_W80_T2.0_D10                    134         0.126        | 15    134         0.6         
BL_W80_T2.0_D5                     134         0.126        | 1     134         0.6         
BL_W80_T1.9_D12                    134         0.126        | 13    134         0.6         
BL_W80_T1.9_D10                    134         0.126        | 12    134         0.6         
BL_W80_T1.9_D5                     134         0.126        | 11    134         0.6         
BL_W70_T2.2_D12                    134         0.126        | 6     134         0.6         
BL_W70_T2.2_D10                    134         0.126        | 5     134         0.6         
BL_W70_T2.2_D5                     134         0.126        | 4     134         0.6         
BL_W70_T2.0_D12                    134         0.126        | 14    134         0.6         
BL_W70_T2.0_D10                    134         0.126        | 2     134         0.6         
BL_W70_T2.0_D5                     134         0.126        | 26    134         0.6         
BL_W70_T1.9_D12                    134         0.126        | 45    134         0.6         
BL_W70_T1.9_D10                    134         0.126        | 44    134         0.6         
BL_W70_T1.9_D5                     134         0.126        | 43    134         0.6         
BL_W100_T1.9_D10                   134         0.126        | 46    134         0.6         
BL_W70_T1.8_D10                    134         0.126        | 40    134         0.6         
BL_W70_T1.8_D5                     134         0.126        | 39    134         0.6         
BL_W60_T2.2_D12                    147         0.126        | 66    147         11.7        
BL_W60_T2.2_D10                    147         0.126        | 65    147         11.7        
BL_W60_T2.2_D5                     134         0.126        | 35    134         0.6         
BL_W60_T2.0_D12                    147         0.126        | 67    147         11.7        
BL_W60_T2.0_D10                    147         0.126        | 68    147         11.7        
BL_W60_T2.0_D5                     134         0.126        | 31    134         0.6         
BL_W60_T1.9_D12                    147         0.126        | 69    147         11.7        
BL_W60_T1.9_D10                    147         0.126        | 70    147         11.7        
BL_W60_T1.9_D5                     134         0.126        | 27    134         0.6         
BL_W60_T1.8_D12                    147         0.126        | 71    147         11.7        
BL_W60_T1.8_D10                    147         0.126        | 72    147         11.7        
BL_W100_T1.9_D12                   134         0.126        | 42    134         0.6         
BL_W90_T1.9_D5                     134         0.126        | 25    134         0.6         
BL_W90_T1.9_D10                    134         0.126        | 24    134         0.6         
BL_W90_T1.9_D12                    134         0.126        | 23    134         0.6         
BL_W80_T2.2_D5                     134         0.126        | 18    134         0.6         
BL_W90_T2.0_D5                     134         0.126        | 22    134         0.6         
BL_W90_T2.0_D10                    134         0.126        | 21    134         0.6         
BL_W90_T2.0_D12                    134         0.126        | 17    134         0.6         
BL_W90_T2.2_D5                     134         0.126        | 10    134         0.6         
BL_W80_T2.2_D10                    134         0.126        | 19    134         0.6         
BL_W80_T2.2_D12                    134         0.126        | 20    134         0.6         
BL_W80_T2.0_D12                    134         0.126        | 16    134         0.6         
BL_W90_T2.2_D10                    134         0.126        | 9     134         0.6         
BL_W90_T2.2_D12                    134         0.126        | 8     134         0.6         
BL_W100_T1.9_D5                    134         0.126        | 3     134         0.6         
BL_W110_T3.3_D18                   131         0.050        | 52    131         4.5         
BL_W120_T2.4_D12                   96          0.050        | 114   96          39.4        
BL_W120_T2.4_D18                   96          0.050        | 116   96          39.4        
BL_W110_T3.3_D12                   131         0.050        | 51    131         4.5         
BL_W110_T2.8_D18                   131         0.050        | 50    131         4.5         
BL_W130_T2.4_D18                   96          0.050        | 119   96          39.4        
BL_W110_T2.8_D12                   131         0.050        | 53    131         4.5         
BL_W110_T2.4_D18                   96          0.050        | 107   96          39.4        
BL_W110_T2.4_D12                   96          0.050        | 108   96          39.4        
BL_W150_T2.4_D18                   85          0.050        | 127   85          49.9        
BL_W150_T2.4_D12                   85          0.050        | 128   85          49.9        
BL_W140_T2.4_D18                   85          0.050        | 125   85          49.9        
BL_W140_T2.4_D12                   85          0.050        | 126   85          49.9        
BL_W130_T2.4_D12                   96          0.050        | 118   96          39.4        
BL_W120_T2.8_D18                   0           0.000        | -     -           -           
BL_W120_T2.8_D12                   0           0.000        | -     -           -           
