=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 60.5 BPM
Valid interval: 521-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 115 mmHg
Confidence: 0.055
95% CI: [111 - 118] mmHg
Agreement: 588/144 detectors

MAP: 106 mmHg
Est. Diastolic: 101 mmHg
Oscillometric MAP Systolic: 134 mmHg
Oscillometric MAP Diastolic: 101 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W90_T1.8_D10                    113         0.900        | 96    113         17.0        
BL_W150_T2.0_D18                   114         0.900        | 84    114         16.4        
BL_W150_T2.0_D12                   114         0.900        | 83    114         16.4        
BL_W140_T2.0_D18                   114         0.900        | 82    114         16.4        
BL_W80_T1.8_D5                     113         0.900        | 101   113         17.0        
BL_W80_T1.8_D10                    113         0.900        | 100   113         17.0        
BL_W80_T1.8_D12                    113         0.900        | 99    113         17.0        
BL_W80_T1.8_D16                    113         0.900        | 98    113         17.0        
BL_W130_T2.0_D18                   113         0.900        | 89    113         17.0        
BL_W130_T2.0_D12                   113         0.900        | 88    113         17.0        
BL_W60_T1.8_D5                     113         0.900        | 112   113         17.0        
BL_W100_T1.9_D16                   113         0.900        | 116   113         17.0        
BL_W100_T1.9_D12                   113         0.900        | 117   113         17.0        
BL_W90_T1.8_D5                     113         0.900        | 97    113         17.0        
BL_W140_T2.0_D12                   114         0.900        | 79    114         16.4        
BL_W90_T1.8_D12                    113         0.900        | 95    113         17.0        
BL_W90_T1.8_D16                    113         0.900        | 94    113         17.0        
BL_W90_T1.9_D5                     113         0.900        | 102   113         17.0        
BL_W90_T1.9_D10                    113         0.900        | 92    113         17.0        
BL_W90_T1.9_D12                    113         0.900        | 91    113         17.0        
BL_W90_T1.9_D16                    113         0.900        | 124   113         17.0        
BL_W100_T1.9_D10                   113         0.900        | 118   113         17.0        
BL_W100_T1.9_D5                    113         0.900        | 119   113         17.0        
BL_W100_T1.8_D16                   113         0.900        | 120   113         17.0        
BL_W100_T1.8_D12                   113         0.900        | 121   113         17.0        
BL_W100_T1.8_D10                   113         0.900        | 122   113         17.0        
BL_W100_T1.8_D5                    113         0.900        | 123   113         17.0        
BL_W20_T1.6_D15                    114         0.900        | 51    114         15.9        
BL_W60_T1.8_D10                    113         0.900        | 87    113         17.0        
BL_W60_T1.8_D12                    113         0.900        | 111   113         17.0        
BL_W60_T1.8_D16                    113         0.900        | 110   113         17.0        
BL_W50_T1.6_D15                    114         0.900        | 56    114         15.9        
BL_W50_T1.6_D12                    114         0.900        | 52    114         15.9        
BL_W40_T1.6_D15                    114         0.900        | 80    114         16.4        
BL_W40_T1.6_D12                    114         0.900        | 81    114         16.4        
BL_W70_T1.8_D5                     114         0.900        | 68    114         16.4        
BL_W70_T1.8_D10                    114         0.900        | 69    114         16.4        
BL_W20_T1.6_D12                    114         0.900        | 59    114         15.9        
BL_W20_T1.8_D12                    114         0.900        | 57    114         15.9        
BL_W20_T1.8_D15                    114         0.900        | 58    114         15.9        
BL_W70_T1.8_D16                    114         0.900        | 71    114         16.4        
BL_W70_T1.8_D12                    114         0.900        | 70    114         16.4        
