=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 52.0 BPM
Valid interval: 423-1490 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 103 mmHg
Confidence: 0.117
95% CI: [101 - 106] mmHg
Agreement: 677/144 detectors

MAP: 100 mmHg
Est. Diastolic: 98 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W110_T2.0_D12                   119         0.464        | 141   119         24.6        
BL_W110_T2.4_D18                   108         0.420        | 115   108         13.9        
BL_W90_T1.9_D5                     108         0.420        | 109   108         13.9        
BL_W90_T1.8_D16                    108         0.420        | 130   108         13.9        
BL_W90_T1.8_D12                    108         0.420        | 128   108         13.9        
BL_W90_T1.8_D10                    108         0.420        | 113   108         13.9        
BL_W90_T1.8_D5                     108         0.420        | 120   108         13.9        
BL_W100_T2.2_D16                   108         0.420        | 123   108         13.9        
BL_W110_T2.0_D18                   108         0.420        | 126   108         13.9        
BL_W90_T1.9_D10                    108         0.420        | 112   108         13.9        
BL_W110_T2.8_D18                   108         0.420        | 117   108         13.9        
BL_W110_T3.3_D18                   108         0.420        | 118   108         13.9        
BL_W120_T2.0_D12                   108         0.420        | 140   108         14.2        
BL_W120_T2.0_D18                   108         0.420        | 119   108         13.9        
BL_W120_T2.4_D18                   108         0.420        | 121   108         13.9        
BL_W80_T1.8_D12                    108         0.420        | 92    108         13.5        
BL_W80_T1.8_D10                    108         0.420        | 93    108         13.5        
BL_W80_T1.8_D16                    108         0.420        | 99    108         13.9        
BL_W90_T1.9_D12                    108         0.420        | 132   108         13.9        
BL_W90_T1.9_D16                    108         0.420        | 114   108         13.9        
BL_W100_T2.0_D16                   108         0.420        | 134   108         13.9        
BL_W100_T2.0_D12                   108         0.420        | 90    108         13.5        
BL_W90_T2.0_D16                    108         0.420        | 116   108         13.9        
BL_W100_T2.0_D10                   108         0.420        | 87    108         13.5        
BL_W100_T2.0_D5                    108         0.420        | 88    108         13.5        
BL_W100_T1.9_D16                   108         0.420        | 95    108         13.9        
BL_W100_T1.9_D12                   108         0.420        | 101   108         13.9        
BL_W100_T1.8_D5                    108         0.420        | 107   108         13.9        
BL_W100_T1.8_D10                   108         0.420        | 106   108         13.9        
BL_W100_T1.8_D12                   108         0.420        | 105   108         13.9        
BL_W100_T1.8_D16                   108         0.420        | 104   108         13.9        
BL_W100_T1.9_D5                    108         0.420        | 103   108         13.9        
BL_W100_T1.9_D10                   108         0.420        | 102   108         13.9        
BL_W120_T2.8_D18                   108         0.420        | 122   108         13.9        
BL_W40_T1.6_D15                    108         0.420        | 110   108         13.9        
BL_W40_T1.6_D12                    108         0.420        | 89    108         13.5        
BL_W150_T3.3_D18                   108         0.420        | 96    108         13.9        
