=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 58.4 BPM
Valid interval: 519-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 118 mmHg
Confidence: 0.046
95% CI: [114 - 122] mmHg
Agreement: 2306/360 detectors

MAP: 102 mmHg
Est. Diastolic: 93 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W130_T2.0_D20                   143         1.200        | 38    143         3.4         
BL_W110_T1.8_D6                    151         1.200        | 136   151         10.5        
BL_W110_T1.8_D10                   144         1.200        | 63    144         3.8         
BL_W110_T1.8_D15                   144         1.200        | 68    144         3.8         
BL_W110_T1.8_D20                   143         1.200        | 17    143         3.4         
BL_W110_T1.8_D25                   143         1.200        | 15    143         3.4         
BL_W110_T1.8_D30                   143         1.200        | 8     143         3.2         
BL_W130_T1.8_D15                   144         1.200        | 71    144         3.8         
BL_W130_T1.8_D20                   143         1.200        | 46    143         3.4         
BL_W130_T2.0_D30                   143         1.200        | 42    143         3.4         
BL_W130_T2.0_D25                   143         1.200        | 40    143         3.4         
BL_W110_T1.8_D8                    150         1.200        | 121   150         10.1        
BL_W130_T2.0_D15                   144         1.200        | 65    144         3.8         
BL_W130_T2.0_D10                   149         1.200        | 114   149         9.3         
BL_W130_T2.0_D8                    151         1.200        | 143   151         10.5        
BL_W130_T1.8_D25                   143         1.200        | 45    143         3.4         
BL_W130_T1.8_D30                   143         1.200        | 44    143         3.4         
BL_W130_T2.0_D2                    149         1.200        | 109   149         9.3         
BL_W130_T2.0_D4                    149         1.200        | 110   149         9.3         
BL_W130_T2.0_D6                    151         1.200        | 145   151         10.8        
BL_W120_T1.8_D4                    150         1.200        | 126   150         10.1        
BL_W120_T1.8_D2                    150         1.200        | 125   150         10.1        
BL_W110_T1.8_D2                    151         1.200        | 134   151         10.5        
BL_W120_T1.8_D30                   143         1.200        | 34    143         3.4         
BL_W120_T1.8_D25                   143         1.200        | 33    143         3.4         
BL_W120_T1.8_D20                   143         1.200        | 32    143         3.4         
BL_W120_T1.8_D15                   144         1.200        | 57    144         3.8         
BL_W120_T1.8_D10                   149         1.200        | 118   149         9.3         
BL_W120_T1.8_D8                    151         1.200        | 139   151         10.5        
BL_W120_T1.8_D6                    151         1.200        | 148   151         10.8        
BL_W130_T1.8_D2                    150         1.200        | 123   150         10.1        
BL_W130_T1.8_D4                    150         1.200        | 122   150         10.1        
BL_W130_T1.8_D6                    151         1.200        | 149   151         10.8        
BL_W130_T1.8_D8                    151         1.200        | 129   151         10.5        
BL_W130_T1.8_D10                   149         1.200        | 108   149         9.3         
BL_W110_T1.8_D4                    151         1.200        | 135   151         10.5        
BL_W120_T1.8_D40                   135         1.140        | 74    135         5.3         
BL_W130_T1.8_D40                   135         1.140        | 79    135         5.3         
BL_W110_T1.8_D40                   135         1.140        | 75    135         5.3         
BL_W130_T2.0_D40                   135         1.140        | 82    135         5.3         
BL_W120_T2.0_D25                   121         0.900        | 180   121         18.8        
BL_W120_T2.0_D2                    121         0.900        | 167   121         18.8        
BL_W120_T2.0_D4                    121         0.900        | 165   121         18.8        
BL_W120_T2.0_D6                    121         0.900        | 186   121         18.8        
BL_W120_T2.0_D10                   121         0.900        | 184   121         18.8        
BL_W120_T2.0_D15                   121         0.900        | 182   121         18.8        
BL_W120_T2.0_D20                   121         0.900        | 169   121         18.8        
BL_W120_T2.0_D8                    121         0.900        | 185   121         18.8        
BL_W90_T1.8_D15                    121         0.900        | 192   121         18.8        
BL_W100_T1.8_D8                    121         0.900        | 163   121         18.8        
BL_W100_T1.8_D6                    121         0.900        | 164   121         18.8        
BL_W100_T1.8_D4                    121         0.900        | 154   121         18.8        
BL_W100_T1.8_D2                    121         0.900        | 166   121         18.8        
BL_W100_T1.8_D10                   121         0.900        | 162   121         18.8        
BL_W100_T1.8_D15                   121         0.900        | 161   121         18.8        
BL_W100_T1.8_D20                   121         0.900        | 160   121         18.8        
BL_W100_T1.8_D25                   121         0.900        | 159   121         18.8        
BL_W100_T1.8_D30                   121         0.900        | 156   121         18.8        
BL_W100_T1.8_D40                   121         0.900        | 155   121         18.8        
BL_W90_T1.8_D40                    121         0.900        | 157   121         18.8        
BL_W90_T1.8_D30                    121         0.900        | 158   121         18.8        
BL_W90_T1.8_D25                    121         0.900        | 181   121         18.8        
BL_W90_T1.8_D20                    121         0.900        | 193   121         18.8        
BL_W110_T2.0_D40                   121         0.900        | 183   121         18.8        
BL_W90_T1.8_D10                    121         0.900        | 191   121         18.8        
BL_W90_T1.8_D8                     121         0.900        | 190   121         18.8        
BL_W90_T1.8_D6                     121         0.900        | 189   121         18.8        
BL_W90_T1.8_D4                     121         0.900        | 188   121         18.8        
BL_W90_T1.8_D2                     121         0.900        | 187   121         18.8        
BL_W110_T2.0_D2                    121         0.900        | 172   121         18.8        
BL_W110_T2.0_D4                    121         0.900        | 171   121         18.8        
BL_W110_T2.0_D6                    121         0.900        | 170   121         18.8        
BL_W110_T2.0_D8                    121         0.900        | 168   121         18.8        
BL_W110_T2.0_D10                   121         0.900        | 173   121         18.8        
BL_W110_T2.0_D15                   121         0.900        | 174   121         18.8        
BL_W110_T2.0_D20                   121         0.900        | 175   121         18.8        
BL_W110_T2.0_D25                   121         0.900        | 176   121         18.8        
BL_W110_T2.0_D30                   121         0.900        | 179   121         18.8        
BL_W120_T2.0_D40                   121         0.900        | 177   121         18.8        
BL_W120_T2.0_D30                   121         0.900        | 178   121         18.8        
BL_W90_T2.0_D15                    118         0.820        | 258   118         22.5        
BL_W80_T1.8_D40                    118         0.820        | 301   118         22.5        
