=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 60.2 BPM
Valid interval: 523-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 121 mmHg
Confidence: 0.087
95% CI: [119 - 123] mmHg
Agreement: 1683/360 detectors

MAP: 108 mmHg
Est. Diastolic: 101 mmHg
Oscillometric MAP Systolic: 133 mmHg
Oscillometric MAP Diastolic: 105 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W100_T1.8_D2                    131         1.060        | 326   131         2.7         
BL_W130_T1.8_D2                    131         1.060        | 334   131         2.7         
BL_W130_T1.8_D4                    130         1.060        | 219   130         2.2         
BL_W130_T1.8_D6                    130         1.060        | 220   130         2.2         
BL_W120_T1.8_D2                    131         1.060        | 347   131         2.7         
BL_W120_T1.8_D4                    130         1.060        | 207   130         2.2         
BL_W120_T1.8_D6                    130         1.060        | 198   130         2.2         
BL_W120_T1.8_D8                    130         1.060        | 204   130         2.2         
BL_W120_T1.8_D10                   130         1.060        | 64    130         1.5         
BL_W120_T1.8_D15                   130         1.060        | 60    130         1.5         
BL_W120_T1.8_D20                   129         1.060        | 33    129         0.8         
BL_W130_T1.8_D8                    130         1.060        | 221   130         2.2         
BL_W130_T1.8_D10                   130         1.060        | 104   130         1.5         
BL_W130_T1.8_D15                   130         1.060        | 105   130         1.5         
BL_W100_T1.8_D4                    130         1.060        | 273   130         2.2         
BL_W100_T1.8_D8                    130         1.060        | 275   130         2.2         
BL_W100_T1.8_D10                   130         1.060        | 75    130         1.5         
BL_W100_T1.8_D15                   130         1.060        | 84    130         1.5         
BL_W100_T1.8_D20                   129         1.060        | 1     129         0.8         
BL_W130_T1.8_D20                   129         1.060        | 15    129         0.8         
BL_W100_T1.8_D6                    130         1.060        | 274   130         2.2         
BL_W100_T1.8_D25                   126         0.980        | 139   126         1.7         
BL_W130_T1.8_D40                   126         0.980        | 156   126         1.7         
BL_W130_T1.8_D30                   126         0.980        | 148   126         1.7         
BL_W130_T1.8_D25                   126         0.980        | 149   126         1.7         
BL_W100_T1.8_D40                   126         0.980        | 141   126         1.7         
BL_W100_T1.8_D30                   126         0.980        | 140   126         1.7         
BL_W120_T1.8_D25                   126         0.980        | 188   126         1.7         
BL_W120_T1.8_D30                   126         0.980        | 189   126         1.7         
BL_W120_T1.8_D40                   126         0.980        | 190   126         1.7         
BL_W80_T1.8_D15                    130         0.900        | 54    130         1.5         
BL_W80_T1.8_D8                     130         0.900        | 237   130         2.2         
BL_W80_T1.8_D10                    130         0.900        | 71    130         1.5         
BL_W80_T2.0_D10                    130         0.900        | 45    130         1.5         
BL_W80_T1.8_D6                     130         0.900        | 236   130         2.2         
BL_W80_T1.8_D4                     130         0.900        | 244   130         2.2         
BL_W80_T1.8_D2                     131         0.900        | 343   131         2.7         
BL_W120_T2.0_D2                    131         0.900        | 349   131         2.7         
BL_W120_T2.0_D4                    130         0.900        | 229   130         2.2         
BL_W120_T2.0_D6                    130         0.900        | 227   130         2.2         
BL_W120_T2.0_D8                    130         0.900        | 224   130         2.2         
BL_W120_T2.0_D10                   130         0.900        | 61    130         1.5         
BL_W120_T2.0_D15                   130         0.900        | 53    130         1.5         
BL_W120_T2.0_D20                   129         0.900        | 7     129         0.8         
BL_W70_T1.8_D20                    129         0.900        | 19    129         0.8         
BL_W70_T1.8_D15                    130         0.900        | 44    130         1.5         
BL_W70_T1.8_D10                    130         0.900        | 37    130         1.5         
BL_W110_T1.8_D4                    130         0.900        | 206   130         2.2         
BL_W90_T1.8_D15                    130         0.900        | 57    130         1.5         
BL_W90_T1.8_D20                    129         0.900        | 6     129         0.8         
BL_W110_T2.0_D2                    131         0.900        | 328   131         2.7         
BL_W110_T1.8_D20                   129         0.900        | 10    129         0.8         
BL_W110_T1.8_D15                   130         0.900        | 85    130         1.5         
BL_W110_T1.8_D10                   130         0.900        | 86    130         1.5         
BL_W110_T1.8_D8                    130         0.900        | 234   130         2.2         
BL_W110_T1.8_D6                    130         0.900        | 205   130         2.2         
BL_W90_T1.8_D10                    130         0.900        | 56    130         1.5         
BL_W110_T1.8_D2                    131         0.900        | 331   131         2.7         
BL_W100_T2.0_D2                    131         0.900        | 329   131         2.7         
BL_W100_T2.0_D4                    130         0.900        | 277   130         2.2         
BL_W100_T2.0_D6                    130         0.900        | 269   130         2.2         
BL_W100_T2.0_D8                    130         0.900        | 279   130         2.2         
BL_W100_T2.0_D10                   130         0.900        | 89    130         1.5         
BL_W100_T2.0_D15                   130         0.900        | 90    130         1.5         
BL_W100_T2.0_D20                   129         0.900        | 5     129         0.8         
BL_W110_T2.0_D15                   130         0.900        | 73    130         1.5         
