=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 62.1 BPM
Valid interval: 512-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 93 mmHg
Confidence: 0.114
95% CI: [90 - 95] mmHg
Agreement: 1577/360 detectors

MAP: 83 mmHg
Est. Diastolic: 78 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W70_T1.8_D2                     72          0.340        | 309   72          28.5        
BL_W60_T1.8_D2                     72          0.340        | 310   72          28.5        
BL_W60_T1.8_D4                     72          0.340        | 311   72          28.5        
BL_W60_T1.8_D6                     72          0.340        | 315   72          28.5        
BL_W60_T1.8_D8                     72          0.340        | 319   72          28.5        
BL_W60_T1.8_D10                    72          0.340        | 318   72          28.5        
BL_W60_T1.8_D20                    72          0.340        | 316   72          28.5        
BL_W60_T1.8_D25                    72          0.340        | 314   72          28.5        
BL_W60_T1.8_D30                    72          0.340        | 313   72          28.5        
BL_W60_T1.8_D40                    72          0.340        | 312   72          28.5        
BL_W60_T1.8_D15                    72          0.340        | 317   72          28.5        
BL_W70_T1.8_D4                     72          0.340        | 308   72          28.5        
BL_W70_T1.8_D6                     72          0.340        | 320   72          28.5        
BL_W70_T1.8_D8                     72          0.340        | 321   72          28.5        
BL_W70_T1.8_D10                    72          0.340        | 322   72          28.5        
BL_W70_T1.8_D15                    72          0.340        | 324   72          28.5        
BL_W70_T1.8_D20                    72          0.340        | 325   72          28.5        
BL_W70_T1.8_D25                    72          0.340        | 327   72          28.5        
BL_W70_T1.8_D30                    72          0.340        | 326   72          28.5        
BL_W70_T1.8_D40                    72          0.340        | 323   72          28.5        
BL_W120_T1.8_D8                    93          0.260        | 144   93          6.5         
BL_W120_T2.0_D6                    93          0.260        | 156   93          6.5         
BL_W120_T2.0_D4                    93          0.260        | 157   93          6.5         
BL_W120_T2.0_D2                    93          0.260        | 158   93          6.5         
BL_W120_T1.8_D40                   93          0.260        | 154   93          6.5         
BL_W120_T1.8_D30                   93          0.260        | 149   93          6.5         
BL_W120_T1.8_D25                   93          0.260        | 148   93          6.5         
BL_W120_T1.8_D20                   93          0.260        | 143   93          6.5         
BL_W120_T1.8_D15                   93          0.260        | 142   93          6.5         
BL_W120_T2.0_D8                    93          0.260        | 155   93          6.5         
BL_W120_T1.8_D6                    93          0.260        | 83    93          6.5         
BL_W120_T1.8_D4                    93          0.260        | 106   93          6.5         
BL_W120_T1.8_D2                    93          0.260        | 82    93          6.5         
BL_W80_T1.8_D2                     69          0.260        | 340   69          31.4        
BL_W80_T1.8_D4                     69          0.260        | 339   69          31.4        
BL_W80_T1.8_D6                     69          0.260        | 343   69          31.4        
BL_W80_T1.8_D8                     69          0.260        | 345   69          31.4        
BL_W80_T1.8_D10                    69          0.260        | 346   69          31.4        
BL_W100_T1.8_D4                    93          0.260        | 108   93          6.5         
BL_W100_T1.8_D40                   93          0.260        | 93    93          6.5         
BL_W100_T1.8_D30                   93          0.260        | 94    93          6.5         
BL_W100_T1.8_D25                   93          0.260        | 95    93          6.5         
BL_W100_T1.8_D20                   93          0.260        | 96    93          6.5         
BL_W100_T1.8_D15                   93          0.260        | 97    93          6.5         
BL_W100_T1.8_D10                   93          0.260        | 104   93          6.5         
BL_W100_T1.8_D8                    93          0.260        | 105   93          6.5         
BL_W100_T1.8_D6                    93          0.260        | 107   93          6.5         
BL_W80_T1.8_D15                    69          0.260        | 347   69          31.4        
BL_W100_T1.8_D2                    93          0.260        | 70    93          6.5         
BL_W120_T2.0_D40                   93          0.260        | 116   93          6.5         
BL_W120_T2.0_D30                   93          0.260        | 151   93          6.5         
BL_W120_T2.0_D25                   93          0.260        | 140   93          6.5         
BL_W120_T2.0_D20                   93          0.260        | 152   93          6.5         
BL_W120_T2.0_D15                   93          0.260        | 153   93          6.5         
BL_W120_T2.0_D10                   93          0.260        | 150   93          6.5         
BL_W110_T1.8_D30                   93          0.260        | 60    93          6.5         
BL_W110_T2.0_D20                   93          0.260        | 71    93          6.5         
BL_W110_T2.0_D15                   93          0.260        | 62    93          6.5         
BL_W110_T2.0_D10                   93          0.260        | 69    93          6.5         
BL_W110_T2.0_D8                    93          0.260        | 55    93          6.5         
BL_W110_T2.0_D6                    93          0.260        | 56    93          6.5         
BL_W110_T2.0_D4                    93          0.260        | 57    93          6.5         
BL_W110_T2.0_D2                    93          0.260        | 58    93          6.5         
BL_W110_T1.8_D40                   93          0.260        | 59    93          6.5         
BL_W110_T2.0_D25                   93          0.260        | 72    93          6.5         
BL_W110_T1.8_D25                   93          0.260        | 61    93          6.5         
BL_W110_T1.8_D20                   93          0.260        | 54    93          6.5         
BL_W110_T1.8_D15                   93          0.260        | 63    93          6.5         
BL_W110_T1.8_D10                   93          0.260        | 64    93          6.5         
BL_W110_T1.8_D8                    93          0.260        | 65    93          6.5         
BL_W110_T1.8_D6                    93          0.260        | 66    93          6.5         
BL_W110_T1.8_D4                    93          0.260        | 67    93          6.5         
BL_W110_T1.8_D2                    93          0.260        | 68    93          6.5         
BL_W90_T1.8_D20                    69          0.260        | 360   69          31.4        
BL_W80_T1.8_D20                    69          0.260        | 348   69          31.4        
BL_W80_T1.8_D25                    69          0.260        | 344   69          31.4        
BL_W80_T1.8_D30                    69          0.260        | 349   69          31.4        
BL_W80_T1.8_D40                    69          0.260        | 350   69          31.4        
BL_W110_T2.0_D40                   93          0.260        | 74    93          6.5         
BL_W90_T1.8_D40                    69          0.260        | 356   69          31.4        
BL_W90_T1.8_D30                    69          0.260        | 357   69          31.4        
BL_W90_T1.8_D25                    69          0.260        | 358   69          31.4        
BL_W90_T1.8_D2                     69          0.260        | 351   69          31.4        
BL_W120_T1.8_D10                   93          0.260        | 141   93          6.5         
BL_W90_T1.8_D15                    69          0.260        | 359   69          31.4        
BL_W90_T1.8_D10                    69          0.260        | 355   69          31.4        
BL_W90_T1.8_D8                     69          0.260        | 354   69          31.4        
BL_W90_T1.8_D6                     69          0.260        | 353   69          31.4        
BL_W90_T1.8_D4                     69          0.260        | 352   69          31.4        
BL_W110_T2.0_D30                   93          0.260        | 73    93          6.5         
BL_W130_T2.0_D8                    93          0.260        | 126   93          6.5         
BL_W130_T2.2_D6                    93          0.260        | 168   93          6.8         
BL_W130_T2.2_D4                    93          0.260        | 167   93          6.8         
BL_W130_T2.2_D2                    93          0.260        | 166   93          6.8         
BL_W130_T2.0_D30                   93          0.260        | 146   93          6.5         
BL_W130_T2.0_D25                   93          0.260        | 147   93          6.5         
BL_W130_T2.0_D20                   93          0.260        | 123   93          6.5         
BL_W130_T2.0_D15                   93          0.260        | 124   93          6.5         
BL_W130_T2.0_D10                   93          0.260        | 125   93          6.5         
BL_W130_T2.2_D8                    93          0.260        | 169   93          6.8         
BL_W130_T2.0_D6                    93          0.260        | 127   93          6.5         
BL_W130_T2.0_D4                    93          0.260        | 115   93          6.5         
BL_W130_T2.0_D2                    93          0.260        | 129   93          6.5         
BL_W130_T1.8_D40                   93          0.260        | 130   93          6.5         
BL_W130_T1.8_D30                   93          0.260        | 131   93          6.5         
BL_W130_T1.8_D25                   93          0.260        | 132   93          6.5         
BL_W130_T1.8_D20                   93          0.260        | 138   93          6.5         
BL_W130_T1.8_D15                   93          0.260        | 139   93          6.5         
BL_W50_T1.8_D40                    69          0.260        | 337   69          31.4        
BL_W50_T1.8_D4                     69          0.260        | 342   69          31.4        
BL_W50_T1.8_D6                     69          0.260        | 338   69          31.4        
BL_W50_T1.8_D8                     69          0.260        | 332   69          31.4        
BL_W50_T1.8_D10                    69          0.260        | 331   69          31.4        
BL_W50_T1.8_D15                    69          0.260        | 333   69          31.4        
BL_W50_T1.8_D20                    69          0.260        | 334   69          31.4        
BL_W50_T1.8_D25                    69          0.260        | 335   69          31.4        
BL_W50_T1.8_D30                    69          0.260        | 336   69          31.4        
BL_W130_T2.0_D40                   93          0.260        | 145   93          6.5         
BL_W50_T1.8_D2                     69          0.260        | 341   69          31.4        
BL_W130_T2.2_D40                   93          0.260        | 186   93          6.8         
BL_W130_T2.2_D30                   93          0.260        | 165   93          6.8         
