=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 57.3 BPM
Valid interval: 453-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 85 mmHg
Confidence: 0.081
95% CI: [83 - 87] mmHg
Agreement: 2070/360 detectors

MAP: 136 mmHg
Est. Diastolic: 162 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W110_T2.4_D40                   76          1.200        | 325   76          17.0        
BL_W130_T2.0_D40                   76          1.200        | 315   76          17.0        
BL_W60_T1.8_D40                    71          1.200        | 338   71          22.3        
BL_W130_T1.8_D40                   76          1.200        | 313   76          17.0        
BL_W60_T2.0_D40                    71          1.200        | 342   71          22.3        
BL_W60_T2.2_D40                    71          1.200        | 333   71          22.3        
BL_W60_T2.4_D40                    71          1.200        | 334   71          22.3        
BL_W80_T1.8_D40                    76          1.200        | 328   76          17.0        
BL_W80_T2.0_D40                    76          1.200        | 327   76          17.0        
BL_W80_T2.2_D40                    76          1.200        | 326   76          17.0        
BL_W130_T2.4_D40                   76          1.200        | 316   76          17.0        
BL_W80_T2.4_D40                    76          1.200        | 317   76          17.0        
BL_W110_T2.2_D40                   76          1.200        | 324   76          17.0        
BL_W110_T2.0_D40                   76          1.200        | 321   76          17.0        
BL_W100_T1.8_D40                   76          1.200        | 323   76          17.0        
BL_W100_T2.0_D40                   76          1.200        | 322   76          17.0        
BL_W100_T2.2_D40                   76          1.200        | 320   76          17.0        
BL_W100_T2.4_D40                   76          1.200        | 319   76          17.0        
BL_W110_T1.8_D40                   76          1.200        | 318   76          17.0        
BL_W130_T2.2_D40                   76          1.200        | 314   76          17.0        
BL_W120_T1.8_D30                   84          1.140        | 231   84          8.8         
BL_W120_T2.4_D40                   71          1.140        | 343   71          22.3        
BL_W120_T2.2_D40                   71          1.140        | 340   71          22.3        
BL_W70_T1.8_D30                    84          1.140        | 272   84          8.8         
BL_W70_T1.8_D40                    71          1.140        | 329   71          22.3        
BL_W70_T2.0_D40                    71          1.140        | 332   71          22.3        
BL_W130_T1.8_D30                   84          1.140        | 247   84          8.8         
BL_W120_T2.0_D40                   71          1.140        | 344   71          22.3        
BL_W60_T1.8_D30                    84          1.140        | 250   84          8.8         
BL_W70_T2.2_D40                    71          1.140        | 331   71          22.3        
BL_W70_T2.4_D40                    71          1.140        | 330   71          22.3        
BL_W80_T1.8_D30                    84          1.140        | 266   84          8.8         
BL_W120_T1.8_D40                   71          1.140        | 341   71          22.3        
BL_W90_T1.8_D30                    84          1.140        | 253   84          8.8         
BL_W90_T2.0_D40                    71          1.140        | 337   71          22.3        
BL_W90_T2.4_D40                    71          1.140        | 336   71          22.3        
