=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 46.9 BPM
Valid interval: 559-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 125 mmHg
Confidence: 0.055
95% CI: [121 - 128] mmHg
Agreement: 2602/360 detectors

MAP: 108 mmHg
Est. Diastolic: 100 mmHg
Oscillometric MAP Systolic: 129 mmHg
Oscillometric MAP Diastolic: 105 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W100_T1.8_D6                    156         1.200        | 129   156         16.0        
BL_W100_T1.8_D2                    151         1.140        | 99    151         10.6        
BL_W120_T1.8_D8                    151         1.140        | 106   151         11.0        
BL_W110_T1.8_D6                    152         1.140        | 120   152         12.4        
BL_W110_T1.8_D10                   151         1.140        | 98    151         10.6        
BL_W130_T1.8_D6                    151         1.140        | 114   151         11.2        
BL_W130_T1.8_D8                    151         1.140        | 105   151         11.0        
BL_W130_T2.0_D8                    151         1.140        | 107   151         11.0        
BL_W100_T1.8_D4                    151         1.140        | 100   151         10.6        
BL_W130_T2.0_D10                   150         1.060        | 92    150         10.1        
BL_W130_T1.8_D10                   150         1.060        | 97    150         10.1        
BL_W120_T1.8_D10                   150         1.060        | 89    150         10.1        
BL_W130_T1.8_D2                    150         1.060        | 96    150         10.1        
BL_W100_T1.8_D8                    151         1.060        | 102   151         11.0        
BL_W110_T1.8_D8                    151         1.060        | 109   151         11.0        
BL_W130_T1.8_D4                    150         1.060        | 88    150         10.1        
BL_W120_T1.8_D40                   138         0.900        | 58    138         1.5         
BL_W100_T1.8_D20                   139         0.900        | 44    139         1.2         
BL_W120_T1.8_D30                   139         0.900        | 50    139         1.2         
BL_W120_T1.8_D25                   139         0.900        | 55    139         1.2         
BL_W120_T1.8_D20                   139         0.900        | 26    139         1.2         
BL_W120_T1.8_D15                   139         0.900        | 21    139         0.9         
BL_W130_T2.0_D40                   138         0.900        | 67    138         1.5         
BL_W120_T1.8_D6                    139         0.900        | 5     139         0.9         
BL_W120_T1.8_D4                    139         0.900        | 4     139         0.9         
BL_W120_T1.8_D2                    139         0.900        | 3     139         0.9         
BL_W100_T1.8_D10                   139         0.900        | 2     139         0.9         
BL_W100_T1.8_D40                   138         0.900        | 61    138         1.5         
BL_W100_T1.8_D15                   139         0.900        | 45    139         1.2         
BL_W100_T1.8_D30                   139         0.900        | 42    139         1.2         
BL_W100_T1.8_D25                   139         0.900        | 43    139         1.2         
BL_W130_T1.8_D20                   139         0.900        | 56    139         1.2         
BL_W130_T2.0_D4                    139         0.900        | 16    139         0.9         
BL_W130_T2.0_D2                    139         0.900        | 17    139         0.9         
BL_W130_T1.8_D40                   138         0.900        | 69    138         1.5         
BL_W130_T1.8_D30                   139         0.900        | 39    139         1.2         
BL_W130_T1.8_D25                   139         0.900        | 57    139         1.2         
BL_W130_T2.0_D6                    139         0.900        | 14    139         0.9         
BL_W110_T1.8_D40                   138         0.900        | 60    138         1.5         
BL_W110_T1.8_D30                   139         0.900        | 40    139         1.2         
BL_W110_T1.8_D25                   139         0.900        | 41    139         1.2         
BL_W110_T1.8_D20                   139         0.900        | 46    139         1.2         
BL_W110_T1.8_D15                   139         0.900        | 47    139         1.2         
BL_W110_T1.8_D4                    139         0.900        | 24    139         0.9         
BL_W110_T1.8_D2                    139         0.900        | 25    139         0.9         
BL_W130_T2.0_D15                   139         0.900        | 13    139         0.9         
BL_W130_T2.0_D20                   139         0.900        | 31    139         1.2         
BL_W130_T2.0_D25                   139         0.900        | 32    139         1.2         
BL_W130_T2.0_D30                   139         0.900        | 35    139         1.2         
BL_W130_T1.8_D15                   139         0.900        | 15    139         0.9         
BL_W70_T1.8_D6                     157         0.660        | 137   157         16.6        
BL_W60_T2.2_D6                     157         0.580        | 140   157         17.4        
BL_W60_T2.4_D6                     157         0.580        | 143   157         17.4        
BL_W70_T2.2_D6                     157         0.580        | 138   157         16.6        
BL_W90_T2.0_D8                     151         0.580        | 115   151         11.2        
BL_W90_T2.0_D6                     153         0.580        | 124   153         13.0        
BL_W70_T2.0_D6                     157         0.580        | 139   157         16.6        
BL_W100_T2.0_D6                    156         0.580        | 131   156         16.0        
BL_W110_T2.0_D6                    152         0.580        | 121   152         12.4        
BL_W110_T2.2_D6                    152         0.580        | 123   152         12.4        
BL_W80_T1.8_D6                     156         0.580        | 135   156         16.4        
BL_W90_T1.8_D6                     153         0.580        | 127   153         13.0        
BL_W90_T1.8_D8                     151         0.580        | 117   151         11.2        
BL_W100_T2.2_D6                    156         0.580        | 128   156         16.0        
BL_W60_T2.0_D6                     157         0.580        | 142   157         17.4        
BL_W70_T2.4_D6                     157         0.580        | 136   157         16.6        
BL_W60_T1.8_D6                     157         0.580        | 141   157         17.4        
BL_W90_T2.0_D4                     116         0.500        | 280   116         23.6        
BL_W80_T2.2_D4                     116         0.500        | 282   116         23.6        
BL_W80_T2.2_D2                     116         0.500        | 311   116         23.6        
BL_W90_T2.0_D2                     116         0.500        | 279   116         23.6        
BL_W90_T1.8_D40                    117         0.500        | 221   117         23.1        
BL_W90_T1.8_D30                    117         0.500        | 191   117         23.1        
BL_W80_T2.2_D6                     156         0.500        | 133   156         16.4        
BL_W80_T2.2_D8                     116         0.500        | 272   116         23.6        
BL_W80_T2.2_D10                    116         0.500        | 273   116         23.6        
BL_W80_T2.2_D15                    116         0.500        | 274   116         23.6        
BL_W80_T2.2_D20                    116         0.500        | 275   116         23.6        
BL_W80_T2.2_D25                    116         0.500        | 276   116         23.6        
BL_W120_T2.0_D2                    116         0.500        | 256   116         23.6        
BL_W80_T2.2_D30                    116         0.500        | 277   116         23.6        
BL_W80_T2.2_D40                    116         0.500        | 278   116         23.6        
BL_W120_T2.2_D10                   150         0.500        | 90    150         10.1        
BL_W80_T2.4_D6                     156         0.500        | 132   156         16.4        
BL_W120_T2.2_D8                    147         0.500        | 80    147         7.5         
BL_W120_T2.0_D40                   116         0.500        | 264   116         23.6        
BL_W120_T2.0_D30                   116         0.500        | 265   116         23.6        
BL_W120_T2.0_D25                   116         0.500        | 266   116         23.6        
BL_W90_T1.8_D2                     151         0.500        | 110   151         11.0        
BL_W90_T1.8_D4                     151         0.500        | 112   151         11.0        
BL_W90_T1.8_D10                    117         0.500        | 208   117         23.1        
BL_W90_T1.8_D15                    117         0.500        | 209   117         23.1        
BL_W90_T1.8_D20                    117         0.500        | 207   117         23.1        
BL_W90_T1.8_D25                    117         0.500        | 220   117         23.1        
BL_W110_T2.0_D2                    116         0.500        | 323   116         23.6        
BL_W100_T2.0_D40                   116         0.500        | 347   116         23.6        
BL_W100_T2.2_D8                    151         0.500        | 108   151         11.0        
BL_W110_T2.4_D6                    152         0.500        | 122   152         12.4        
BL_W110_T2.2_D40                   116         0.500        | 336   116         23.6        
BL_W100_T2.4_D6                    156         0.500        | 130   156         16.0        
BL_W110_T2.2_D30                   116         0.500        | 335   116         23.6        
BL_W110_T2.2_D25                   116         0.500        | 334   116         23.6        
BL_W110_T2.2_D20                   116         0.500        | 333   116         23.6        
