=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 82.6 BPM
Valid interval: 379-1153 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 114 mmHg
Confidence: 0.138
95% CI: [112 - 116] mmHg
Agreement: 1019/360 detectors

MAP: 108 mmHg
Est. Diastolic: 105 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W120_T2.0_D15                   118         0.580        | 6     118         0.4         
BL_W130_T1.8_D15                   118         0.580        | 7     118         0.4         
BL_W120_T1.8_D15                   118         0.580        | 5     118         0.4         
BL_W130_T2.2_D15                   118         0.580        | 8     118         0.4         
BL_W130_T2.0_D15                   118         0.580        | 1     118         0.4         
BL_W120_T2.4_D15                   118         0.500        | 4     118         0.4         
BL_W130_T2.4_D15                   118         0.500        | 3     118         0.4         
BL_W120_T2.2_D15                   118         0.500        | 2     118         0.4         
BL_W100_T2.0_D10                   114         0.420        | 89    114         4.1         
BL_W120_T1.8_D6                    114         0.420        | 179   114         4.1         
BL_W120_T1.8_D4                    114         0.420        | 180   114         4.1         
BL_W120_T1.8_D2                    114         0.420        | 181   114         4.1         
BL_W100_T2.0_D6                    114         0.420        | 101   114         4.1         
BL_W100_T2.0_D8                    114         0.420        | 100   114         4.1         
BL_W100_T2.0_D40                   114         0.420        | 95    114         4.1         
BL_W100_T2.0_D15                   114         0.420        | 98    114         4.1         
BL_W100_T2.0_D20                   114         0.420        | 97    114         4.1         
BL_W100_T2.0_D25                   114         0.420        | 18    114         3.7         
BL_W100_T2.0_D30                   114         0.420        | 96    114         4.1         
BL_W80_T1.8_D30                    114         0.420        | 279   114         4.1         
BL_W120_T1.8_D8                    114         0.420        | 178   114         4.1         
BL_W120_T1.8_D10                   114         0.420        | 177   114         4.1         
BL_W120_T1.8_D20                   114         0.420        | 13    114         3.7         
BL_W120_T1.8_D25                   114         0.420        | 40    114         3.7         
BL_W120_T1.8_D30                   114         0.420        | 176   114         4.1         
BL_W120_T1.8_D40                   114         0.420        | 175   114         4.1         
BL_W120_T2.0_D2                    114         0.420        | 165   114         4.1         
BL_W120_T2.0_D4                    114         0.420        | 173   114         4.1         
BL_W120_T2.0_D6                    114         0.420        | 172   114         4.1         
BL_W120_T2.0_D8                    114         0.420        | 171   114         4.1         
BL_W120_T2.0_D10                   114         0.420        | 170   114         4.1         
BL_W120_T2.0_D20                   114         0.420        | 41    114         3.7         
BL_W120_T2.0_D25                   114         0.420        | 10    114         3.7         
BL_W110_T2.0_D25                   114         0.420        | 35    114         3.7         
BL_W110_T1.8_D8                    114         0.420        | 58    114         4.1         
BL_W110_T1.8_D10                   114         0.420        | 57    114         4.1         
BL_W110_T1.8_D15                   114         0.420        | 56    114         4.1         
BL_W110_T1.8_D20                   114         0.420        | 36    114         3.7         
BL_W110_T1.8_D25                   114         0.420        | 31    114         3.7         
BL_W110_T1.8_D30                   114         0.420        | 55    114         4.1         
BL_W110_T1.8_D40                   114         0.420        | 54    114         4.1         
BL_W110_T2.0_D2                    114         0.420        | 50    114         4.1         
BL_W110_T2.0_D4                    114         0.420        | 174   114         4.1         
BL_W110_T2.0_D6                    114         0.420        | 164   114         4.1         
BL_W110_T2.0_D8                    114         0.420        | 163   114         4.1         
BL_W110_T2.0_D10                   114         0.420        | 162   114         4.1         
BL_W110_T2.0_D15                   114         0.420        | 161   114         4.1         
BL_W110_T2.0_D20                   114         0.420        | 34    114         3.7         
BL_W80_T1.8_D40                    114         0.420        | 280   114         4.1         
BL_W110_T2.0_D30                   114         0.420        | 160   114         4.1         
BL_W110_T2.0_D40                   114         0.420        | 159   114         4.1         
BL_W110_T1.8_D6                    114         0.420        | 59    114         4.1         
BL_W110_T1.8_D4                    114         0.420        | 60    114         4.1         
BL_W80_T1.8_D2                     114         0.420        | 273   114         4.1         
BL_W80_T1.8_D4                     114         0.420        | 257   114         4.1         
BL_W80_T1.8_D6                     114         0.420        | 274   114         4.1         
BL_W80_T1.8_D8                     114         0.420        | 275   114         4.1         
BL_W80_T1.8_D10                    114         0.420        | 276   114         4.1         
BL_W80_T1.8_D15                    114         0.420        | 277   114         4.1         
BL_W80_T1.8_D20                    114         0.420        | 278   114         4.1         
BL_W80_T1.8_D25                    114         0.420        | 24    114         3.7         
BL_W90_T1.8_D2                     114         0.420        | 254   114         4.1         
BL_W130_T2.2_D4                    114         0.420        | 140   114         4.1         
