=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 71.2 BPM
Valid interval: 464-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 108 mmHg
Confidence: 0.131
95% CI: [106 - 110] mmHg
Agreement: 1852/360 detectors

MAP: 88 mmHg
Est. Diastolic: 78 mmHg
Oscillometric MAP Systolic: 110 mmHg
Oscillometric MAP Diastolic: 84 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W50_T1.8_D4                     122         0.580        | 347   122         13.9        
BL_W100_T2.4_D10                   116         0.500        | 255   116         7.7         
BL_W80_T1.8_D4                     116         0.500        | 304   116         8.2         
BL_W70_T2.2_D2                     116         0.500        | 249   116         7.7         
BL_W70_T2.2_D4                     116         0.500        | 254   116         7.7         
BL_W70_T2.2_D6                     116         0.500        | 338   116         8.5         
BL_W70_T2.2_D8                     116         0.500        | 337   116         8.5         
BL_W70_T2.2_D10                    116         0.500        | 263   116         7.9         
BL_W100_T2.4_D8                    116         0.500        | 294   116         8.2         
BL_W100_T2.4_D6                    116         0.500        | 329   116         8.5         
BL_W100_T2.2_D10                   116         0.500        | 251   116         7.7         
BL_W100_T2.2_D8                    116         0.500        | 290   116         8.2         
BL_W100_T2.2_D6                    116         0.500        | 327   116         8.5         
BL_W70_T2.4_D10                    116         0.500        | 262   116         7.9         
BL_W100_T2.0_D10                   116         0.500        | 256   116         7.7         
BL_W100_T2.0_D8                    116         0.500        | 295   116         8.2         
BL_W100_T2.0_D6                    116         0.500        | 325   116         8.5         
BL_W80_T1.8_D2                     116         0.500        | 306   116         8.2         
BL_W110_T2.2_D8                    116         0.500        | 305   116         8.2         
BL_W70_T1.8_D8                     116         0.500        | 343   116         8.5         
BL_W90_T2.0_D2                     116         0.500        | 248   116         7.7         
BL_W110_T2.2_D6                    116         0.500        | 335   116         8.5         
BL_W110_T2.0_D10                   116         0.500        | 242   116         7.7         
BL_W110_T2.0_D8                    116         0.500        | 300   116         8.2         
BL_W110_T2.0_D6                    116         0.500        | 333   116         8.5         
BL_W70_T1.8_D2                     116         0.500        | 285   116         8.2         
BL_W70_T1.8_D4                     116         0.500        | 286   116         8.2         
BL_W70_T1.8_D6                     116         0.500        | 342   116         8.5         
BL_W110_T1.8_D6                    116         0.500        | 331   116         8.5         
BL_W70_T1.8_D10                    116         0.500        | 267   116         7.9         
BL_W110_T1.8_D10                   116         0.500        | 259   116         7.7         
BL_W110_T1.8_D8                    116         0.500        | 297   116         8.2         
BL_W70_T2.0_D2                     116         0.500        | 279   116         8.2         
BL_W70_T2.0_D4                     116         0.500        | 278   116         8.2         
BL_W70_T2.0_D6                     116         0.500        | 340   116         8.5         
BL_W70_T2.0_D8                     116         0.500        | 339   116         8.5         
BL_W70_T2.0_D10                    116         0.500        | 265   116         7.9         
BL_W90_T2.0_D10                    116         0.500        | 240   116         7.7         
BL_W80_T2.2_D10                    116         0.500        | 272   116         7.9         
BL_W90_T2.2_D10                    116         0.500        | 247   116         7.7         
BL_W90_T2.2_D8                     116         0.500        | 275   116         8.2         
BL_W90_T2.2_D6                     116         0.500        | 320   116         8.5         
BL_W80_T2.4_D6                     116         0.500        | 328   116         8.5         
BL_W80_T2.4_D8                     116         0.500        | 291   116         8.2         
BL_W80_T2.4_D10                    116         0.500        | 269   116         7.9         
BL_W50_T1.8_D2                     116         0.500        | 321   116         8.5         
BL_W80_T2.2_D8                     116         0.500        | 293   116         8.2         
BL_W90_T2.0_D8                     116         0.500        | 284   116         8.2         
BL_W90_T2.0_D6                     116         0.500        | 323   116         8.5         
BL_W90_T1.8_D2                     116         0.500        | 271   116         7.9         
BL_W90_T1.8_D4                     116         0.500        | 270   116         7.9         
BL_W90_T1.8_D6                     116         0.500        | 326   116         8.5         
BL_W90_T1.8_D8                     116         0.500        | 292   116         8.2         
BL_W90_T1.8_D10                    116         0.500        | 253   116         7.7         
BL_W90_T2.0_D4                     116         0.500        | 245   116         7.7         
BL_W80_T2.0_D10                    116         0.500        | 273   116         7.9         
BL_W80_T1.8_D8                     116         0.500        | 301   116         8.2         
BL_W80_T1.8_D10                    116         0.500        | 266   116         7.9         
BL_W100_T1.8_D10                   116         0.500        | 244   116         7.7         
BL_W100_T1.8_D8                    116         0.500        | 307   116         8.2         
BL_W80_T2.0_D2                     116         0.500        | 239   116         7.7         
BL_W80_T2.0_D4                     116         0.500        | 237   116         7.7         
BL_W80_T2.0_D6                     116         0.500        | 332   116         8.5         
BL_W80_T2.0_D8                     116         0.500        | 298   116         8.2         
BL_W80_T1.8_D6                     116         0.500        | 334   116         8.5         
BL_W100_T1.8_D6                    116         0.500        | 324   116         8.5         
BL_W100_T1.8_D4                    116         0.500        | 260   116         7.7         
BL_W100_T1.8_D2                    116         0.500        | 257   116         7.7         
BL_W90_T2.4_D10                    116         0.500        | 243   116         7.7         
BL_W90_T2.4_D8                     116         0.500        | 288   116         8.2         
BL_W90_T2.4_D6                     116         0.500        | 322   116         8.5         
BL_W80_T2.2_D6                     116         0.500        | 330   116         8.5         
BL_W60_T1.8_D2                     116         0.500        | 296   116         8.2         
BL_W120_T1.8_D8                    116         0.500        | 289   116         8.2         
BL_W120_T1.8_D10                   116         0.500        | 250   116         7.7         
BL_W60_T1.8_D4                     116         0.500        | 299   116         8.2         
BL_W120_T2.2_D10                   116         0.500        | 238   116         7.7         
BL_W120_T2.2_D8                    116         0.500        | 287   116         8.2         
BL_W60_T2.0_D10                    116         0.500        | 276   116         8.2         
BL_W120_T2.2_D6                    116         0.500        | 268   116         7.9         
BL_W110_T2.2_D10                   116         0.500        | 246   116         7.7         
BL_W120_T1.8_D6                    116         0.500        | 264   116         7.9         
BL_W60_T2.0_D8                     116         0.500        | 311   116         8.5         
BL_W60_T2.0_D6                     116         0.500        | 314   116         8.5         
BL_W60_T2.0_D4                     116         0.500        | 310   116         8.2         
BL_W60_T2.0_D2                     116         0.500        | 308   116         8.2         
BL_W120_T2.0_D6                    116         0.500        | 261   116         7.9         
BL_W120_T2.0_D8                    116         0.500        | 283   116         8.2         
BL_W120_T2.0_D10                   116         0.500        | 241   116         7.7         
BL_W110_T2.4_D10                   116         0.500        | 258   116         7.7         
BL_W60_T1.8_D8                     116         0.500        | 318   116         8.5         
BL_W50_T1.8_D6                     117         0.500        | 344   117         8.7         
BL_W50_T1.8_D8                     116         0.500        | 312   116         8.5         
BL_W50_T1.8_D10                    116         0.500        | 281   116         8.2         
BL_W120_T2.4_D10                   116         0.500        | 252   116         7.7         
BL_W120_T2.4_D8                    116         0.500        | 277   116         8.2         
BL_W110_T2.4_D6                    116         0.500        | 317   116         8.5         
BL_W110_T2.4_D8                    116         0.500        | 309   116         8.2         
BL_W60_T2.2_D10                    116         0.500        | 280   116         8.2         
BL_W120_T2.4_D6                    116         0.500        | 274   116         7.9         
BL_W60_T1.8_D10                    116         0.500        | 302   116         8.2         
BL_W60_T1.8_D6                     116         0.500        | 315   116         8.5         
BL_W130_T2.0_D2                    113         0.420        | 175   113         5.2         
BL_W130_T2.0_D8                    115         0.420        | 233   115         6.8         
BL_W130_T2.0_D6                    113         0.420        | 177   113         5.2         
BL_W130_T2.0_D4                    113         0.420        | 147   113         5.2         
BL_W130_T1.8_D4                    114         0.420        | 216   114         5.6         
BL_W130_T1.8_D15                   113         0.420        | 172   113         5.2         
BL_W90_T2.4_D15                    113         0.420        | 149   113         5.2         
BL_W130_T1.8_D10                   115         0.420        | 234   115         6.8         
BL_W130_T1.8_D8                    115         0.420        | 235   115         6.8         
BL_W130_T1.8_D6                    114         0.420        | 217   114         5.6         
BL_W120_T2.2_D4                    113         0.420        | 160   113         5.2         
BL_W130_T2.2_D10                   115         0.420        | 232   115         6.8         
BL_W90_T2.2_D2                     113         0.420        | 154   113         5.2         
BL_W130_T2.4_D15                   113         0.420        | 153   113         5.2         
BL_W130_T2.4_D10                   115         0.420        | 236   115         6.8         
BL_W130_T2.4_D8                    115         0.420        | 229   115         6.8         
BL_W130_T2.4_D6                    113         0.420        | 152   113         5.2         
BL_W130_T2.4_D4                    113         0.420        | 148   113         5.2         
BL_W130_T2.4_D2                    113         0.420        | 144   113         5.2         
BL_W90_T2.0_D15                    113         0.420        | 207   113         5.2         
BL_W130_T2.2_D15                   113         0.420        | 142   113         5.2         
BL_W130_T2.0_D10                   115         0.420        | 231   115         6.8         
BL_W130_T2.2_D8                    115         0.420        | 230   115         6.8         
BL_W130_T2.2_D6                    113         0.420        | 143   113         5.2         
BL_W90_T2.2_D4                     113         0.420        | 203   113         5.2         
BL_W130_T2.2_D4                    113         0.420        | 141   113         5.2         
BL_W130_T2.2_D2                    113         0.420        | 182   113         5.2         
BL_W130_T2.0_D15                   113         0.420        | 178   113         5.2         
BL_W90_T2.2_D15                    113         0.420        | 155   113         5.2         
BL_W90_T2.4_D2                     113         0.420        | 151   113         5.2         
BL_W90_T2.4_D4                     113         0.420        | 150   113         5.2         
BL_W120_T1.8_D2                    114         0.420        | 220   114         5.6         
BL_W110_T1.8_D4                    114         0.420        | 214   114         5.6         
BL_W120_T2.0_D4                    113         0.420        | 176   113         5.2         
BL_W120_T2.0_D2                    113         0.420        | 157   113         5.2         
BL_W120_T1.8_D15                   113         0.420        | 161   113         5.2         
BL_W120_T1.8_D4                    114         0.420        | 218   114         5.6         
BL_W110_T1.8_D15                   113         0.420        | 174   113         5.2         
BL_W110_T2.0_D2                    114         0.420        | 215   114         5.6         
BL_W110_T2.0_D4                    114         0.420        | 219   114         5.6         
BL_W110_T1.8_D2                    114         0.420        | 212   114         5.6         
BL_W110_T2.4_D15                   113         0.420        | 163   113         5.2         
BL_W110_T2.4_D4                    113         0.420        | 164   113         5.2         
BL_W110_T2.4_D2                    113         0.420        | 165   113         5.2         
BL_W110_T2.0_D15                   113         0.420        | 173   113         5.2         
BL_W110_T2.2_D2                    113         0.420        | 156   113         5.2         
BL_W110_T2.2_D4                    113         0.420        | 170   113         5.2         
BL_W110_T2.2_D15                   113         0.420        | 169   113         5.2         
BL_W100_T2.2_D2                    113         0.420        | 171   113         5.2         
BL_W120_T2.4_D15                   113         0.420        | 168   113         5.2         
BL_W120_T2.4_D4                    113         0.420        | 167   113         5.2         
BL_W100_T1.8_D15                   113         0.420        | 146   113         5.2         
BL_W100_T2.0_D2                    114         0.420        | 221   114         5.6         
BL_W100_T2.0_D4                    114         0.420        | 222   114         5.6         
BL_W120_T2.4_D2                    113         0.420        | 166   113         5.2         
BL_W120_T2.2_D15                   113         0.420        | 162   113         5.2         
BL_W100_T2.0_D15                   113         0.420        | 145   113         5.2         
BL_W130_T1.8_D2                    114         0.420        | 213   114         5.6         
BL_W100_T2.2_D4                    113         0.420        | 184   113         5.2         
BL_W120_T2.2_D2                    113         0.420        | 159   113         5.2         
BL_W100_T2.2_D15                   113         0.420        | 183   113         5.2         
BL_W100_T2.4_D2                    113         0.420        | 181   113         5.2         
BL_W100_T2.4_D4                    113         0.420        | 180   113         5.2         
BL_W120_T2.0_D15                   113         0.420        | 158   113         5.2         
BL_W100_T2.4_D15                   113         0.420        | 179   113         5.2         
BL_W70_T2.2_D15                    113         0.420        | 210   113         5.2         
BL_W80_T2.0_D15                    113         0.420        | 194   113         5.2         
BL_W80_T1.8_D15                    113         0.420        | 197   113         5.2         
BL_W60_T1.8_D15                    113         0.420        | 198   113         5.2         
BL_W70_T1.8_D15                    113         0.420        | 206   113         5.2         
BL_W50_T2.0_D10                    114         0.420        | 227   114         6.1         
BL_W80_T2.2_D2                     113         0.420        | 193   113         5.2         
BL_W80_T2.2_D4                     113         0.420        | 192   113         5.2         
BL_W80_T2.2_D15                    113         0.420        | 190   113         5.2         
BL_W60_T2.4_D10                    116         0.420        | 282   116         8.2         
BL_W60_T2.0_D15                    113         0.420        | 208   113         5.2         
BL_W80_T2.4_D2                     113         0.420        | 189   113         5.2         
BL_W80_T2.4_D4                     113         0.420        | 188   113         5.2         
BL_W70_T2.0_D15                    113         0.420        | 204   113         5.2         
BL_W50_T1.8_D15                    113         0.420        | 211   113         5.2         
BL_W80_T2.4_D15                    113         0.420        | 186   113         5.2         
BL_W90_T1.8_D15                    113         0.420        | 196   113         5.2         
BL_W50_T2.0_D4                     122         0.400        | 348   122         13.9        
BL_W100_T1.8_D25                   75          0.340        | 351   75          33.0        
BL_W100_T1.8_D30                   75          0.340        | 356   75          33.0        
BL_W100_T1.8_D40                   75          0.340        | 357   75          33.0        
BL_W80_T1.8_D20                    110         0.340        | 115   110         2.5         
BL_W70_T2.2_D20                    110         0.340        | 134   110         2.5         
BL_W50_T2.2_D15                    113         0.340        | 187   113         5.2         
BL_W50_T2.2_D10                    114         0.340        | 226   114         6.1         
BL_W130_T1.8_D20                   110         0.340        | 120   110         2.5         
BL_W70_T1.8_D20                    110         0.340        | 127   110         2.5         
BL_W50_T2.4_D15                    113         0.340        | 191   113         5.2         
BL_W120_T2.2_D20                   110         0.340        | 132   110         2.5         
BL_W100_T2.4_D20                   110         0.340        | 111   110         2.5         
BL_W100_T2.2_D20                   110         0.340        | 131   110         2.5         
BL_W120_T2.4_D20                   110         0.340        | 123   110         2.5         
BL_W100_T2.0_D20                   110         0.340        | 114   110         2.5         
BL_W130_T2.0_D20                   110         0.340        | 113   110         2.5         
BL_W110_T1.8_D20                   110         0.340        | 122   110         2.5         
BL_W50_T2.4_D10                    114         0.340        | 228   114         6.1         
BL_W70_T1.8_D25                    75          0.340        | 355   75          33.0        
BL_W70_T2.0_D20                    110         0.340        | 129   110         2.5         
BL_W70_T1.8_D30                    75          0.340        | 350   75          33.0        
BL_W70_T1.8_D40                    75          0.340        | 358   75          33.0        
BL_W80_T1.8_D25                    75          0.340        | 360   75          33.0        
BL_W90_T1.8_D30                    75          0.340        | 353   75          33.0        
BL_W90_T1.8_D40                    75          0.340        | 354   75          33.0        
BL_W90_T1.8_D20                    110         0.340        | 119   110         2.5         
BL_W90_T1.8_D25                    75          0.340        | 349   75          33.0        
BL_W110_T2.4_D20                   110         0.340        | 133   110         2.5         
BL_W80_T2.4_D20                    110         0.340        | 124   110         2.5         
BL_W90_T2.0_D20                    110         0.340        | 136   110         2.5         
BL_W130_T2.4_D20                   110         0.340        | 130   110         2.5         
BL_W120_T1.8_D20                   110         0.340        | 128   110         2.5         
BL_W110_T2.2_D20                   110         0.340        | 138   110         2.5         
BL_W60_T2.0_D20                    110         0.340        | 112   110         2.5         
BL_W90_T2.2_D20                    110         0.340        | 125   110         2.5         
BL_W60_T2.4_D15                    113         0.340        | 209   113         5.2         
BL_W130_T2.2_D20                   110         0.340        | 121   110         2.5         
BL_W80_T2.2_D20                    110         0.340        | 110   110         2.5         
BL_W60_T1.8_D20                    110         0.340        | 118   110         2.5         
