=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 62.2 BPM
Valid interval: 512-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 113 mmHg
Confidence: 0.045
95% CI: [110 - 117] mmHg
Agreement: 2201/360 detectors

MAP: 100 mmHg
Est. Diastolic: 94 mmHg
Oscillometric MAP Systolic: 121 mmHg
Oscillometric MAP Diastolic: 98 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W130_T2.0_D30                   114         0.900        | 216   114         15.5        
BL_W130_T1.8_D30                   114         0.900        | 188   114         15.5        
BL_W130_T1.8_D40                   114         0.900        | 202   114         15.5        
BL_W130_T2.0_D2                    114         0.900        | 203   114         15.5        
BL_W90_T1.8_D25                    114         0.900        | 169   114         15.5        
BL_W90_T1.8_D30                    114         0.900        | 221   114         15.5        
BL_W130_T2.0_D4                    114         0.900        | 204   114         15.5        
BL_W130_T2.0_D6                    114         0.900        | 205   114         15.5        
BL_W130_T2.0_D8                    114         0.900        | 222   114         15.5        
BL_W130_T2.0_D10                   114         0.900        | 220   114         15.5        
BL_W130_T2.0_D15                   114         0.900        | 219   114         15.5        
BL_W130_T2.0_D20                   114         0.900        | 218   114         15.5        
BL_W130_T2.0_D25                   114         0.900        | 217   114         15.5        
BL_W130_T1.8_D25                   114         0.900        | 200   114         15.5        
BL_W90_T1.8_D40                    114         0.900        | 226   114         15.5        
BL_W130_T2.0_D40                   114         0.900        | 215   114         15.5        
BL_W100_T1.8_D2                    114         0.900        | 155   114         15.5        
BL_W100_T1.8_D4                    114         0.900        | 153   114         15.5        
BL_W100_T1.8_D6                    114         0.900        | 152   114         15.5        
BL_W100_T1.8_D8                    114         0.900        | 151   114         15.5        
BL_W100_T1.8_D10                   114         0.900        | 149   114         15.5        
BL_W100_T1.8_D15                   114         0.900        | 147   114         15.5        
BL_W100_T1.8_D20                   114         0.900        | 146   114         15.5        
BL_W100_T1.8_D25                   114         0.900        | 150   114         15.5        
BL_W100_T1.8_D30                   114         0.900        | 148   114         15.5        
BL_W100_T1.8_D40                   114         0.900        | 177   114         15.5        
BL_W80_T1.8_D40                    114         0.900        | 206   114         15.5        
BL_W130_T1.8_D10                   114         0.900        | 197   114         15.5        
BL_W130_T1.8_D8                    114         0.900        | 196   114         15.5        
BL_W130_T1.8_D6                    114         0.900        | 195   114         15.5        
BL_W130_T1.8_D4                    114         0.900        | 194   114         15.5        
BL_W130_T1.8_D2                    114         0.900        | 193   114         15.5        
BL_W90_T1.8_D2                     114         0.900        | 190   114         15.5        
BL_W90_T1.8_D4                     114         0.900        | 189   114         15.5        
BL_W90_T1.8_D6                     114         0.900        | 201   114         15.5        
BL_W90_T1.8_D8                     114         0.900        | 214   114         15.5        
BL_W90_T1.8_D10                    114         0.900        | 225   114         15.5        
BL_W90_T1.8_D15                    114         0.900        | 224   114         15.5        
BL_W90_T1.8_D20                    114         0.900        | 223   114         15.5        
BL_W120_T1.8_D2                    114         0.900        | 168   114         15.5        
BL_W80_T1.8_D30                    114         0.900        | 207   114         15.5        
BL_W80_T1.8_D25                    114         0.900        | 208   114         15.5        
BL_W80_T1.8_D20                    114         0.900        | 209   114         15.5        
BL_W80_T1.8_D15                    114         0.900        | 210   114         15.5        
BL_W80_T1.8_D10                    114         0.900        | 211   114         15.5        
BL_W80_T1.8_D8                     114         0.900        | 212   114         15.5        
BL_W80_T1.8_D6                     114         0.900        | 213   114         15.5        
BL_W80_T1.8_D4                     114         0.900        | 192   114         15.5        
BL_W80_T1.8_D2                     114         0.900        | 191   114         15.5        
BL_W130_T1.8_D15                   114         0.900        | 198   114         15.5        
BL_W130_T1.8_D20                   114         0.900        | 199   114         15.5        
BL_W120_T1.8_D4                    114         0.900        | 171   114         15.5        
BL_W60_T1.8_D2                     114         0.900        | 173   114         15.5        
BL_W120_T1.8_D40                   114         0.900        | 154   114         15.5        
BL_W110_T1.8_D2                    114         0.900        | 174   114         15.5        
BL_W110_T1.8_D4                    114         0.900        | 175   114         15.5        
BL_W110_T1.8_D6                    114         0.900        | 176   114         15.5        
BL_W110_T1.8_D8                    114         0.900        | 166   114         15.5        
BL_W110_T1.8_D10                   114         0.900        | 178   114         15.5        
BL_W110_T1.8_D15                   114         0.900        | 179   114         15.5        
BL_W110_T1.8_D20                   114         0.900        | 180   114         15.5        
BL_W110_T1.8_D25                   114         0.900        | 161   114         15.5        
BL_W110_T1.8_D30                   114         0.900        | 162   114         15.5        
BL_W110_T1.8_D40                   114         0.900        | 163   114         15.5        
BL_W60_T1.8_D4                     114         0.900        | 172   114         15.5        
BL_W60_T1.8_D6                     114         0.900        | 170   114         15.5        
BL_W60_T1.8_D10                    114         0.900        | 165   114         15.5        
BL_W120_T1.8_D6                    114         0.900        | 181   114         15.5        
BL_W120_T1.8_D8                    114         0.900        | 182   114         15.5        
BL_W120_T1.8_D10                   114         0.900        | 183   114         15.5        
BL_W120_T1.8_D15                   114         0.900        | 184   114         15.5        
BL_W120_T1.8_D20                   114         0.900        | 185   114         15.5        
BL_W120_T1.8_D25                   114         0.900        | 186   114         15.5        
BL_W120_T1.8_D30                   114         0.900        | 187   114         15.5        
BL_W60_T1.8_D40                    114         0.900        | 160   114         15.5        
BL_W60_T1.8_D30                    114         0.900        | 159   114         15.5        
BL_W60_T1.8_D25                    114         0.900        | 158   114         15.5        
BL_W60_T1.8_D20                    114         0.900        | 157   114         15.5        
BL_W60_T1.8_D15                    114         0.900        | 156   114         15.5        
BL_W60_T1.8_D8                     114         0.900        | 167   114         15.5        
BL_W100_T2.0_D20                   111         0.820        | 264   111         19.5        
BL_W110_T2.0_D2                    111         0.820        | 285   111         19.5        
BL_W90_T2.0_D2                     111         0.820        | 260   111         19.5        
BL_W100_T2.0_D40                   111         0.820        | 262   111         19.5        
BL_W120_T2.0_D25                   111         0.820        | 246   111         19.5        
BL_W120_T2.0_D20                   111         0.820        | 245   111         19.5        
BL_W120_T2.0_D15                   111         0.820        | 244   111         19.5        
BL_W120_T2.0_D10                   111         0.820        | 243   111         19.5        
BL_W120_T2.0_D8                    111         0.820        | 238   111         19.5        
BL_W120_T2.0_D6                    111         0.820        | 240   111         19.5        
BL_W120_T2.0_D4                    111         0.820        | 241   111         19.5        
BL_W120_T2.0_D2                    111         0.820        | 242   111         19.5        
BL_W110_T2.0_D40                   111         0.820        | 237   111         19.5        
BL_W110_T2.0_D30                   111         0.820        | 286   111         19.5        
BL_W110_T2.0_D25                   111         0.820        | 269   111         19.5        
BL_W110_T2.0_D20                   111         0.820        | 279   111         19.5        
BL_W110_T2.0_D15                   111         0.820        | 280   111         19.5        
BL_W110_T2.0_D10                   111         0.820        | 281   111         19.5        
BL_W110_T2.0_D8                    111         0.820        | 282   111         19.5        
BL_W110_T2.0_D6                    111         0.820        | 283   111         19.5        
BL_W110_T2.0_D4                    111         0.820        | 284   111         19.5        
BL_W120_T2.0_D40                   111         0.820        | 248   111         19.5        
BL_W120_T2.2_D30                   111         0.820        | 258   111         19.5        
BL_W120_T2.2_D25                   111         0.820        | 256   111         19.5        
BL_W120_T2.2_D20                   111         0.820        | 255   111         19.5        
BL_W120_T2.2_D15                   111         0.820        | 254   111         19.5        
BL_W120_T2.2_D10                   111         0.820        | 253   111         19.5        
BL_W120_T2.2_D8                    111         0.820        | 252   111         19.5        
BL_W120_T2.2_D6                    111         0.820        | 251   111         19.5        
BL_W120_T2.2_D4                    111         0.820        | 250   111         19.5        
BL_W120_T2.2_D2                    111         0.820        | 239   111         19.5        
BL_W90_T2.0_D6                     111         0.820        | 271   111         19.5        
BL_W120_T2.0_D30                   111         0.820        | 247   111         19.5        
BL_W100_T2.0_D30                   111         0.820        | 257   111         19.5        
BL_W100_T2.0_D2                    111         0.820        | 270   111         19.5        
BL_W100_T2.0_D4                    111         0.820        | 259   111         19.5        
BL_W100_T2.0_D6                    111         0.820        | 268   111         19.5        
BL_W100_T2.0_D8                    111         0.820        | 267   111         19.5        
BL_W100_T2.0_D10                   111         0.820        | 266   111         19.5        
BL_W100_T2.0_D15                   111         0.820        | 265   111         19.5        
BL_W100_T2.0_D25                   111         0.820        | 263   111         19.5        
BL_W70_T1.8_D4                     111         0.820        | 229   111         18.6        
BL_W90_T2.0_D4                     111         0.820        | 261   111         19.5        
BL_W90_T2.0_D8                     111         0.820        | 272   111         19.5        
BL_W90_T2.0_D10                    111         0.820        | 273   111         19.5        
BL_W90_T2.0_D15                    111         0.820        | 274   111         19.5        
BL_W90_T2.0_D20                    111         0.820        | 275   111         19.5        
BL_W90_T2.0_D25                    111         0.820        | 276   111         19.5        
BL_W90_T2.0_D30                    111         0.820        | 277   111         19.5        
BL_W90_T2.0_D40                    111         0.820        | 278   111         19.5        
BL_W120_T2.2_D40                   111         0.820        | 249   111         19.5        
BL_W70_T1.8_D40                    111         0.820        | 236   111         18.6        
BL_W70_T1.8_D30                    111         0.820        | 235   111         18.6        
BL_W70_T1.8_D25                    111         0.820        | 227   111         18.6        
BL_W70_T1.8_D20                    111         0.820        | 234   111         18.6        
BL_W70_T1.8_D15                    111         0.820        | 233   111         18.6        
