=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 77.1 BPM
Valid interval: 437-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 101 mmHg
Confidence: 0.068
95% CI: [99 - 103] mmHg
Agreement: 1806/360 detectors

MAP: 100 mmHg
Est. Diastolic: 99 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W50_T1.8_D2                     126         1.200        | 360   126         22.2        
BL_W80_T1.8_D2                     121         1.200        | 352   121         16.6        
BL_W90_T1.8_D2                     120         1.200        | 350   120         16.3        
BL_W100_T1.8_D2                    120         1.200        | 348   120         16.3        
BL_W100_T1.8_D4                    120         1.200        | 351   120         16.3        
BL_W70_T1.8_D2                     126         1.200        | 357   126         22.2        
BL_W60_T2.0_D2                     126         1.200        | 358   126         22.2        
BL_W60_T1.8_D2                     126         1.200        | 359   126         22.2        
BL_W130_T1.8_D4                    114         1.140        | 282   114         9.7         
BL_W110_T1.8_D2                    114         1.140        | 343   114         10.2        
BL_W120_T1.8_D6                    114         1.140        | 327   114         9.8         
BL_W120_T1.8_D4                    114         1.140        | 331   114         10.2        
BL_W100_T1.8_D6                    114         1.140        | 304   114         9.8         
BL_W70_T2.0_D2                     120         1.140        | 349   120         16.3        
BL_W120_T1.8_D2                    114         1.140        | 329   114         10.2        
BL_W110_T1.8_D4                    114         1.140        | 342   114         10.2        
BL_W110_T1.8_D6                    114         1.140        | 326   114         9.8         
BL_W120_T2.0_D6                    114         1.140        | 306   114         9.8         
BL_W120_T2.0_D4                    114         1.140        | 335   114         10.2        
BL_W120_T2.0_D2                    114         1.140        | 328   114         9.8         
BL_W110_T2.0_D2                    114         1.140        | 319   114         9.8         
BL_W130_T1.8_D2                    114         1.140        | 291   114         9.7         
BL_W130_T1.8_D6                    114         1.140        | 283   114         9.7         
BL_W90_T1.8_D4                     114         1.140        | 310   114         9.8         
BL_W80_T2.2_D2                     121         1.140        | 354   121         16.6        
BL_W80_T2.0_D2                     121         1.140        | 353   121         16.6        
BL_W130_T2.0_D2                    114         1.140        | 293   114         9.7         
BL_W130_T2.0_D4                    114         1.140        | 288   114         9.7         
BL_W130_T2.0_D6                    114         1.140        | 285   114         9.7         
BL_W110_T2.0_D4                    114         1.140        | 339   114         10.2        
BL_W110_T2.0_D6                    114         1.140        | 324   114         9.8         
BL_W80_T1.8_D4                     114         1.140        | 315   114         9.8         
BL_W100_T2.0_D4                    114         1.060        | 340   114         10.2        
BL_W100_T2.0_D6                    114         1.060        | 302   114         9.8         
BL_W110_T2.0_D10                   111         1.060        | 177   111         7.3         
BL_W110_T1.8_D8                    112         1.060        | 279   112         7.7         
BL_W110_T1.8_D10                   111         1.060        | 191   111         7.3         
BL_W110_T1.8_D15                   111         1.060        | 190   111         7.3         
BL_W110_T2.0_D8                    112         1.060        | 267   112         7.7         
BL_W130_T2.2_D4                    114         1.060        | 292   114         9.7         
BL_W100_T2.0_D2                    114         1.060        | 303   114         9.8         
BL_W70_T1.8_D4                     114         1.060        | 316   114         9.8         
BL_W100_T1.8_D15                   111         1.060        | 173   111         7.3         
BL_W100_T1.8_D10                   111         1.060        | 174   111         7.3         
BL_W100_T1.8_D8                    112         1.060        | 263   112         7.7         
BL_W90_T2.0_D4                     114         1.060        | 299   114         9.8         
BL_W90_T2.0_D2                     114         1.060        | 334   114         10.2        
BL_W90_T1.8_D15                    111         1.060        | 213   111         7.3         
BL_W90_T1.8_D10                    111         1.060        | 215   111         7.3         
BL_W90_T1.8_D8                     112         1.060        | 242   112         7.7         
BL_W70_T2.2_D2                     120         1.060        | 347   120         16.1        
BL_W90_T1.8_D6                     112         1.060        | 243   112         7.7         
BL_W80_T1.8_D15                    111         1.060        | 220   111         7.3         
BL_W80_T1.8_D10                    111         1.060        | 202   111         7.3         
BL_W80_T1.8_D8                     112         1.060        | 249   112         7.7         
BL_W80_T1.8_D6                     112         1.060        | 250   112         7.7         
BL_W120_T2.2_D6                    114         1.060        | 296   114         9.8         
BL_W60_T1.8_D4                     114         1.060        | 312   114         9.8         
BL_W120_T1.8_D10                   111         1.060        | 160   111         7.3         
BL_W120_T1.8_D15                   111         1.060        | 163   111         7.3         
BL_W120_T2.0_D8                    112         1.060        | 255   112         7.7         
BL_W120_T2.0_D10                   111         1.060        | 172   111         7.3         
BL_W120_T2.0_D15                   111         1.060        | 175   111         7.3         
BL_W120_T2.2_D2                    114         1.060        | 295   114         9.8         
BL_W120_T2.2_D4                    114         1.060        | 333   114         10.2        
BL_W110_T2.2_D2                    114         1.060        | 323   114         9.8         
BL_W130_T1.8_D8                    112         1.060        | 264   112         7.7         
BL_W130_T1.8_D10                   111         1.060        | 170   111         7.3         
BL_W130_T1.8_D15                   111         1.060        | 171   111         7.3         
BL_W130_T2.0_D8                    112         1.060        | 256   112         7.7         
BL_W130_T2.0_D10                   111         1.060        | 209   111         7.3         
BL_W130_T2.0_D15                   111         1.060        | 210   111         7.3         
BL_W130_T2.2_D2                    114         1.060        | 289   114         9.7         
BL_W130_T2.2_D6                    114         1.060        | 290   114         9.7         
BL_W110_T2.0_D15                   111         1.060        | 186   111         7.3         
BL_W110_T2.2_D4                    114         1.060        | 336   114         10.2        
BL_W110_T2.2_D6                    114         1.060        | 320   114         9.8         
BL_W120_T1.8_D8                    112         1.060        | 246   112         7.7         
BL_W80_T2.2_D4                     114         0.980        | 311   114         9.8         
BL_W110_T2.4_D4                    114         0.980        | 332   114         10.2        
BL_W120_T2.2_D8                    112         0.980        | 247   112         7.7         
BL_W120_T2.2_D10                   111         0.980        | 161   111         7.3         
BL_W120_T2.2_D15                   111         0.980        | 180   111         7.3         
BL_W120_T2.4_D2                    114         0.980        | 297   114         9.8         
BL_W120_T2.4_D4                    114         0.980        | 338   114         10.2        
BL_W120_T2.4_D6                    114         0.980        | 298   114         9.8         
BL_W110_T2.4_D2                    114         0.980        | 322   114         9.8         
BL_W130_T2.4_D6                    114         0.980        | 284   114         9.7         
BL_W90_T2.0_D6                     112         0.980        | 280   112         7.7         
BL_W110_T2.2_D15                   111         0.980        | 181   111         7.3         
BL_W80_T2.0_D4                     114         0.980        | 313   114         9.8         
BL_W130_T2.2_D10                   111         0.980        | 203   111         7.3         
BL_W110_T2.2_D10                   111         0.980        | 182   111         7.3         
BL_W110_T2.2_D8                    112         0.980        | 240   112         7.7         
BL_W50_T1.8_D4                     114         0.980        | 294   114         9.8         
BL_W100_T2.4_D6                    114         0.980        | 321   114         9.8         
BL_W100_T2.0_D10                   111         0.980        | 169   111         7.3         
BL_W100_T2.0_D8                    112         0.980        | 259   112         7.7         
BL_W100_T2.2_D2                    114         0.980        | 309   114         9.8         
BL_W130_T2.2_D8                    112         0.980        | 251   112         7.7         
BL_W100_T2.2_D4                    114         0.980        | 341   114         10.2        
BL_W130_T2.2_D15                   111         0.980        | 211   111         7.3         
BL_W100_T2.2_D6                    114         0.980        | 301   114         9.8         
BL_W100_T2.4_D2                    114         0.980        | 300   114         9.8         
BL_W100_T2.4_D4                    114         0.980        | 344   114         10.2        
BL_W100_T2.0_D15                   111         0.980        | 176   111         7.3         
BL_W130_T2.4_D2                    114         0.980        | 286   114         9.7         
BL_W130_T2.4_D4                    114         0.980        | 287   114         9.7         
BL_W90_T2.2_D4                     114         0.980        | 308   114         9.8         
BL_W90_T2.2_D2                     114         0.980        | 330   114         10.2        
BL_W110_T2.4_D6                    114         0.980        | 325   114         9.8         
BL_W90_T2.0_D15                    111         0.980        | 206   111         7.3         
BL_W90_T2.0_D10                    111         0.980        | 197   111         7.3         
BL_W90_T2.0_D8                     112         0.980        | 277   112         7.7         
BL_W60_T1.8_D6                     112         0.980        | 241   112         7.7         
BL_W60_T1.8_D8                     112         0.980        | 276   112         7.7         
BL_W60_T1.8_D10                    111         0.980        | 193   111         7.3         
BL_W60_T1.8_D15                    111         0.980        | 194   111         7.3         
BL_W70_T1.8_D15                    111         0.980        | 216   111         7.3         
BL_W70_T1.8_D6                     112         0.980        | 272   112         7.7         
BL_W70_T1.8_D8                     112         0.980        | 275   112         7.7         
BL_W60_T2.0_D4                     114         0.980        | 314   114         9.8         
BL_W70_T2.0_D4                     114         0.980        | 318   114         9.8         
BL_W70_T1.8_D10                    111         0.980        | 218   111         7.3         
