=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 62.6 BPM
Valid interval: 510-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 113 mmHg
Confidence: 0.050
95% CI: [109 - 116] mmHg
Agreement: 2050/360 detectors

MAP: 103 mmHg
Est. Diastolic: 98 mmHg
Oscillometric MAP Systolic: 125 mmHg
Oscillometric MAP Diastolic: 99 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W110_T1.8_D6                    137         1.140        | 213   137         5.8         
BL_W130_T1.8_D6                    137         1.140        | 216   137         5.8         
BL_W120_T2.0_D6                    137         1.140        | 221   137         5.8         
BL_W100_T1.8_D4                    137         1.140        | 242   137         6.2         
BL_W130_T2.0_D6                    137         1.140        | 215   137         5.8         
BL_W110_T2.0_D4                    137         1.140        | 231   137         6.2         
BL_W110_T2.0_D6                    137         1.140        | 218   137         5.8         
BL_W110_T1.8_D4                    137         1.140        | 227   137         6.2         
BL_W120_T1.8_D6                    137         1.140        | 224   137         5.8         
BL_W100_T1.8_D10                   132         1.060        | 117   132         0.9         
BL_W100_T1.8_D20                   131         1.060        | 82    131         0.5         
BL_W100_T1.8_D8                    132         1.060        | 106   132         0.9         
BL_W100_T1.8_D6                    132         1.060        | 118   132         0.9         
BL_W100_T1.8_D2                    132         1.060        | 119   132         0.9         
BL_W130_T1.8_D2                    132         1.060        | 152   132         0.9         
BL_W110_T1.8_D2                    132         1.060        | 127   132         0.9         
BL_W120_T1.8_D4                    132         1.060        | 203   132         1.3         
BL_W120_T1.8_D2                    132         1.060        | 179   132         0.9         
BL_W90_T1.8_D2                     132         1.060        | 140   132         0.9         
BL_W90_T1.8_D4                     132         1.060        | 202   132         1.3         
BL_W90_T1.8_D6                     132         1.060        | 139   132         0.9         
BL_W90_T1.8_D8                     132         1.060        | 138   132         0.9         
BL_W90_T1.8_D10                    132         1.060        | 135   132         0.9         
BL_W120_T2.0_D20                   131         1.060        | 75    131         0.5         
BL_W120_T1.8_D25                   131         1.060        | 21    131         0.0         
BL_W120_T1.8_D30                   131         1.060        | 43    131         0.2         
BL_W120_T1.8_D20                   131         1.060        | 59    131         0.5         
BL_W120_T2.0_D2                    132         1.060        | 184   132         0.9         
BL_W120_T2.0_D4                    132         1.060        | 205   132         1.3         
BL_W120_T2.0_D8                    132         1.060        | 186   132         0.9         
BL_W120_T2.0_D10                   132         1.060        | 187   132         0.9         
BL_W120_T2.0_D15                   131         1.060        | 76    131         0.5         
BL_W100_T1.8_D15                   131         1.060        | 81    131         0.5         
BL_W120_T2.0_D25                   131         1.060        | 14    131         0.0         
BL_W120_T2.0_D30                   131         1.060        | 39    131         0.2         
BL_W120_T1.8_D15                   131         1.060        | 65    131         0.5         
BL_W120_T1.8_D10                   132         1.060        | 183   132         0.9         
BL_W120_T1.8_D8                    132         1.060        | 182   132         0.9         
BL_W100_T1.8_D30                   131         1.060        | 46    131         0.2         
BL_W100_T1.8_D25                   131         1.060        | 25    131         0.0         
BL_W130_T1.8_D8                    132         1.060        | 174   132         0.9         
BL_W130_T1.8_D4                    132         1.060        | 151   132         0.9         
BL_W110_T1.8_D10                   132         1.060        | 124   132         0.9         
BL_W110_T1.8_D15                   131         1.060        | 95    131         0.5         
BL_W110_T1.8_D20                   131         1.060        | 80    131         0.5         
BL_W110_T1.8_D25                   131         1.060        | 7     131         0.0         
BL_W110_T1.8_D30                   131         1.060        | 35    131         0.2         
BL_W110_T2.0_D2                    132         1.060        | 131   132         0.9         
BL_W90_T1.8_D30                    131         1.060        | 37    131         0.2         
BL_W90_T1.8_D25                    131         1.060        | 1     131         0.0         
BL_W90_T1.8_D20                    131         1.060        | 69    131         0.5         
BL_W110_T2.0_D8                    132         1.060        | 132   132         0.9         
BL_W110_T2.0_D10                   132         1.060        | 133   132         0.9         
BL_W110_T2.0_D15                   131         1.060        | 57    131         0.5         
BL_W110_T2.0_D20                   131         1.060        | 58    131         0.5         
BL_W110_T2.0_D25                   131         1.060        | 8     131         0.0         
BL_W110_T2.0_D30                   131         1.060        | 36    131         0.2         
BL_W130_T2.0_D2                    132         1.060        | 158   132         0.9         
BL_W90_T1.8_D15                    131         1.060        | 70    131         0.5         
BL_W130_T1.8_D10                   132         1.060        | 168   132         0.9         
BL_W130_T1.8_D15                   131         1.060        | 90    131         0.5         
BL_W130_T1.8_D20                   131         1.060        | 104   131         0.5         
BL_W130_T1.8_D25                   131         1.060        | 20    131         0.0         
BL_W130_T1.8_D30                   131         1.060        | 32    131         0.2         
BL_W110_T1.8_D8                    132         1.060        | 125   132         0.9         
BL_W130_T2.0_D4                    132         1.060        | 166   132         0.9         
