=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 56.1 BPM
Valid interval: 517-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 97 mmHg
Confidence: 0.108
95% CI: [95 - 99] mmHg
Agreement: 1811/360 detectors

MAP: 90 mmHg
Est. Diastolic: 87 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W80_T2.2_D6                     127         0.740        | 345   127         27.0        
BL_W80_T1.8_D6                     127         0.740        | 346   127         27.0        
BL_W70_T2.0_D6                     127         0.740        | 357   127         27.4        
BL_W60_T1.8_D6                     127         0.740        | 352   127         27.4        
BL_W80_T2.0_D6                     127         0.740        | 347   127         27.0        
BL_W70_T1.8_D6                     127         0.740        | 353   127         27.4        
BL_W100_T2.2_D8                    120         0.660        | 319   120         20.1        
BL_W110_T1.8_D8                    120         0.660        | 316   120         20.1        
BL_W90_T2.0_D6                     121         0.660        | 335   121         21.3        
BL_W90_T2.0_D8                     121         0.660        | 324   121         20.6        
BL_W110_T2.4_D8                    120         0.660        | 320   120         20.1        
BL_W100_T2.2_D6                    121         0.660        | 330   121         20.6        
BL_W90_T1.8_D8                     121         0.660        | 326   121         20.6        
BL_W100_T2.4_D6                    121         0.660        | 331   121         20.6        
BL_W100_T2.4_D8                    120         0.660        | 318   120         20.1        
BL_W90_T2.2_D6                     121         0.660        | 332   121         21.3        
BL_W90_T2.2_D8                     121         0.660        | 325   121         20.6        
BL_W90_T1.8_D6                     121         0.660        | 334   121         21.3        
BL_W100_T2.0_D6                    121         0.660        | 329   121         20.6        
BL_W110_T2.0_D8                    120         0.660        | 317   120         20.1        
BL_W100_T1.8_D8                    120         0.660        | 323   120         20.1        
BL_W100_T1.8_D6                    121         0.660        | 328   121         20.6        
BL_W110_T2.2_D8                    120         0.660        | 321   120         20.1        
BL_W100_T2.0_D8                    120         0.660        | 322   120         20.1        
BL_W110_T1.8_D6                    114         0.580        | 298   114         14.4        
BL_W120_T2.0_D8                    115         0.580        | 310   115         14.6        
BL_W120_T2.4_D6                    114         0.580        | 300   114         14.4        
BL_W120_T2.4_D8                    115         0.580        | 303   115         14.6        
BL_W120_T2.2_D8                    115         0.580        | 307   115         14.6        
BL_W130_T2.4_D8                    115         0.580        | 305   115         14.6        
BL_W130_T2.4_D6                    115         0.580        | 306   115         14.6        
BL_W120_T2.2_D6                    114         0.580        | 296   114         14.4        
BL_W110_T2.2_D6                    114         0.580        | 297   114         14.4        
BL_W110_T2.0_D6                    114         0.580        | 301   114         14.4        
BL_W130_T2.0_D8                    115         0.580        | 304   115         14.6        
BL_W90_T2.4_D6                     121         0.580        | 333   121         21.3        
BL_W120_T1.8_D6                    114         0.580        | 295   114         14.4        
BL_W120_T2.0_D6                    114         0.580        | 299   114         14.4        
BL_W130_T1.8_D6                    115         0.580        | 308   115         14.6        
