=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 105.6 BPM
Valid interval: 337-914 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 112 mmHg
Confidence: 0.142
95% CI: [110 - 114] mmHg
Agreement: 890/360 detectors

MAP: 88 mmHg
Est. Diastolic: 75 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W120_T1.8_D40                   110         0.820        | 161   110         24.6        
BL_W120_T1.8_D2                    110         0.820        | 152   110         24.6        
BL_W120_T1.8_D4                    110         0.820        | 153   110         24.6        
BL_W130_T1.8_D40                   110         0.820        | 142   110         24.6        
BL_W130_T1.8_D30                   110         0.820        | 143   110         24.6        
BL_W130_T1.8_D25                   110         0.820        | 144   110         24.6        
BL_W130_T1.8_D20                   110         0.820        | 145   110         24.6        
BL_W130_T1.8_D15                   110         0.820        | 146   110         24.6        
BL_W130_T1.8_D10                   110         0.820        | 147   110         24.6        
BL_W130_T1.8_D8                    110         0.820        | 148   110         24.6        
BL_W130_T1.8_D6                    110         0.820        | 149   110         24.6        
BL_W130_T1.8_D2                    110         0.820        | 151   110         24.6        
BL_W120_T1.8_D6                    110         0.820        | 154   110         24.6        
BL_W120_T1.8_D8                    110         0.820        | 155   110         24.6        
BL_W120_T1.8_D10                   110         0.820        | 141   110         24.6        
BL_W120_T1.8_D15                   110         0.820        | 157   110         24.6        
BL_W120_T1.8_D20                   110         0.820        | 158   110         24.6        
BL_W120_T1.8_D25                   110         0.820        | 159   110         24.6        
BL_W120_T1.8_D30                   110         0.820        | 160   110         24.6        
BL_W130_T1.8_D4                    110         0.820        | 150   110         24.6        
BL_W110_T1.8_D2                    110         0.740        | 175   110         24.6        
BL_W110_T1.8_D4                    110         0.740        | 176   110         24.6        
BL_W110_T1.8_D6                    110         0.740        | 177   110         24.6        
BL_W110_T1.8_D8                    110         0.740        | 178   110         24.6        
BL_W110_T1.8_D10                   110         0.740        | 179   110         24.6        
BL_W110_T1.8_D15                   110         0.740        | 180   110         24.6        
BL_W110_T1.8_D20                   110         0.740        | 174   110         24.6        
BL_W110_T1.8_D25                   110         0.740        | 173   110         24.6        
BL_W110_T1.8_D30                   110         0.740        | 172   110         24.6        
BL_W110_T1.8_D40                   110         0.740        | 171   110         24.6        
BL_W100_T1.8_D6                    110         0.500        | 168   110         24.6        
BL_W100_T1.8_D8                    110         0.500        | 167   110         24.6        
BL_W100_T1.8_D10                   110         0.500        | 166   110         24.6        
BL_W100_T1.8_D15                   110         0.500        | 165   110         24.6        
BL_W100_T1.8_D20                   110         0.500        | 164   110         24.6        
BL_W100_T1.8_D25                   110         0.500        | 163   110         24.6        
BL_W100_T1.8_D30                   110         0.500        | 162   110         24.6        
BL_W100_T1.8_D2                    110         0.500        | 156   110         24.6        
