=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 59.7 BPM
Valid interval: 494-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 105 mmHg
Confidence: 0.118
95% CI: [103 - 107] mmHg
Agreement: 1406/360 detectors

MAP: 86 mmHg
Est. Diastolic: 77 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W60_T2.4_D6                     120         0.500        | 343   120         11.4        
BL_W60_T2.0_D6                     120         0.500        | 349   120         11.4        
BL_W70_T2.4_D6                     120         0.500        | 348   120         11.4        
BL_W70_T2.2_D6                     120         0.500        | 346   120         11.4        
BL_W70_T2.0_D6                     120         0.500        | 344   120         11.4        
BL_W60_T1.8_D6                     120         0.500        | 347   120         11.4        
BL_W60_T2.2_D6                     120         0.500        | 345   120         11.4        
BL_W70_T1.8_D6                     120         0.500        | 342   120         11.4        
BL_W80_T1.8_D10                    116         0.420        | 278   116         6.9         
BL_W80_T1.8_D8                     116         0.420        | 327   116         7.2         
BL_W80_T2.0_D2                     116         0.420        | 262   116         6.7         
BL_W80_T1.8_D6                     117         0.420        | 341   117         7.7         
BL_W80_T2.0_D4                     116         0.420        | 259   116         6.7         
BL_W80_T1.8_D4                     116         0.420        | 272   116         6.9         
BL_W80_T1.8_D2                     116         0.420        | 281   116         6.9         
BL_W70_T2.4_D10                    116         0.420        | 282   116         6.9         
BL_W70_T2.4_D8                     116         0.420        | 321   116         7.2         
BL_W80_T2.0_D6                     117         0.420        | 338   117         7.7         
BL_W80_T2.0_D10                    116         0.420        | 303   116         6.9         
BL_W80_T2.0_D8                     116         0.420        | 328   116         7.2         
BL_W70_T2.4_D4                     115         0.420        | 254   115         6.5         
BL_W70_T2.4_D2                     115         0.420        | 253   115         6.5         
BL_W70_T2.2_D10                    116         0.420        | 285   116         6.9         
BL_W70_T2.2_D8                     116         0.420        | 331   116         7.2         
