=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 57.6 BPM
Valid interval: 510-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 120 mmHg
Confidence: 0.067
95% CI: [118 - 123] mmHg
Agreement: 1896/360 detectors

MAP: 109 mmHg
Est. Diastolic: 104 mmHg
Oscillometric MAP Systolic: 131 mmHg
Oscillometric MAP Diastolic: 106 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W100_T2.4_D2                    149         0.580        | 282   149         21.8        
BL_W100_T2.0_D2                    149         0.580        | 287   149         21.8        
BL_W120_T2.0_D2                    149         0.580        | 277   149         21.8        
BL_W120_T2.2_D2                    149         0.580        | 276   149         21.8        
BL_W80_T1.8_D2                     149         0.580        | 285   149         21.8        
BL_W100_T1.8_D2                    149         0.580        | 286   149         21.8        
BL_W120_T2.4_D2                    149         0.580        | 274   149         21.8        
BL_W100_T2.2_D2                    149         0.580        | 280   149         21.8        
BL_W120_T1.8_D2                    149         0.580        | 275   149         21.8        
BL_W90_T2.4_D2                     149         0.580        | 284   149         21.8        
BL_W80_T2.0_D2                     149         0.580        | 292   149         21.8        
BL_W90_T2.2_D2                     149         0.580        | 278   149         21.8        
BL_W90_T2.0_D2                     149         0.580        | 281   149         21.8        
BL_W80_T2.2_D2                     149         0.580        | 290   149         21.8        
BL_W80_T2.4_D2                     149         0.580        | 288   149         21.8        
BL_W90_T1.8_D2                     149         0.580        | 279   149         21.8        
BL_W110_T1.8_D2                    149         0.500        | 291   149         21.8        
BL_W110_T2.2_D2                    149         0.500        | 293   149         21.8        
BL_W130_T2.4_D2                    143         0.500        | 273   143         16.2        
BL_W130_T2.0_D2                    143         0.500        | 270   143         16.2        
BL_W130_T1.8_D2                    143         0.500        | 272   143         16.2        
BL_W130_T2.2_D2                    143         0.500        | 271   143         16.2        
BL_W110_T2.4_D2                    149         0.500        | 289   149         21.8        
BL_W110_T2.0_D2                    149         0.500        | 283   149         21.8        
BL_W110_T1.8_D25                   105         0.340        | 336   105         22.5        
BL_W110_T1.8_D30                   105         0.340        | 330   105         22.5        
BL_W100_T2.0_D40                   104         0.340        | 357   104         22.9        
BL_W100_T2.0_D30                   104         0.340        | 356   104         22.9        
BL_W100_T2.0_D25                   104         0.340        | 354   104         22.9        
BL_W100_T2.0_D20                   104         0.340        | 353   104         22.9        
BL_W100_T2.0_D15                   104         0.340        | 352   104         22.9        
BL_W100_T2.0_D10                   133         0.340        | 115   133         6.4         
BL_W100_T2.0_D8                    134         0.340        | 173   134         6.8         
BL_W100_T2.0_D6                    134         0.340        | 201   134         7.1         
BL_W110_T1.8_D4                    135         0.340        | 226   135         7.6         
BL_W110_T1.8_D20                   105         0.340        | 337   105         22.5        
BL_W110_T1.8_D15                   105         0.340        | 338   105         22.5        
BL_W100_T2.2_D4                    135         0.340        | 258   135         7.6         
BL_W100_T2.2_D6                    134         0.340        | 209   134         7.1         
BL_W110_T1.8_D10                   133         0.340        | 125   133         6.4         
BL_W100_T2.2_D8                    134         0.340        | 178   134         6.8         
BL_W100_T2.2_D10                   133         0.340        | 130   133         6.4         
BL_W100_T1.8_D8                    134         0.340        | 166   134         6.8         
BL_W110_T1.8_D8                    134         0.340        | 174   134         6.8         
BL_W100_T2.4_D4                    135         0.340        | 245   135         7.6         
BL_W100_T2.4_D6                    134         0.340        | 215   134         7.1         
BL_W100_T2.4_D8                    134         0.340        | 162   134         6.8         
BL_W110_T1.8_D6                    134         0.340        | 198   134         7.1         
BL_W100_T2.4_D10                   133         0.340        | 132   133         6.4         
BL_W90_T1.8_D20                    105         0.340        | 308   105         22.5        
BL_W90_T2.2_D4                     135         0.340        | 240   135         7.6         
BL_W90_T2.0_D10                    133         0.340        | 129   133         6.4         
BL_W90_T2.0_D8                     134         0.340        | 193   134         6.8         
BL_W90_T2.0_D6                     134         0.340        | 214   134         7.1         
BL_W90_T2.0_D4                     135         0.340        | 243   135         7.6         
BL_W90_T1.8_D40                    105         0.340        | 305   105         22.5        
BL_W90_T1.8_D30                    105         0.340        | 297   105         22.5        
BL_W90_T1.8_D25                    105         0.340        | 307   105         22.5        
BL_W90_T2.2_D6                     134         0.340        | 199   134         7.1         
