=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 85.1 BPM
Valid interval: 404-1329 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 109 mmHg
Confidence: 0.109
95% CI: [107 - 111] mmHg
Agreement: 1626/360 detectors

MAP: 106 mmHg
Est. Diastolic: 104 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W70_T1.8_D6                     122         0.400        | 357   122         13.9        
BL_W80_T2.2_D10                    121         0.400        | 348   121         13.2        
BL_W80_T2.0_D10                    121         0.400        | 343   121         13.2        
BL_W90_T2.0_D10                    121         0.400        | 347   121         13.2        
BL_W70_T2.0_D8                     121         0.400        | 350   121         13.2        
BL_W70_T1.8_D4                     122         0.400        | 359   122         13.9        
BL_W90_T2.4_D10                    121         0.400        | 349   121         13.2        
BL_W80_T1.8_D10                    121         0.400        | 352   121         13.2        
BL_W70_T1.8_D2                     122         0.400        | 358   122         13.9        
BL_W90_T2.2_D10                    121         0.400        | 346   121         13.2        
BL_W60_T1.8_D6                     121         0.400        | 354   121         13.2        
BL_W60_T1.8_D8                     122         0.400        | 356   122         13.6        
BL_W50_T1.8_D6                     121         0.400        | 344   121         13.2        
BL_W50_T1.8_D8                     121         0.400        | 345   121         13.2        
BL_W70_T1.8_D8                     121         0.400        | 353   121         13.2        
BL_W90_T1.8_D10                    121         0.400        | 351   121         13.2        
BL_W80_T2.4_D10                    121         0.400        | 355   121         13.2        
BL_W80_T2.4_D8                     113         0.340        | 319   113         5.2         
BL_W100_T1.8_D4                    113         0.340        | 332   113         5.2         
BL_W50_T2.4_D10                    113         0.340        | 313   113         5.2         
BL_W100_T1.8_D15                   113         0.340        | 286   113         4.5         
BL_W110_T1.8_D15                   113         0.340        | 233   113         4.5         
BL_W90_T1.8_D8                     113         0.340        | 325   113         5.2         
BL_W110_T1.8_D8                    113         0.340        | 273   113         4.5         
BL_W110_T1.8_D6                    113         0.340        | 294   113         4.5         
BL_W90_T1.8_D6                     113         0.340        | 326   113         5.2         
BL_W90_T1.8_D4                     113         0.340        | 328   113         5.2         
BL_W110_T1.8_D4                    113         0.340        | 291   113         4.5         
BL_W110_T1.8_D2                    113         0.340        | 289   113         4.5         
BL_W90_T1.8_D2                     113         0.340        | 329   113         5.2         
BL_W90_T2.0_D8                     113         0.340        | 322   113         5.2         
BL_W100_T1.8_D6                    113         0.340        | 334   113         5.2         
BL_W50_T1.8_D10                    113         0.340        | 317   113         5.2         
BL_W130_T2.4_D10                   113         0.340        | 316   113         5.2         
BL_W90_T2.2_D8                     113         0.340        | 320   113         5.2         
BL_W130_T2.2_D10                   113         0.340        | 310   113         5.2         
BL_W130_T2.0_D15                   113         0.340        | 226   113         4.5         
BL_W130_T2.0_D10                   113         0.340        | 300   113         5.2         
BL_W130_T1.8_D15                   113         0.340        | 235   113         4.5         
BL_W130_T1.8_D10                   113         0.340        | 301   113         5.2         
BL_W130_T1.8_D8                    113         0.340        | 229   113         4.5         
BL_W130_T1.8_D6                    113         0.340        | 230   113         4.5         
BL_W50_T2.0_D10                    113         0.340        | 315   113         5.2         
BL_W130_T1.8_D4                    113         0.340        | 231   113         4.5         
BL_W130_T1.8_D2                    113         0.340        | 232   113         4.5         
BL_W90_T2.4_D8                     113         0.340        | 323   113         5.2         
BL_W80_T1.8_D8                     113         0.340        | 339   113         5.2         
BL_W120_T2.0_D15                   113         0.340        | 242   113         4.5         
BL_W120_T1.8_D15                   113         0.340        | 244   113         4.5         
BL_W100_T1.8_D2                    113         0.340        | 330   113         5.2         
BL_W80_T2.0_D8                     113         0.340        | 341   113         5.2         
BL_W80_T2.2_D8                     113         0.340        | 333   113         5.2         
BL_W90_T2.0_D6                     113         0.272        | 260   113         4.5         
BL_W90_T2.2_D4                     113         0.272        | 263   113         4.5         
BL_W90_T2.0_D15                    113         0.272        | 261   113         4.5         
BL_W90_T2.2_D2                     113         0.272        | 239   113         4.5         
BL_W100_T2.0_D8                    113         0.272        | 336   113         5.2         
BL_W90_T2.0_D4                     113         0.272        | 259   113         4.5         
BL_W90_T2.0_D2                     113         0.272        | 258   113         4.5         
BL_W90_T1.8_D15                    113         0.272        | 257   113         4.5         
BL_W80_T2.4_D15                    113         0.272        | 256   113         4.5         
BL_W80_T2.2_D15                    113         0.272        | 246   113         4.5         
BL_W80_T2.0_D15                    113         0.272        | 254   113         4.5         
BL_W80_T2.0_D6                     113         0.272        | 253   113         4.5         
BL_W80_T2.0_D4                     113         0.272        | 252   113         4.5         
BL_W80_T2.0_D2                     113         0.272        | 251   113         4.5         
BL_W80_T1.8_D15                    113         0.272        | 250   113         4.5         
BL_W80_T1.8_D6                     113         0.272        | 249   113         4.5         
BL_W80_T1.8_D4                     113         0.272        | 248   113         4.5         
BL_W80_T1.8_D2                     113         0.272        | 247   113         4.5         
BL_W70_T2.4_D15                    113         0.272        | 255   113         4.5         
BL_W70_T2.4_D10                    113         0.272        | 331   113         5.2         
BL_W110_T2.4_D10                   113         0.272        | 324   113         5.2         
BL_W110_T1.8_D10                   113         0.272        | 318   113         5.2         
BL_W110_T2.0_D2                    113         0.272        | 227   113         4.5         
BL_W110_T2.0_D4                    113         0.272        | 225   113         4.5         
BL_W110_T2.0_D6                    113         0.272        | 234   113         4.5         
BL_W110_T2.0_D8                    113         0.272        | 236   113         4.5         
BL_W110_T2.0_D10                   113         0.272        | 302   113         5.2         
BL_W110_T2.0_D15                   113         0.272        | 237   113         4.5         
BL_W110_T2.2_D10                   113         0.272        | 337   113         5.2         
BL_W110_T2.2_D15                   113         0.272        | 241   113         4.5         
BL_W100_T2.4_D15                   113         0.272        | 288   113         4.5         
BL_W110_T2.4_D15                   113         0.272        | 243   113         4.5         
BL_W120_T1.8_D10                   113         0.272        | 321   113         5.2         
BL_W120_T2.0_D10                   113         0.272        | 327   113         5.2         
BL_W120_T2.2_D10                   113         0.272        | 342   113         5.2         
BL_W120_T2.2_D15                   113         0.272        | 240   113         4.5         
BL_W120_T2.4_D10                   113         0.272        | 338   113         5.2         
BL_W120_T2.4_D15                   113         0.272        | 238   113         4.5         
BL_W130_T2.2_D15                   113         0.272        | 245   113         4.5         
BL_W130_T2.4_D15                   113         0.272        | 228   113         4.5         
BL_W100_T2.0_D15                   113         0.272        | 292   113         4.5         
BL_W90_T2.2_D15                    113         0.272        | 295   113         4.5         
BL_W90_T2.4_D15                    113         0.272        | 281   113         4.5         
BL_W100_T1.8_D8                    113         0.272        | 340   113         5.2         
BL_W100_T1.8_D10                   113         0.272        | 335   113         5.2         
BL_W100_T2.0_D2                    113         0.272        | 287   113         4.5         
BL_W100_T2.0_D4                    113         0.272        | 290   113         4.5         
BL_W100_T2.0_D6                    113         0.272        | 296   113         4.5         
