=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 59.4 BPM
Valid interval: 486-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 98 mmHg
Confidence: 0.160
95% CI: [95 - 100] mmHg
Agreement: 1055/360 detectors

MAP: 94 mmHg
Est. Diastolic: 92 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W130_T1.8_D6                    98          0.260        | 29    98          5.9         
BL_W120_T2.2_D10                   116         0.260        | 100   116         11.8        
BL_W130_T1.8_D15                   98          0.260        | 32    98          5.9         
BL_W130_T1.8_D10                   116         0.260        | 126   116         11.8        
BL_W70_T2.2_D10                    116         0.260        | 110   116         11.8        
BL_W60_T1.8_D15                    116         0.260        | 94    116         11.5        
BL_W60_T1.8_D10                    116         0.260        | 121   116         11.8        
BL_W90_T2.0_D10                    116         0.260        | 101   116         11.8        
BL_W130_T1.8_D8                    98          0.260        | 30    98          5.9         
BL_W110_T1.8_D40                   98          0.260        | 10    98          5.9         
BL_W110_T2.0_D10                   116         0.260        | 98    116         11.8        
BL_W90_T2.2_D10                    116         0.260        | 95    116         11.8        
BL_W110_T1.8_D10                   116         0.260        | 122   116         11.8        
BL_W70_T2.4_D10                    116         0.260        | 97    116         11.8        
BL_W120_T2.0_D10                   116         0.260        | 103   116         11.8        
BL_W50_T2.4_D15                    116         0.260        | 118   116         11.8        
BL_W90_T1.8_D10                    116         0.260        | 107   116         11.8        
BL_W120_T1.8_D40                   98          0.260        | 24    98          5.9         
BL_W100_T2.4_D10                   116         0.260        | 117   116         11.8        
BL_W110_T1.8_D30                   98          0.260        | 9     98          5.9         
BL_W110_T1.8_D25                   98          0.260        | 45    98          5.9         
BL_W60_T2.0_D10                    116         0.260        | 123   116         11.8        
BL_W60_T2.0_D15                    116         0.260        | 91    116         11.5        
BL_W70_T2.0_D10                    116         0.260        | 125   116         11.8        
BL_W130_T2.0_D10                   116         0.260        | 128   116         11.8        
BL_W90_T2.4_D10                    116         0.260        | 96    116         11.8        
BL_W130_T1.8_D20                   98          0.260        | 33    98          5.9         
BL_W130_T1.8_D25                   98          0.260        | 34    98          5.9         
BL_W110_T1.8_D20                   98          0.260        | 31    98          5.9         
BL_W130_T1.8_D40                   98          0.260        | 25    98          5.9         
BL_W110_T1.8_D15                   98          0.260        | 26    98          5.9         
BL_W130_T1.8_D30                   98          0.260        | 2     98          5.5         
BL_W60_T2.2_D15                    116         0.260        | 92    116         11.5        
BL_W110_T2.4_D10                   116         0.260        | 109   116         11.8        
BL_W100_T2.0_D10                   116         0.260        | 113   116         11.8        
BL_W50_T2.0_D15                    116         0.260        | 115   116         11.8        
BL_W130_T1.8_D2                    98          0.260        | 27    98          5.9         
BL_W120_T2.4_D10                   116         0.260        | 124   116         11.8        
BL_W80_T2.0_D10                    116         0.260        | 102   116         11.8        
BL_W120_T1.8_D2                    98          0.260        | 67    98          5.9         
BL_W110_T1.8_D2                    98          0.260        | 81    98          5.9         
BL_W110_T1.8_D4                    98          0.260        | 75    98          5.9         
BL_W120_T1.8_D4                    98          0.260        | 66    98          5.9         
BL_W110_T1.8_D6                    98          0.260        | 72    98          5.9         
BL_W110_T1.8_D8                    98          0.260        | 90    98          5.9         
BL_W50_T1.8_D15                    116         0.260        | 114   116         11.8        
BL_W80_T2.2_D10                    116         0.260        | 104   116         11.8        
BL_W110_T2.2_D10                   116         0.260        | 108   116         11.8        
BL_W80_T2.4_D10                    116         0.260        | 106   116         11.8        
BL_W70_T1.8_D10                    116         0.260        | 127   116         11.8        
BL_W130_T2.4_D10                   116         0.260        | 112   116         11.8        
BL_W120_T1.8_D6                    98          0.260        | 56    98          5.9         
BL_W120_T1.8_D8                    98          0.260        | 48    98          5.9         
BL_W120_T1.8_D10                   116         0.260        | 105   116         11.8        
BL_W120_T1.8_D15                   98          0.260        | 80    98          5.9         
BL_W120_T1.8_D20                   98          0.260        | 74    98          5.9         
BL_W120_T1.8_D25                   98          0.260        | 73    98          5.9         
BL_W50_T2.2_D15                    116         0.260        | 116   116         11.8        
BL_W100_T2.2_D10                   116         0.260        | 111   116         11.8        
BL_W80_T1.8_D10                    116         0.260        | 99    116         11.8        
BL_W130_T1.8_D4                    98          0.260        | 28    98          5.9         
BL_W60_T2.4_D15                    116         0.260        | 93    116         11.5        
BL_W100_T1.8_D10                   116         0.260        | 120   116         11.8        
BL_W130_T2.2_D10                   116         0.260        | 119   116         11.8        
BL_W120_T1.8_D30                   98          0.260        | 1     98          5.5         
