=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 62.2 BPM
Valid interval: 512-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 121 mmHg
Confidence: 0.124
95% CI: [119 - 123] mmHg
Agreement: 8951/2500 detectors

MAP: 100 mmHg
Est. Diastolic: 90 mmHg
Oscillometric MAP Systolic: 121 mmHg
Oscillometric MAP Diastolic: 98 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W250_T2.4_D40                   114         0.900        | 1553  114         15.5        
BL_W270_T1.8_D8                    114         0.900        | 1549  114         15.5        
BL_W270_T1.8_D6                    114         0.900        | 1550  114         15.5        
BL_W270_T1.8_D4                    114         0.900        | 1551  114         15.5        
BL_W270_T1.8_D2                    114         0.900        | 1552  114         15.5        
BL_W200_T2.0_D2                    114         0.900        | 1739  114         15.5        
BL_W200_T2.0_D4                    114         0.900        | 1740  114         15.5        
BL_W200_T2.0_D6                    114         0.900        | 1728  114         15.5        
BL_W200_T2.0_D8                    114         0.900        | 1742  114         15.5        
BL_W270_T1.8_D10                   114         0.900        | 1548  114         15.5        
BL_W250_T2.4_D30                   114         0.900        | 1554  114         15.5        
BL_W250_T2.4_D25                   114         0.900        | 1555  114         15.5        
BL_W250_T2.4_D20                   114         0.900        | 1556  114         15.5        
BL_W250_T2.4_D15                   114         0.900        | 1557  114         15.5        
BL_W250_T2.4_D10                   114         0.900        | 1558  114         15.5        
BL_W250_T2.4_D8                    114         0.900        | 1511  114         15.5        
BL_W250_T2.4_D6                    114         0.900        | 1510  114         15.5        
BL_W200_T2.0_D10                   114         0.900        | 1743  114         15.5        
BL_W270_T2.0_D4                    114         0.900        | 1541  114         15.5        
BL_W200_T1.8_D10                   114         0.900        | 1733  114         15.5        
BL_W200_T1.8_D15                   114         0.900        | 1734  114         15.5        
BL_W270_T2.0_D15                   114         0.900        | 1537  114         15.5        
BL_W270_T2.0_D10                   114         0.900        | 1538  114         15.5        
BL_W200_T1.8_D20                   114         0.900        | 1735  114         15.5        
BL_W200_T1.8_D25                   114         0.900        | 1736  114         15.5        
BL_W270_T2.0_D8                    114         0.900        | 1539  114         15.5        
BL_W270_T2.0_D6                    114         0.900        | 1540  114         15.5        
BL_W200_T2.0_D15                   114         0.900        | 1744  114         15.5        
BL_W270_T2.0_D2                    114         0.900        | 1542  114         15.5        
BL_W270_T1.8_D40                   114         0.900        | 1527  114         15.5        
BL_W270_T1.8_D30                   114         0.900        | 1544  114         15.5        
BL_W270_T1.8_D25                   114         0.900        | 1545  114         15.5        
BL_W270_T1.8_D20                   114         0.900        | 1546  114         15.5        
BL_W200_T1.8_D30                   114         0.900        | 1737  114         15.5        
BL_W200_T1.8_D40                   114         0.900        | 1738  114         15.5        
BL_W270_T1.8_D15                   114         0.900        | 1547  114         15.5        
BL_W250_T1.8_D40                   114         0.900        | 1518  114         15.5        
BL_W200_T2.0_D30                   114         0.900        | 1747  114         15.5        
BL_W200_T2.0_D40                   114         0.900        | 1748  114         15.5        
BL_W250_T2.0_D15                   114         0.900        | 1512  114         15.5        
BL_W250_T2.0_D10                   114         0.900        | 1513  114         15.5        
BL_W250_T2.0_D8                    114         0.900        | 1514  114         15.5        
BL_W250_T2.0_D6                    114         0.900        | 1515  114         15.5        
BL_W250_T2.0_D4                    114         0.900        | 1516  114         15.5        
