=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 71.5 BPM
Valid interval: 463-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 90 mmHg
Confidence: 0.212
95% CI: [88 - 92] mmHg
Agreement: 5782/2500 detectors

MAP: 93 mmHg
Est. Diastolic: 94 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W250_T1.8_D10                   93          0.900        | 542   93          0.5         
BL_W250_T1.8_D15                   93          0.900        | 541   93          0.5         
BL_W250_T1.8_D40                   93          0.900        | 537   93          0.5         
BL_W250_T1.8_D30                   93          0.900        | 528   93          0.5         
BL_W250_T1.8_D25                   93          0.900        | 539   93          0.5         
BL_W250_T1.8_D2                    93          0.900        | 546   93          0.5         
BL_W250_T1.8_D4                    93          0.900        | 545   93          0.5         
BL_W250_T1.8_D6                    93          0.900        | 544   93          0.5         
BL_W250_T1.8_D8                    93          0.900        | 543   93          0.5         
BL_W250_T1.8_D20                   93          0.900        | 540   93          0.5         
BL_W270_T1.8_D20                   89          0.820        | 1087  89          2.9         
BL_W270_T1.8_D4                    89          0.820        | 1114  89          2.9         
BL_W270_T1.8_D15                   89          0.820        | 1112  89          2.9         
BL_W270_T1.8_D10                   89          0.820        | 1111  89          2.9         
BL_W270_T1.8_D8                    89          0.820        | 1098  89          2.9         
BL_W270_T1.8_D2                    89          0.820        | 1108  89          2.9         
BL_W270_T1.8_D6                    89          0.820        | 1110  89          2.9         
BL_W270_T1.8_D25                   89          0.820        | 1086  89          2.9         
BL_W270_T1.8_D30                   89          0.820        | 1085  89          2.9         
BL_W270_T1.8_D40                   89          0.820        | 1084  89          2.9         
BL_W290_T1.8_D4                    86          0.740        | 1872  86          6.2         
BL_W290_T2.0_D40                   86          0.740        | 1853  86          6.2         
BL_W290_T2.0_D20                   86          0.740        | 1857  86          6.2         
BL_W290_T2.0_D2                    86          0.740        | 1859  86          6.2         
BL_W290_T2.0_D30                   86          0.740        | 1854  86          6.2         
BL_W290_T1.8_D40                   86          0.740        | 1861  86          6.2         
BL_W290_T1.8_D6                    86          0.740        | 1868  86          6.2         
BL_W290_T1.8_D30                   86          0.740        | 1862  86          6.2         
BL_W290_T1.8_D25                   86          0.740        | 1864  86          6.2         
BL_W290_T1.8_D20                   86          0.740        | 1865  86          6.2         
BL_W290_T2.0_D15                   86          0.740        | 1858  86          6.2         
BL_W290_T2.0_D10                   86          0.740        | 1870  86          6.2         
