=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 51.3 BPM
Valid interval: 441-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 87 mmHg
Confidence: 0.079
95% CI: [85 - 89] mmHg
Agreement: 7685/2500 detectors

MAP: 96 mmHg
Est. Diastolic: 100 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W160_T4.0_D25                   88          0.660        | 1812  88          9.8         
BL_W270_T3.8_D30                   88          0.660        | 1480  88          9.8         
BL_W270_T3.8_D25                   88          0.660        | 1481  88          9.8         
BL_W270_T3.8_D20                   88          0.660        | 1242  88          9.6         
BL_W230_T2.2_D8                    88          0.660        | 1946  88          9.8         
BL_W230_T2.2_D10                   88          0.660        | 821   88          9.6         
BL_W160_T3.8_D25                   88          0.660        | 1815  88          9.8         
BL_W160_T3.8_D30                   88          0.660        | 1814  88          9.8         
BL_W230_T2.2_D15                   88          0.660        | 822   88          9.6         
BL_W270_T3.5_D30                   88          0.660        | 1484  88          9.8         
BL_W270_T3.5_D25                   88          0.660        | 1485  88          9.8         
BL_W270_T3.5_D20                   88          0.660        | 1210  88          9.6         
BL_W190_T3.0_D30                   88          0.660        | 2064  88          10.1        
BL_W190_T3.0_D25                   88          0.660        | 2045  88          9.8         
BL_W270_T3.2_D30                   88          0.660        | 1489  88          9.8         
BL_W230_T2.2_D6                    88          0.660        | 1945  88          9.8         
BL_W160_T4.0_D30                   88          0.660        | 1802  88          9.8         
BL_W270_T3.2_D25                   88          0.660        | 1490  88          9.8         
BL_W270_T3.2_D20                   88          0.660        | 1214  88          9.6         
BL_W230_T2.2_D20                   88          0.660        | 823   88          9.6         
BL_W230_T2.2_D25                   88          0.660        | 1947  88          9.8         
BL_W230_T2.2_D30                   88          0.660        | 1948  88          9.8         
BL_W190_T2.8_D30                   88          0.660        | 2058  88          10.1        
BL_W190_T2.8_D25                   88          0.660        | 2044  88          9.8         
BL_W160_T4.2_D25                   88          0.660        | 1810  88          9.8         
BL_W160_T4.2_D30                   88          0.660        | 1809  88          9.8         
BL_W230_T2.4_D20                   88          0.660        | 828   88          9.6         
BL_W230_T2.4_D25                   88          0.660        | 1955  88          9.8         
BL_W270_T3.0_D30                   88          0.660        | 1492  88          9.8         
BL_W190_T3.2_D30                   88          0.660        | 2090  88          10.1        
BL_W270_T4.8_D30                   88          0.660        | 1421  88          9.8         
BL_W270_T4.8_D25                   88          0.660        | 1423  88          9.8         
BL_W270_T4.8_D20                   88          0.660        | 1159  88          9.6         
BL_W230_T2.0_D10                   88          0.660        | 816   88          9.6         
BL_W160_T3.0_D25                   88          0.660        | 1859  88          9.8         
BL_W160_T3.0_D30                   88          0.660        | 1858  88          9.8         
BL_W230_T2.0_D15                   88          0.660        | 817   88          9.6         
BL_W230_T2.0_D20                   88          0.660        | 818   88          9.6         
BL_W270_T4.5_D30                   88          0.660        | 1437  88          9.8         
BL_W270_T4.5_D25                   88          0.660        | 1472  88          9.8         
BL_W270_T4.5_D20                   88          0.660        | 1171  88          9.6         
BL_W230_T2.0_D25                   88          0.660        | 1941  88          9.8         
BL_W230_T2.0_D30                   88          0.660        | 1942  88          9.8         
BL_W270_T3.0_D25                   88          0.660        | 1493  88          9.8         
BL_W160_T3.2_D25                   88          0.660        | 1857  88          9.8         
BL_W160_T3.2_D30                   88          0.660        | 1819  88          9.8         
BL_W270_T4.2_D30                   88          0.660        | 1474  88          9.8         
BL_W270_T4.2_D25                   88          0.660        | 1475  88          9.8         
BL_W270_T4.2_D20                   88          0.660        | 1225  88          9.6         
BL_W190_T3.2_D25                   88          0.660        | 2047  88          9.8         
BL_W270_T4.0_D30                   88          0.660        | 1478  88          9.8         
BL_W270_T4.0_D25                   88          0.660        | 1479  88          9.8         
BL_W230_T2.2_D2                    88          0.660        | 1943  88          9.8         
BL_W160_T3.5_D25                   88          0.660        | 1818  88          9.8         
BL_W160_T3.5_D30                   88          0.660        | 1817  88          9.8         
BL_W270_T4.0_D20                   88          0.660        | 1223  88          9.6         
BL_W230_T2.2_D4                    88          0.660        | 1944  88          9.8         
BL_W160_T6.0_D25                   88          0.660        | 1834  88          9.8         
BL_W270_T2.6_D15                   88          0.660        | 1283  88          9.6         
BL_W190_T2.0_D15                   88          0.660        | 724   88          9.6         
BL_W190_T2.0_D10                   88          0.660        | 1682  88          9.8         
BL_W190_T2.0_D8                    88          0.660        | 1683  88          9.8         
BL_W160_T5.5_D25                   88          0.660        | 1836  88          9.8         
BL_W160_T5.5_D30                   88          0.660        | 1835  88          9.8         
BL_W190_T2.0_D6                    88          0.660        | 1684  88          9.8         
BL_W190_T2.0_D4                    88          0.660        | 1676  88          9.8         
BL_W190_T2.0_D2                    88          0.660        | 1686  88          9.8         
BL_W190_T1.8_D30                   88          0.660        | 2093  88          10.1        
BL_W270_T2.4_D30                   88          0.660        | 1467  88          9.8         
BL_W270_T2.4_D25                   88          0.660        | 1466  88          9.8         
BL_W270_T2.4_D20                   88          0.660        | 718   88          9.6         
BL_W190_T1.8_D25                   88          0.660        | 1688  88          9.8         
BL_W270_T2.6_D20                   88          0.660        | 1252  88          9.6         
BL_W160_T6.0_D30                   88          0.660        | 1832  88          9.8         
BL_W270_T2.4_D15                   88          0.660        | 715   88          9.6         
BL_W170_T1.8_D2                    88          0.660        | 1830  88          9.8         
BL_W170_T1.8_D4                    88          0.660        | 1820  88          9.8         
BL_W170_T1.8_D6                    88          0.660        | 1828  88          9.8         
BL_W170_T1.8_D8                    88          0.660        | 1827  88          9.8         
BL_W170_T1.8_D10                   88          0.660        | 1826  88          9.8         
BL_W170_T1.8_D15                   88          0.660        | 1260  88          9.6         
BL_W170_T1.8_D20                   88          0.660        | 1261  88          9.6         
BL_W170_T1.8_D25                   88          0.660        | 1825  88          9.8         
BL_W170_T1.8_D30                   88          0.660        | 1824  88          9.8         
BL_W270_T2.4_D10                   88          0.660        | 716   88          9.6         
BL_W170_T2.0_D2                    88          0.660        | 1821  88          9.8         
BL_W160_T4.8_D30                   88          0.660        | 1803  88          9.8         
BL_W270_T3.0_D20                   88          0.660        | 1222  88          9.6         
BL_W230_T2.4_D30                   88          0.660        | 1956  88          9.8         
BL_W190_T2.6_D30                   88          0.660        | 2114  88          10.1        
BL_W190_T2.6_D25                   88          0.660        | 2043  88          9.8         
BL_W160_T4.5_D25                   88          0.660        | 1808  88          9.8         
BL_W160_T4.5_D30                   88          0.660        | 1807  88          9.8         
BL_W230_T2.6_D20                   88          0.660        | 832   88          9.6         
BL_W190_T2.4_D30                   88          0.660        | 2124  88          10.1        
BL_W190_T2.4_D25                   88          0.660        | 2035  88          9.8         
BL_W270_T2.8_D30                   88          0.660        | 1454  88          9.8         
BL_W270_T2.8_D25                   88          0.660        | 1455  88          9.8         
BL_W230_T2.6_D25                   88          0.660        | 1963  88          9.8         
BL_W160_T4.8_D25                   88          0.660        | 1805  88          9.8         
BL_W230_T2.0_D8                    88          0.660        | 815   88          9.6         
