=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 60.1 BPM
Valid interval: 476-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 94 mmHg
Confidence: 0.224
95% CI: [92 - 96] mmHg
Agreement: 8080/2500 detectors

MAP: 88 mmHg
Est. Diastolic: 85 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W320_T1.8_D2                    93          0.740        | 628   93          0.0         
BL_W350_T1.8_D40                   92          0.740        | 840   92          0.5         
BL_W350_T1.8_D30                   93          0.740        | 541   93          0.0         
BL_W350_T1.8_D25                   93          0.740        | 540   93          0.0         
BL_W350_T1.8_D20                   93          0.740        | 539   93          0.0         
BL_W350_T1.8_D15                   93          0.740        | 534   93          0.0         
BL_W350_T1.8_D10                   93          0.740        | 522   93          0.0         
BL_W350_T1.8_D8                    93          0.740        | 532   93          0.0         
BL_W350_T1.8_D6                    93          0.740        | 531   93          0.0         
BL_W350_T1.8_D4                    93          0.740        | 530   93          0.0         
BL_W350_T1.8_D2                    93          0.740        | 529   93          0.0         
BL_W320_T1.8_D4                    93          0.740        | 638   93          0.0         
BL_W320_T1.8_D6                    93          0.740        | 637   93          0.0         
BL_W320_T1.8_D8                    93          0.740        | 636   93          0.0         
BL_W320_T1.8_D10                   93          0.740        | 635   93          0.0         
BL_W320_T1.8_D15                   94          0.740        | 1056  94          0.5         
BL_W320_T1.8_D20                   93          0.740        | 634   93          0.0         
BL_W320_T1.8_D25                   93          0.740        | 633   93          0.0         
BL_W320_T1.8_D30                   93          0.740        | 632   93          0.0         
BL_W320_T1.8_D40                   92          0.740        | 1055  92          0.5         
BL_W290_T1.8_D10                   75          0.420        | 2247  75          17.8        
BL_W290_T1.8_D2                    75          0.420        | 2253  75          17.8        
BL_W290_T1.8_D40                   75          0.420        | 2252  75          17.8        
BL_W290_T1.8_D30                   75          0.420        | 2251  75          17.8        
BL_W290_T1.8_D25                   75          0.420        | 2250  75          17.8        
BL_W290_T1.8_D8                    75          0.420        | 2255  75          17.8        
BL_W290_T1.8_D20                   75          0.420        | 2249  75          17.8        
BL_W290_T1.8_D6                    75          0.420        | 2240  75          17.8        
BL_W290_T1.8_D4                    75          0.420        | 2244  75          17.8        
BL_W290_T1.8_D15                   75          0.420        | 2248  75          17.8        
BL_W350_T2.0_D2                    75          0.340        | 2236  75          17.8        
BL_W350_T2.0_D20                   75          0.340        | 2258  75          17.8        
BL_W350_T2.0_D25                   75          0.340        | 2259  75          17.8        
BL_W350_T2.0_D30                   75          0.340        | 2234  75          17.8        
BL_W350_T2.0_D40                   75          0.340        | 2241  75          17.8        
BL_W320_T2.0_D2                    75          0.340        | 2266  75          17.8        
BL_W320_T2.0_D4                    75          0.340        | 2267  75          17.8        
BL_W320_T2.0_D6                    75          0.340        | 2268  75          17.8        
BL_W320_T2.0_D8                    75          0.340        | 2269  75          17.8        
BL_W320_T2.0_D10                   75          0.340        | 2270  75          17.8        
BL_W320_T2.0_D15                   75          0.340        | 2264  75          17.8        
BL_W320_T2.0_D20                   75          0.340        | 2273  75          17.8        
BL_W250_T1.8_D8                    75          0.340        | 2280  75          17.9        
BL_W350_T2.0_D4                    75          0.340        | 2260  75          17.8        
BL_W350_T2.0_D6                    75          0.340        | 2254  75          17.8        
BL_W350_T2.0_D8                    75          0.340        | 2246  75          17.8        
BL_W350_T2.0_D10                   75          0.340        | 2256  75          17.8        
BL_W350_T2.0_D15                   75          0.340        | 2257  75          17.8        
BL_W250_T1.8_D2                    75          0.340        | 2283  75          17.9        
BL_W250_T1.8_D4                    75          0.340        | 2282  75          17.9        
BL_W250_T1.8_D6                    75          0.340        | 2281  75          17.9        
BL_W320_T2.0_D25                   75          0.340        | 2272  75          17.8        
BL_W250_T1.8_D10                   75          0.340        | 2278  75          17.9        
BL_W250_T1.8_D15                   75          0.340        | 2275  75          17.9        
BL_W250_T1.8_D20                   75          0.340        | 2274  75          17.9        
BL_W250_T1.8_D25                   75          0.340        | 2276  75          17.9        
BL_W250_T1.8_D30                   75          0.340        | 2277  75          17.9        
BL_W250_T1.8_D40                   75          0.340        | 2279  75          17.9        
BL_W320_T2.0_D40                   75          0.340        | 2265  75          17.8        
BL_W320_T2.0_D30                   75          0.340        | 2271  75          17.8        
BL_W270_T1.8_D20                   75          0.340        | 2237  75          17.8        
BL_W270_T1.8_D40                   75          0.340        | 2261  75          17.8        
BL_W270_T1.8_D15                   75          0.340        | 2238  75          17.8        
BL_W270_T1.8_D10                   75          0.340        | 2239  75          17.8        
BL_W270_T1.8_D8                    75          0.340        | 2242  75          17.8        
BL_W270_T1.8_D6                    75          0.340        | 2235  75          17.8        
BL_W270_T1.8_D4                    75          0.340        | 2243  75          17.8        
BL_W270_T1.8_D2                    75          0.340        | 2245  75          17.8        
BL_W270_T1.8_D30                   75          0.340        | 2262  75          17.8        
BL_W270_T1.8_D25                   75          0.340        | 2263  75          17.8        
BL_W200_T2.0_D15                   98          0.260        | 2098  98          5.5         
BL_W160_T2.0_D15                   98          0.260        | 2040  98          5.5         
BL_W270_T3.0_D15                   98          0.260        | 2184  98          5.5         
BL_W160_T1.8_D15                   98          0.260        | 2041  98          5.5         
BL_W200_T2.4_D15                   98          0.260        | 2068  98          5.5         
BL_W130_T6.0_D25                   182         0.260        | 2423  182         88.9        
BL_W200_T2.2_D15                   98          0.260        | 2101  98          5.5         
BL_W140_T1.8_D15                   98          0.260        | 1945  98          5.5         
BL_W140_T1.8_D25                   182         0.260        | 2429  182         88.9        
BL_W140_T2.0_D15                   98          0.260        | 1978  98          5.5         
BL_W170_T2.2_D15                   98          0.260        | 1992  98          5.5         
BL_W140_T2.0_D25                   182         0.260        | 2427  182         88.9        
BL_W140_T2.2_D25                   182         0.260        | 2426  182         88.9        
BL_W200_T1.8_D15                   98          0.260        | 2096  98          5.5         
BL_W140_T2.4_D25                   182         0.260        | 2448  182         88.9        
BL_W230_T2.6_D15                   98          0.260        | 1994  98          5.5         
BL_W140_T2.6_D25                   182         0.260        | 2453  182         88.9        
BL_W290_T2.0_D30                   93          0.260        | 497   93          0.0         
BL_W320_T2.8_D15                   94          0.260        | 791   94          0.5         
BL_W290_T2.0_D2                    93          0.260        | 546   93          0.0         
BL_W290_T2.0_D4                    93          0.260        | 545   93          0.0         
BL_W290_T2.0_D6                    93          0.260        | 544   93          0.0         
BL_W290_T2.0_D8                    93          0.260        | 512   93          0.0         
BL_W290_T2.0_D10                   93          0.260        | 500   93          0.0         
BL_W290_T2.0_D15                   98          0.260        | 1949  98          5.5         
BL_W290_T2.0_D25                   93          0.260        | 498   93          0.0         
BL_W130_T5.0_D25                   182         0.260        | 2477  182         88.9        
BL_W160_T2.2_D15                   98          0.260        | 2039  98          5.5         
BL_W290_T2.2_D15                   98          0.260        | 1961  98          5.5         
BL_W290_T2.4_D15                   98          0.260        | 1984  98          5.5         
BL_W170_T1.8_D15                   98          0.260        | 1995  98          5.5         
