=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 64.3 BPM
Valid interval: 500-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 91 mmHg
Confidence: 0.149
95% CI: [89 - 93] mmHg
Agreement: 9901/2500 detectors

MAP: 80 mmHg
Est. Diastolic: 75 mmHg
Oscillometric MAP Systolic: 99 mmHg
Oscillometric MAP Diastolic: 78 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W140_T1.8_D15                   93          0.420        | 1767  93          3.1         
BL_W270_T2.0_D4                    90          0.340        | 611   90          0.3         
BL_W270_T2.2_D6                    90          0.340        | 561   90          0.3         
BL_W270_T2.2_D4                    90          0.340        | 562   90          0.3         
BL_W270_T2.2_D2                    90          0.340        | 563   90          0.3         
BL_W270_T2.0_D40                   90          0.340        | 564   90          0.3         
BL_W270_T2.0_D30                   90          0.340        | 565   90          0.3         
BL_W270_T2.0_D25                   90          0.340        | 2     90          0.0         
BL_W270_T2.0_D20                   90          0.340        | 566   90          0.3         
BL_W270_T2.0_D15                   90          0.340        | 567   90          0.3         
BL_W270_T2.0_D10                   90          0.340        | 578   90          0.3         
BL_W270_T2.0_D8                    90          0.340        | 609   90          0.3         
BL_W270_T2.0_D6                    90          0.340        | 610   90          0.3         
BL_W270_T2.2_D8                    90          0.340        | 560   90          0.3         
BL_W270_T2.0_D2                    90          0.340        | 612   90          0.3         
BL_W270_T1.8_D40                   90          0.340        | 613   90          0.3         
BL_W270_T1.8_D30                   90          0.340        | 614   90          0.3         
BL_W270_T1.8_D25                   90          0.340        | 15    90          0.0         
BL_W270_T1.8_D20                   90          0.340        | 615   90          0.3         
BL_W270_T1.8_D15                   90          0.340        | 616   90          0.3         
BL_W270_T1.8_D10                   90          0.340        | 617   90          0.3         
BL_W270_T1.8_D8                    90          0.340        | 608   90          0.3         
BL_W270_T1.8_D6                    90          0.340        | 339   90          0.3         
BL_W270_T2.4_D8                    90          0.340        | 551   90          0.3         
BL_W160_T2.0_D20                   90          0.340        | 1     90          0.0         
BL_W160_T2.0_D25                   90          0.340        | 14    90          0.0         
BL_W160_T2.0_D30                   90          0.340        | 827   90          0.3         
BL_W160_T2.0_D40                   90          0.340        | 828   90          0.3         
BL_W270_T2.4_D40                   90          0.340        | 587   90          0.3         
BL_W270_T2.4_D30                   90          0.340        | 558   90          0.3         
BL_W270_T2.4_D25                   90          0.340        | 23    90          0.0         
BL_W270_T2.4_D20                   90          0.340        | 548   90          0.3         
BL_W270_T2.4_D15                   90          0.340        | 549   90          0.3         
BL_W270_T2.4_D10                   90          0.340        | 550   90          0.3         
BL_W270_T1.8_D4                    90          0.340        | 620   90          0.3         
BL_W270_T2.4_D6                    90          0.340        | 552   90          0.3         
BL_W270_T2.4_D4                    90          0.340        | 553   90          0.3         
BL_W270_T2.4_D2                    90          0.340        | 554   90          0.3         
BL_W270_T2.2_D40                   90          0.340        | 555   90          0.3         
BL_W270_T2.2_D30                   90          0.340        | 556   90          0.3         
BL_W270_T2.2_D25                   90          0.340        | 32    90          0.0         
BL_W270_T2.2_D20                   90          0.340        | 557   90          0.3         
BL_W270_T2.2_D15                   90          0.340        | 547   90          0.3         
BL_W270_T2.2_D10                   90          0.340        | 559   90          0.3         
BL_W250_T2.2_D40                   90          0.340        | 606   90          0.3         
BL_W250_T2.4_D40                   90          0.340        | 596   90          0.3         
BL_W250_T2.4_D30                   90          0.340        | 597   90          0.3         
BL_W250_T2.4_D25                   90          0.340        | 588   90          0.3         
BL_W250_T2.4_D20                   90          0.340        | 599   90          0.3         
BL_W250_T2.4_D15                   90          0.340        | 600   90          0.3         
BL_W250_T2.4_D10                   90          0.340        | 601   90          0.3         
BL_W250_T2.4_D8                    90          0.340        | 602   90          0.3         
BL_W250_T2.4_D6                    90          0.340        | 603   90          0.3         
BL_W250_T2.4_D4                    90          0.340        | 604   90          0.3         
BL_W250_T2.4_D2                    90          0.340        | 605   90          0.3         
BL_W170_T2.0_D40                   90          0.340        | 1029  90          0.3         
BL_W250_T2.2_D30                   90          0.340        | 607   90          0.3         
BL_W250_T2.2_D25                   90          0.340        | 699   90          0.3         
BL_W250_T2.2_D20                   90          0.340        | 158   90          0.3         
BL_W250_T2.2_D15                   90          0.340        | 159   90          0.3         
BL_W250_T2.2_D10                   90          0.340        | 160   90          0.3         
BL_W250_T2.2_D8                    90          0.340        | 161   90          0.3         
BL_W250_T2.2_D6                    90          0.340        | 162   90          0.3         
BL_W250_T2.2_D4                    90          0.340        | 163   90          0.3         
BL_W250_T2.2_D2                    90          0.340        | 164   90          0.3         
BL_W170_T1.8_D40                   90          0.340        | 985   90          0.3         
BL_W270_T1.8_D2                    90          0.340        | 621   90          0.3         
BL_W170_T1.8_D2                    90          0.340        | 977   90          0.3         
BL_W170_T1.8_D4                    90          0.340        | 978   90          0.3         
BL_W170_T1.8_D6                    90          0.340        | 979   90          0.3         
BL_W170_T1.8_D8                    90          0.340        | 980   90          0.3         
BL_W170_T1.8_D10                   90          0.340        | 981   90          0.3         
