=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 54.4 BPM
Valid interval: 428-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 88 mmHg
Confidence: 0.110
95% CI: [86 - 90] mmHg
Agreement: 8307/2500 detectors

MAP: 80 mmHg
Est. Diastolic: 77 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W200_T1.8_D2                    94          0.980        | 1019  94          2.5         
BL_W250_T2.0_D2                    94          0.980        | 1259  94          2.5         
BL_W250_T2.0_D4                    94          0.980        | 1260  94          2.5         
BL_W250_T2.0_D6                    95          0.980        | 1415  95          2.9         
BL_W250_T2.0_D8                    94          0.980        | 1222  94          2.5         
BL_W270_T1.8_D8                    94          0.980        | 1112  94          2.5         
BL_W230_T1.8_D8                    94          0.980        | 1150  94          2.5         
BL_W230_T1.8_D10                   94          0.980        | 1151  94          2.5         
BL_W220_T1.8_D10                   94          0.980        | 1158  94          2.5         
BL_W250_T2.0_D10                   94          0.980        | 1223  94          2.5         
BL_W200_T1.8_D4                    94          0.980        | 1028  94          2.5         
BL_W230_T1.8_D6                    95          0.980        | 1441  95          2.9         
BL_W230_T1.8_D4                    94          0.980        | 1149  94          2.5         
BL_W200_T1.8_D6                    95          0.980        | 1692  95          2.9         
BL_W200_T1.8_D8                    95          0.980        | 1693  95          2.9         
BL_W200_T1.8_D10                   94          0.980        | 1033  94          2.5         
BL_W230_T1.8_D2                    94          0.980        | 1148  94          2.5         
BL_W250_T1.8_D10                   94          0.980        | 1246  94          2.5         
BL_W270_T2.0_D8                    94          0.980        | 1084  94          2.5         
BL_W270_T2.0_D10                   94          0.980        | 1012  94          2.2         
BL_W250_T1.8_D2                    94          0.980        | 1196  94          2.5         
BL_W250_T1.8_D4                    94          0.980        | 1197  94          2.5         
BL_W250_T1.8_D6                    95          0.980        | 1326  95          2.9         
BL_W250_T1.8_D8                    94          0.980        | 1242  94          2.5         
BL_W270_T1.8_D10                   94          0.980        | 1017  94          2.2         
BL_W220_T1.8_D2                    94          0.980        | 1162  94          2.5         
BL_W220_T1.8_D8                    95          0.980        | 1608  95          2.9         
BL_W220_T1.8_D6                    95          0.980        | 1607  95          2.9         
BL_W220_T1.8_D4                    94          0.980        | 1161  94          2.5         
BL_W320_T2.0_D15                   93          0.900        | 866   93          0.6         
BL_W320_T2.2_D6                    92          0.900        | 323   92          0.3         
BL_W290_T2.0_D20                   92          0.900        | 314   92          0.3         
BL_W320_T2.2_D8                    92          0.900        | 322   92          0.3         
BL_W290_T2.0_D8                    93          0.900        | 767   93          0.6         
BL_W290_T2.0_D6                    93          0.900        | 769   93          0.6         
BL_W320_T2.2_D2                    92          0.900        | 333   92          0.3         
BL_W320_T2.0_D20                   92          0.900        | 311   92          0.3         
BL_W320_T2.0_D25                   92          0.900        | 303   92          0.3         
BL_W270_T1.8_D25                   92          0.900        | 446   92          0.3         
BL_W320_T2.2_D4                    92          0.900        | 332   92          0.3         
BL_W290_T2.0_D4                    93          0.900        | 770   93          0.6         
BL_W270_T1.8_D15                   93          0.900        | 735   93          0.6         
BL_W270_T1.8_D20                   92          0.900        | 440   92          0.3         
BL_W270_T2.0_D4                    93          0.900        | 731   93          0.6         
BL_W320_T1.8_D2                    92          0.900        | 216   92          0.3         
BL_W220_T2.0_D8                    95          0.900        | 1624  95          2.9         
BL_W320_T1.8_D4                    92          0.900        | 215   92          0.3         
BL_W320_T1.8_D6                    92          0.900        | 248   92          0.3         
BL_W290_T1.8_D20                   92          0.900        | 255   92          0.3         
BL_W320_T1.8_D8                    92          0.900        | 247   92          0.3         
BL_W320_T1.8_D10                   92          0.900        | 238   92          0.3         
BL_W270_T2.0_D6                    93          0.900        | 729   93          0.6         
BL_W320_T1.8_D15                   93          0.900        | 856   93          0.6         
BL_W290_T1.8_D25                   92          0.900        | 256   92          0.3         
BL_W320_T2.0_D10                   92          0.900        | 200   92          0.3         
BL_W320_T1.8_D20                   92          0.900        | 189   92          0.3         
BL_W290_T2.0_D2                    93          0.900        | 772   93          0.6         
BL_W320_T1.8_D25                   92          0.900        | 188   92          0.3         
BL_W320_T2.0_D2                    92          0.900        | 178   92          0.3         
BL_W320_T2.0_D4                    92          0.900        | 210   92          0.3         
BL_W270_T2.0_D2                    93          0.900        | 732   93          0.6         
BL_W320_T2.0_D6                    92          0.900        | 209   92          0.3         
BL_W230_T1.8_D20                   92          0.900        | 493   92          0.3         
BL_W320_T2.0_D8                    92          0.900        | 201   92          0.3         
BL_W170_T1.8_D2                    95          0.900        | 1559  95          2.9         
BL_W140_T1.8_D4                    95          0.900        | 1383  95          2.9         
BL_W140_T1.8_D6                    95          0.900        | 1382  95          2.9         
BL_W140_T1.8_D8                    95          0.900        | 1381  95          2.9         
BL_W140_T1.8_D10                   94          0.900        | 1297  94          2.5         
BL_W220_T2.0_D10                   94          0.900        | 1108  94          2.5         
BL_W160_T1.8_D2                    95          0.900        | 1734  95          2.9         
BL_W160_T1.8_D4                    95          0.900        | 1733  95          2.9         
BL_W160_T1.8_D6                    95          0.900        | 1732  95          2.9         
BL_W160_T1.8_D8                    95          0.900        | 1731  95          2.9         
BL_W160_T1.8_D10                   94          0.900        | 1024  94          2.5         
BL_W140_T1.8_D2                    95          0.900        | 1395  95          2.9         
BL_W170_T1.8_D4                    95          0.900        | 1568  95          2.9         
BL_W170_T1.8_D6                    95          0.900        | 1594  95          2.9         
BL_W170_T1.8_D8                    95          0.900        | 1593  95          2.9         
BL_W220_T2.2_D2                    94          0.900        | 1104  94          2.5         
BL_W220_T2.2_D4                    94          0.900        | 1103  94          2.5         
BL_W170_T1.8_D10                   94          0.900        | 1241  94          2.5         
BL_W220_T2.2_D6                    95          0.900        | 1656  95          2.9         
BL_W220_T2.2_D8                    95          0.900        | 1657  95          2.9         
BL_W220_T2.2_D10                   94          0.900        | 1101  94          2.5         
BL_W230_T2.2_D2                    94          0.900        | 1046  94          2.5         
BL_W320_T2.2_D15                   93          0.900        | 929   93          0.6         
BL_W200_T2.0_D10                   94          0.900        | 1020  94          2.5         
BL_W290_T2.0_D10                   93          0.900        | 766   93          0.6         
BL_W290_T2.0_D15                   93          0.900        | 764   93          0.6         
BL_W320_T2.2_D20                   92          0.900        | 265   92          0.3         
BL_W200_T2.0_D8                    95          0.900        | 1697  95          2.9         
BL_W200_T2.0_D6                    95          0.900        | 1696  95          2.9         
BL_W200_T2.0_D4                    94          0.900        | 1077  94          2.5         
BL_W200_T2.0_D2                    94          0.900        | 1075  94          2.5         
BL_W320_T2.2_D10                   92          0.900        | 284   92          0.3         
BL_W290_T2.0_D25                   92          0.900        | 328   92          0.3         
BL_W320_T2.2_D25                   92          0.900        | 254   92          0.3         
BL_W270_T1.8_D6                    93          0.900        | 630   93          0.6         
