=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 46.9 BPM
Valid interval: 559-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 131 mmHg
Confidence: 0.098
95% CI: [129 - 133] mmHg
Agreement: 10295/2500 detectors

MAP: 108 mmHg
Est. Diastolic: 97 mmHg
Oscillometric MAP Systolic: 129 mmHg
Oscillometric MAP Diastolic: 105 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W130_T1.8_D6                    151         1.140        | 2182  151         11.2        
BL_W130_T1.8_D8                    151         1.140        | 2132  151         11.0        
BL_W130_T2.0_D8                    151         1.140        | 2131  151         11.0        
BL_W160_T2.2_D8                    150         1.060        | 1945  150         9.9         
BL_W140_T1.8_D2                    150         1.060        | 1950  150         9.9         
BL_W160_T2.0_D8                    150         1.060        | 1922  150         9.9         
BL_W160_T2.0_D10                   147         1.060        | 1861  147         7.3         
BL_W170_T2.2_D8                    147         1.060        | 1867  147         7.3         
BL_W170_T2.0_D8                    147         1.060        | 1864  147         7.3         
BL_W130_T1.8_D2                    150         1.060        | 1989  150         10.1        
BL_W170_T1.8_D8                    147         1.060        | 1894  147         7.3         
BL_W130_T1.8_D4                    150         1.060        | 1975  150         10.1        
BL_W160_T2.2_D10                   147         1.060        | 1881  147         7.3         
BL_W150_T1.8_D8                    151         1.060        | 2129  151         10.6        
BL_W150_T1.8_D10                   150         1.060        | 1972  150         9.9         
BL_W150_T2.0_D8                    151         1.060        | 2130  151         10.6        
BL_W150_T2.0_D10                   150         1.060        | 1973  150         9.9         
BL_W140_T1.8_D6                    150         1.060        | 1976  150         10.1        
BL_W130_T1.8_D10                   150         1.060        | 1990  150         10.1        
BL_W140_T2.0_D10                   150         1.060        | 1952  150         9.9         
BL_W140_T2.0_D8                    151         1.060        | 2102  151         10.6        
BL_W160_T1.8_D8                    150         1.060        | 1948  150         9.9         
BL_W160_T1.8_D10                   147         1.060        | 1880  147         7.3         
BL_W140_T1.8_D10                   150         1.060        | 1951  150         9.9         
BL_W140_T1.8_D4                    150         1.060        | 1936  150         9.9         
BL_W140_T1.8_D8                    151         1.060        | 2103  151         10.6        
BL_W130_T2.0_D10                   150         1.060        | 1991  150         10.1        
BL_W180_T1.8_D8                    143         0.980        | 1436  143         3.1         
BL_W180_T2.0_D8                    143         0.980        | 1443  143         3.1         
BL_W180_T2.0_D10                   143         0.980        | 1424  143         2.9         
BL_W180_T1.8_D10                   143         0.980        | 1426  143         2.9         
BL_W190_T2.2_D8                    143         0.980        | 1460  143         3.1         
BL_W190_T2.0_D8                    143         0.980        | 1459  143         3.1         
BL_W190_T1.8_D8                    143         0.980        | 1458  143         3.1         
BL_W170_T1.8_D6                    143         0.980        | 1499  143         3.4         
BL_W180_T2.2_D8                    143         0.980        | 1435  143         3.1         
BL_W180_T2.2_D10                   143         0.980        | 1422  143         2.9         
BL_W170_T1.8_D10                   143         0.980        | 1412  143         2.9         
BL_W170_T2.2_D10                   143         0.980        | 1409  143         2.9         
BL_W170_T2.0_D6                    143         0.980        | 1498  143         3.4         
BL_W170_T2.0_D10                   143         0.980        | 1410  143         2.9         
BL_W170_T2.2_D6                    143         0.980        | 1500  143         3.4         
BL_W230_T2.2_D20                   139         0.900        | 614   139         1.2         
BL_W230_T2.4_D15                   139         0.900        | 774   139         1.2         
BL_W230_T2.4_D10                   138         0.900        | 1118  138         1.5         
BL_W230_T2.4_D8                    138         0.900        | 1117  138         1.5         
BL_W230_T2.4_D6                    138         0.900        | 1116  138         1.5         
BL_W230_T2.4_D4                    138         0.900        | 1115  138         1.5         
BL_W230_T2.4_D2                    138         0.900        | 1112  138         1.5         
BL_W230_T2.2_D40                   138         0.900        | 1098  138         1.5         
BL_W230_T2.2_D30                   138         0.900        | 1110  138         1.5         
BL_W230_T2.2_D25                   139         0.900        | 613   139         1.2         
BL_W230_T2.4_D20                   139         0.900        | 773   139         1.2         
BL_W230_T2.2_D15                   139         0.900        | 615   139         1.2         
BL_W230_T2.2_D10                   138         0.900        | 1108  138         1.5         
BL_W230_T2.2_D8                    138         0.900        | 1107  138         1.5         
BL_W230_T2.2_D6                    138         0.900        | 1106  138         1.5         
BL_W230_T2.2_D4                    138         0.900        | 1105  138         1.5         
BL_W230_T2.2_D2                    138         0.900        | 1104  138         1.5         
BL_W230_T2.0_D40                   138         0.900        | 1103  138         1.5         
BL_W230_T2.0_D30                   138         0.900        | 1102  138         1.5         
BL_W230_T2.0_D25                   139         0.900        | 616   139         1.2         
BL_W250_T1.8_D15                   138         0.900        | 1366  138         2.1         
BL_W170_T2.2_D20                   139         0.900        | 330   139         1.2         
BL_W170_T2.2_D25                   139         0.900        | 331   139         1.2         
BL_W170_T2.2_D30                   139         0.900        | 332   139         1.2         
BL_W170_T2.2_D40                   138         0.900        | 1170  138         1.5         
BL_W250_T2.0_D2                    138         0.900        | 1373  138         2.1         
BL_W250_T1.8_D40                   138         0.900        | 1335  138         1.8         
BL_W250_T1.8_D30                   138         0.900        | 1350  138         1.8         
BL_W250_T1.8_D25                   138         0.900        | 1369  138         2.1         
BL_W250_T1.8_D20                   138         0.900        | 1367  138         2.1         
BL_W230_T2.0_D20                   139         0.900        | 617   139         1.2         
