=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 93.9 BPM
Valid interval: 373-1113 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 104 mmHg
Confidence: 0.152
95% CI: [102 - 106] mmHg
Agreement: 7448/2500 detectors

MAP: 135 mmHg
Est. Diastolic: 150 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W160_T1.8_D40                   118         1.200        | 399   118         5.4         
BL_W140_T1.8_D40                   120         1.200        | 330   120         2.7         
BL_W130_T1.8_D40                   120         1.200        | 349   120         2.7         
BL_W150_T1.8_D40                   120         1.200        | 367   120         2.7         
BL_W170_T1.8_D40                   115         1.140        | 486   115         7.8         
BL_W180_T1.8_D8                    115         1.140        | 560   115         8.1         
BL_W180_T1.8_D10                   115         1.140        | 566   115         8.1         
BL_W180_T1.8_D15                   115         1.140        | 574   115         8.1         
BL_W180_T1.8_D20                   115         1.140        | 616   115         8.1         
BL_W180_T1.8_D25                   115         1.140        | 622   115         8.1         
BL_W180_T1.8_D30                   115         1.140        | 626   115         8.1         
BL_W180_T1.8_D40                   115         1.140        | 633   115         8.1         
BL_W180_T1.8_D6                    115         1.140        | 589   115         8.1         
BL_W180_T1.8_D4                    115         1.140        | 576   115         8.1         
BL_W180_T1.8_D2                    115         1.140        | 584   115         8.1         
BL_W180_T2.0_D40                   115         1.140        | 604   115         8.1         
BL_W170_T2.0_D40                   115         1.140        | 488   115         7.8         
BL_W190_T1.8_D6                    113         1.060        | 639   113         10.4        
BL_W190_T1.8_D4                    113         1.060        | 640   113         10.4        
BL_W190_T1.8_D8                    113         1.060        | 638   113         10.4        
BL_W190_T1.8_D10                   113         1.060        | 637   113         10.4        
BL_W190_T1.8_D15                   113         1.060        | 636   113         10.4        
BL_W190_T1.8_D20                   113         1.060        | 635   113         10.4        
BL_W190_T1.8_D25                   113         1.060        | 667   113         10.4        
BL_W190_T1.8_D30                   113         1.060        | 652   113         10.4        
BL_W190_T1.8_D40                   113         1.060        | 666   113         10.4        
BL_W190_T2.0_D40                   113         1.060        | 663   113         10.4        
BL_W190_T1.8_D2                    113         1.060        | 641   113         10.4        
BL_W200_T1.8_D40                   110         0.980        | 693   110         12.7        
BL_W200_T2.2_D40                   110         0.980        | 697   110         12.7        
BL_W200_T2.2_D30                   110         0.980        | 676   110         12.5        
BL_W200_T1.8_D4                    110         0.980        | 700   110         12.7        
BL_W200_T1.8_D2                    110         0.980        | 701   110         12.7        
BL_W200_T1.8_D6                    110         0.980        | 702   110         12.7        
BL_W200_T1.8_D8                    110         0.980        | 703   110         12.7        
BL_W200_T1.8_D10                   110         0.980        | 704   110         12.7        
BL_W200_T1.8_D15                   110         0.980        | 685   110         12.7        
BL_W200_T1.8_D20                   110         0.980        | 690   110         12.7        
BL_W200_T1.8_D25                   110         0.980        | 692   110         12.7        
BL_W200_T1.8_D30                   110         0.980        | 672   110         12.5        
BL_W200_T2.0_D30                   110         0.980        | 674   110         12.5        
BL_W200_T2.0_D40                   110         0.980        | 695   110         12.7        
BL_W130_T1.8_D20                   123         0.960        | 113   123         0.1         
BL_W130_T1.8_D4                    125         0.960        | 191   125         2.2         
BL_W130_T1.8_D6                    125         0.960        | 220   125         2.2         
BL_W130_T1.8_D2                    125         0.960        | 221   125         2.2         
BL_W130_T1.8_D8                    125         0.960        | 226   125         2.2         
BL_W130_T1.8_D10                   125         0.960        | 229   125         2.2         
BL_W130_T1.8_D30                   123         0.960        | 115   123         0.1         
BL_W130_T1.8_D15                   125         0.960        | 231   125         2.2         
BL_W150_T2.0_D40                   120         0.960        | 366   120         2.7         
BL_W130_T1.8_D25                   123         0.960        | 114   123         0.1         
BL_W160_T2.0_D40                   118         0.912        | 389   118         5.4         
BL_W200_T2.2_D4                    108         0.900        | 718   108         14.9        
BL_W200_T2.2_D10                   108         0.900        | 752   108         14.9        
BL_W200_T2.2_D2                    108         0.900        | 745   108         14.9        
BL_W200_T2.2_D15                   108         0.900        | 749   108         14.9        
BL_W200_T2.2_D6                    108         0.900        | 754   108         14.9        
BL_W200_T2.0_D25                   108         0.900        | 705   108         14.9        
BL_W200_T2.2_D25                   108         0.900        | 747   108         14.9        
BL_W200_T2.2_D20                   108         0.900        | 748   108         14.9        
BL_W200_T2.2_D8                    108         0.900        | 753   108         14.9        
BL_W160_T1.8_D30                   108         0.900        | 740   108         14.9        
BL_W140_T1.8_D15                   108         0.900        | 714   108         14.9        
BL_W150_T1.8_D2                    108         0.900        | 756   108         14.9        
BL_W150_T1.8_D4                    108         0.900        | 755   108         14.9        
