=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 72.1 BPM
Valid interval: 460-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 98 mmHg
Confidence: 0.098
95% CI: [96 - 100] mmHg
Agreement: 6977/2500 detectors

MAP: 100 mmHg
Est. Diastolic: 101 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W150_T1.8_D25                   111         1.060        | 947   111         6.1         
BL_W150_T1.8_D20                   112         1.060        | 1010  112         6.6         
BL_W150_T1.8_D15                   112         1.060        | 1011  112         6.6         
BL_W150_T1.8_D10                   112         1.060        | 1409  112         7.1         
BL_W150_T1.8_D8                    112         1.060        | 1408  112         7.1         
BL_W150_T1.8_D6                    112         1.060        | 1407  112         7.1         
BL_W160_T1.8_D25                   112         1.060        | 1143  112         6.6         
BL_W160_T1.8_D20                   112         1.060        | 1148  112         6.6         
BL_W150_T1.8_D4                    113         1.060        | 1427  113         7.6         
BL_W160_T1.8_D15                   112         1.060        | 1147  112         6.6         
BL_W160_T1.8_D10                   112         1.060        | 1244  112         7.1         
BL_W160_T1.8_D8                    112         1.060        | 1243  112         7.1         
BL_W160_T1.8_D6                    112         1.060        | 1242  112         7.1         
BL_W160_T1.8_D4                    113         1.060        | 1484  113         7.6         
BL_W160_T1.8_D2                    112         1.060        | 1241  112         7.1         
BL_W150_T1.8_D2                    112         1.060        | 1406  112         7.1         
BL_W170_T1.8_D2                    110         1.060        | 439   110         4.8         
BL_W170_T1.8_D4                    110         1.060        | 438   110         4.8         
BL_W170_T1.8_D6                    110         1.060        | 440   110         4.8         
BL_W170_T1.8_D8                    110         1.060        | 443   110         4.8         
BL_W170_T1.8_D10                   110         1.060        | 444   110         4.8         
BL_W140_T1.8_D15                   112         1.060        | 1161  112         6.6         
BL_W140_T1.8_D20                   112         1.060        | 1078  112         6.6         
BL_W130_T1.8_D25                   111         1.060        | 952   111         6.1         
BL_W130_T1.8_D20                   112         1.060        | 1024  112         6.6         
BL_W130_T1.8_D15                   112         1.060        | 999   112         6.6         
BL_W140_T1.8_D25                   111         1.060        | 894   111         6.1         
BL_W180_T2.0_D15                   109         0.980        | 232   109         3.8         
BL_W150_T2.0_D15                   112         0.980        | 1002  112         6.6         
BL_W150_T2.0_D20                   112         0.980        | 1095  112         6.6         
BL_W150_T2.0_D25                   111         0.980        | 942   111         6.1         
BL_W180_T1.8_D6                    109         0.980        | 311   109         3.8         
BL_W180_T2.0_D20                   109         0.980        | 221   109         3.8         
BL_W180_T2.0_D25                   108         0.980        | 165   108         3.2         
BL_W170_T1.8_D15                   109         0.980        | 251   109         3.8         
BL_W170_T1.8_D20                   109         0.980        | 252   109         3.8         
BL_W170_T1.8_D25                   108         0.980        | 211   108         3.2         
BL_W180_T1.8_D25                   108         0.980        | 170   108         3.2         
BL_W180_T1.8_D20                   109         0.980        | 317   109         3.8         
BL_W180_T1.8_D15                   109         0.980        | 318   109         3.8         
