=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 60.2 BPM
Valid interval: 523-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 121 mmHg
Confidence: 0.100
95% CI: [119 - 123] mmHg
Agreement: 9559/2500 detectors

MAP: 108 mmHg
Est. Diastolic: 101 mmHg
Oscillometric MAP Systolic: 133 mmHg
Oscillometric MAP Diastolic: 105 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W180_T1.8_D4                    137         1.200        | 2207  137         9.3         
BL_W190_T1.8_D4                    133         1.140        | 2066  133         4.9         
BL_W200_T2.0_D4                    133         1.140        | 2068  133         4.9         
BL_W200_T1.8_D4                    133         1.140        | 2070  133         4.9         
BL_W190_T2.0_D4                    133         1.140        | 2069  133         4.9         
BL_W160_T1.8_D15                   130         1.060        | 714   130         1.5         
BL_W250_T1.8_D8                    130         1.060        | 626   130         1.5         
BL_W250_T1.8_D10                   130         1.060        | 627   130         1.5         
BL_W250_T1.8_D15                   130         1.060        | 628   130         1.5         
BL_W250_T1.8_D20                   129         1.060        | 242   129         0.8         
BL_W250_T2.0_D2                    129         1.060        | 239   129         0.8         
BL_W250_T2.0_D4                    129         1.060        | 237   129         0.8         
BL_W160_T1.8_D25                   128         1.060        | 37    128         0.2         
BL_W160_T1.8_D20                   129         1.060        | 198   129         0.8         
BL_W250_T1.8_D4                    130         1.060        | 623   130         1.5         
BL_W160_T1.8_D10                   130         1.060        | 1498  130         2.2         
BL_W160_T1.8_D8                    130         1.060        | 1499  130         2.2         
BL_W160_T1.8_D6                    130         1.060        | 1500  130         2.2         
BL_W160_T1.8_D4                    131         1.060        | 2000  131         2.7         
BL_W160_T1.8_D2                    130         1.060        | 1501  130         2.2         
BL_W250_T2.0_D6                    129         1.060        | 236   129         0.8         
BL_W250_T2.0_D8                    129         1.060        | 233   129         0.8         
BL_W230_T2.2_D4                    130         1.060        | 631   130         1.5         
BL_W230_T2.0_D2                    130         1.060        | 1385  130         2.2         
BL_W230_T2.0_D4                    130         1.060        | 1388  130         2.2         
BL_W230_T2.0_D6                    130         1.060        | 1394  130         2.2         
BL_W230_T2.0_D8                    130         1.060        | 1380  130         2.2         
BL_W230_T2.0_D10                   130         1.060        | 1379  130         2.2         
BL_W230_T2.0_D15                   130         1.060        | 635   130         1.5         
BL_W230_T2.0_D20                   129         1.060        | 281   129         0.8         
BL_W230_T2.0_D25                   128         1.060        | 29    128         0.2         
BL_W230_T2.2_D2                    130         1.060        | 633   130         1.5         
BL_W250_T1.8_D6                    130         1.060        | 624   130         1.5         
BL_W230_T2.2_D6                    130         1.060        | 1390  130         2.2         
