=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 59.7 BPM
Valid interval: 494-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 92 mmHg
Confidence: 0.192
95% CI: [90 - 94] mmHg
Agreement: 2401/2500 detectors

MAP: 86 mmHg
Est. Diastolic: 84 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W150_T4.5_D40                   105         0.340        | 400   105         3.9         
BL_W150_T1.8_D40                   105         0.340        | 415   105         3.9         
BL_W150_T2.0_D40                   105         0.340        | 426   105         3.9         
BL_W150_T2.2_D40                   105         0.340        | 479   105         3.9         
BL_W150_T2.4_D40                   105         0.340        | 489   105         3.9         
BL_W150_T2.6_D40                   105         0.340        | 485   105         3.9         
BL_W150_T2.8_D40                   105         0.340        | 466   105         3.9         
BL_W150_T3.0_D40                   105         0.340        | 476   105         3.9         
BL_W150_T3.2_D40                   105         0.340        | 363   105         3.9         
BL_W150_T3.5_D40                   105         0.340        | 359   105         3.9         
BL_W150_T4.2_D40                   105         0.340        | 391   105         3.9         
BL_W150_T3.8_D40                   105         0.340        | 322   105         3.9         
BL_W150_T6.0_D40                   105         0.340        | 389   105         3.9         
BL_W150_T4.0_D40                   105         0.340        | 335   105         3.9         
BL_W150_T4.8_D40                   105         0.340        | 409   105         3.9         
BL_W150_T5.0_D40                   105         0.340        | 371   105         3.9         
BL_W150_T5.5_D40                   105         0.340        | 380   105         3.9         
BL_W140_T3.2_D40                   106         0.260        | 207   106         3.4         
BL_W320_T1.8_D15                   76          0.260        | 1296  76          32.6        
BL_W320_T1.8_D20                   76          0.260        | 1297  76          32.6        
BL_W320_T1.8_D25                   76          0.260        | 1292  76          32.6        
BL_W140_T2.4_D40                   106         0.260        | 303   106         3.4         
BL_W320_T1.8_D30                   76          0.260        | 1291  76          32.6        
BL_W320_T1.8_D40                   76          0.260        | 1290  76          32.6        
BL_W140_T2.6_D40                   106         0.260        | 305   106         3.4         
BL_W140_T2.8_D40                   106         0.260        | 307   106         3.4         
BL_W140_T3.0_D40                   106         0.260        | 280   106         3.4         
BL_W320_T1.8_D8                    76          0.260        | 1294  76          32.6        
BL_W130_T4.0_D40                   106         0.260        | 261   106         3.4         
BL_W140_T3.5_D40                   106         0.260        | 243   106         3.4         
BL_W140_T3.8_D40                   106         0.260        | 221   106         3.4         
BL_W140_T4.0_D40                   106         0.260        | 229   106         3.4         
BL_W140_T4.2_D40                   106         0.260        | 239   106         3.4         
BL_W140_T4.5_D40                   106         0.260        | 246   106         3.4         
BL_W350_T1.8_D2                    76          0.260        | 1300  76          32.6        
BL_W350_T1.8_D4                    76          0.260        | 1299  76          32.6        
BL_W350_T1.8_D6                    76          0.260        | 1298  76          32.6        
BL_W350_T1.8_D8                    76          0.260        | 1282  76          32.6        
BL_W130_T4.8_D40                   106         0.260        | 310   106         3.4         
BL_W250_T1.8_D30                   86          0.260        | 780   86          22.7        
BL_W250_T1.8_D25                   86          0.260        | 782   86          22.7        
BL_W250_T1.8_D20                   86          0.260        | 778   86          22.7        
BL_W250_T1.8_D15                   86          0.260        | 779   86          22.7        
BL_W250_T1.8_D10                   86          0.260        | 783   86          22.7        
BL_W250_T1.8_D8                    86          0.260        | 784   86          22.7        
BL_W130_T4.2_D40                   106         0.260        | 266   106         3.4         
BL_W250_T1.8_D6                    86          0.260        | 785   86          22.7        
BL_W250_T1.8_D4                    86          0.260        | 786   86          22.7        
BL_W250_T1.8_D2                    86          0.260        | 781   86          22.7        
BL_W130_T4.5_D40                   106         0.260        | 300   106         3.4         
BL_W320_T1.8_D10                   76          0.260        | 1295  76          32.6        
BL_W130_T5.0_D40                   106         0.260        | 317   106         3.4         
BL_W130_T1.8_D4                    108         0.260        | 40    108         1.2         
BL_W130_T5.5_D40                   106         0.260        | 292   106         3.4         
BL_W130_T6.0_D40                   106         0.260        | 294   106         3.4         
BL_W140_T1.8_D40                   106         0.260        | 296   106         3.4         
BL_W140_T2.0_D40                   106         0.260        | 298   106         3.4         
BL_W140_T2.2_D40                   106         0.260        | 301   106         3.4         
BL_W320_T1.8_D2                    76          0.260        | 1281  76          32.6        
BL_W320_T1.8_D4                    76          0.260        | 1289  76          32.6        
BL_W320_T1.8_D6                    76          0.260        | 1293  76          32.6        
BL_W250_T1.8_D40                   86          0.260        | 777   86          22.7        
BL_W160_T4.0_D40                   102         0.260        | 534   102         7.3         
BL_W170_T2.4_D40                   102         0.260        | 547   102         7.3         
BL_W170_T2.2_D40                   102         0.260        | 538   102         7.3         
BL_W170_T2.0_D40                   102         0.260        | 533   102         7.3         
BL_W170_T1.8_D40                   102         0.260        | 565   102         7.3         
BL_W160_T6.0_D40                   102         0.260        | 556   102         7.3         
BL_W160_T5.5_D40                   102         0.260        | 564   102         7.3         
BL_W160_T5.0_D40                   102         0.260        | 579   102         7.3         
BL_W160_T4.8_D40                   102         0.260        | 566   102         7.3         
BL_W160_T4.5_D40                   102         0.260        | 572   102         7.3         
BL_W130_T1.8_D2                    108         0.260        | 76    108         1.2         
BL_W160_T4.2_D40                   102         0.260        | 570   102         7.3         
BL_W170_T2.6_D40                   102         0.260        | 569   102         7.3         
BL_W160_T3.8_D40                   102         0.260        | 541   102         7.3         
BL_W160_T3.5_D40                   102         0.260        | 548   102         7.3         
BL_W160_T3.2_D40                   102         0.260        | 551   102         7.3         
BL_W160_T3.0_D40                   102         0.260        | 545   102         7.3         
BL_W160_T2.8_D40                   102         0.260        | 540   102         7.3         
BL_W160_T2.6_D40                   102         0.260        | 531   102         7.3         
BL_W160_T2.4_D40                   102         0.260        | 567   102         7.3         
BL_W160_T2.2_D40                   102         0.260        | 577   102         7.3         
BL_W160_T2.0_D40                   102         0.260        | 558   102         7.3         
BL_W160_T1.8_D40                   102         0.260        | 561   102         7.3         
BL_W170_T5.5_D40                   102         0.260        | 525   102         7.3         
BL_W350_T1.8_D15                   76          0.260        | 1287  76          32.6        
BL_W350_T1.8_D20                   76          0.260        | 1286  76          32.6        
BL_W140_T4.8_D40                   106         0.260        | 204   106         3.4         
BL_W350_T1.8_D25                   76          0.260        | 1285  76          32.6        
BL_W350_T1.8_D30                   76          0.260        | 1284  76          32.6        
BL_W350_T1.8_D40                   76          0.260        | 1283  76          32.6        
BL_W140_T5.0_D40                   106         0.260        | 206   106         3.4         
BL_W140_T5.5_D40                   106         0.260        | 217   106         3.4         
BL_W140_T6.0_D40                   106         0.260        | 227   106         3.4         
BL_W170_T6.0_D40                   102         0.260        | 552   102         7.3         
BL_W350_T1.8_D10                   76          0.260        | 1288  76          32.6        
BL_W170_T5.0_D40                   102         0.260        | 528   102         7.3         
BL_W170_T4.8_D40                   102         0.260        | 555   102         7.3         
BL_W170_T4.5_D40                   102         0.260        | 560   102         7.3         
BL_W170_T4.2_D40                   102         0.260        | 554   102         7.3         
BL_W170_T4.0_D40                   102         0.260        | 529   102         7.3         
BL_W170_T3.8_D40                   102         0.260        | 536   102         7.3         
BL_W170_T3.5_D40                   102         0.260        | 544   102         7.3         
BL_W170_T3.2_D40                   102         0.260        | 523   102         7.3         
BL_W170_T3.0_D40                   102         0.260        | 557   102         7.3         
BL_W170_T2.8_D40                   102         0.260        | 578   102         7.3         
BL_W130_T2.2_D15                   108         0.260        | 62    108         1.2         
BL_W130_T3.5_D40                   106         0.260        | 251   106         3.4         
BL_W270_T1.8_D30                   86          0.260        | 769   86          22.7        
BL_W130_T2.4_D2                    108         0.260        | 60    108         1.2         
BL_W270_T1.8_D40                   86          0.260        | 768   86          22.7        
BL_W130_T3.2_D20                   108         0.260        | 12    108         1.2         
BL_W130_T2.8_D10                   108         0.260        | 25    108         1.2         
BL_W130_T2.2_D40                   106         0.260        | 276   106         3.4         
BL_W130_T2.6_D40                   106         0.260        | 270   106         3.4         
BL_W270_T1.8_D15                   86          0.260        | 771   86          22.7        
BL_W270_T1.8_D10                   86          0.260        | 772   86          22.7        
BL_W130_T2.2_D20                   108         0.260        | 61    108         1.2         
BL_W130_T3.2_D40                   106         0.260        | 286   106         3.4         
BL_W130_T2.2_D10                   108         0.260        | 63    108         1.2         
BL_W130_T2.2_D8                    108         0.260        | 64    108         1.2         
BL_W130_T2.2_D6                    108         0.260        | 65    108         1.2         
BL_W130_T2.2_D4                    108         0.260        | 66    108         1.2         
BL_W130_T2.2_D2                    108         0.260        | 67    108         1.2         
BL_W130_T2.0_D40                   106         0.260        | 274   106         3.4         
BL_W270_T1.8_D8                    86          0.260        | 773   86          22.7        
BL_W270_T1.8_D6                    86          0.260        | 774   86          22.7        
BL_W130_T2.0_D15                   108         0.260        | 69    108         1.2         
BL_W130_T2.0_D10                   108         0.260        | 70    108         1.2         
BL_W130_T2.4_D10                   108         0.260        | 56    108         1.2         
BL_W130_T3.5_D20                   108         0.260        | 8     108         1.2         
BL_W130_T2.6_D8                    108         0.260        | 87    108         1.2         
BL_W130_T2.6_D6                    108         0.260        | 88    108         1.2         
BL_W130_T2.6_D4                    108         0.260        | 89    108         1.2         
BL_W130_T2.6_D2                    108         0.260        | 83    108         1.2         
BL_W130_T2.4_D40                   106         0.260        | 278   106         3.4         
BL_W270_T1.8_D25                   86          0.260        | 767   86          22.7        
BL_W270_T1.8_D20                   86          0.260        | 770   86          22.7        
BL_W130_T2.4_D20                   108         0.260        | 54    108         1.2         
BL_W130_T2.4_D15                   108         0.260        | 55    108         1.2         
BL_W130_T2.0_D20                   108         0.260        | 53    108         1.2         
BL_W130_T2.4_D8                    108         0.260        | 57    108         1.2         
BL_W130_T2.4_D6                    108         0.260        | 58    108         1.2         
BL_W130_T3.5_D15                   108         0.260        | 9     108         1.2         
BL_W130_T2.8_D8                    108         0.260        | 26    108         1.2         
BL_W130_T3.5_D10                   108         0.260        | 10    108         1.2         
BL_W130_T3.5_D8                    108         0.260        | 11    108         1.2         
BL_W130_T2.4_D4                    108         0.260        | 59    108         1.2         
BL_W130_T2.6_D10                   108         0.260        | 86    108         1.2         
BL_W130_T2.6_D15                   108         0.260        | 84    108         1.2         
BL_W130_T2.6_D20                   108         0.260        | 85    108         1.2         
BL_W130_T3.8_D20                   108         0.260        | 4     108         1.2         
BL_W130_T2.8_D20                   108         0.260        | 23    108         1.2         
BL_W270_T1.8_D2                    86          0.260        | 776   86          22.7        
BL_W130_T3.2_D8                    108         0.260        | 15    108         1.2         
BL_W130_T3.8_D10                   108         0.260        | 6     108         1.2         
BL_W130_T2.8_D40                   106         0.260        | 282   106         3.4         
BL_W130_T3.0_D2                    108         0.260        | 22    108         1.2         
BL_W130_T3.0_D4                    108         0.260        | 21    108         1.2         
BL_W130_T3.0_D6                    108         0.260        | 20    108         1.2         
BL_W130_T1.8_D20                   108         0.260        | 77    108         1.2         
BL_W130_T3.0_D8                    108         0.260        | 19    108         1.2         
BL_W130_T3.8_D15                   108         0.260        | 5     108         1.2         
BL_W130_T2.0_D6                    108         0.260        | 72    108         1.2         
BL_W130_T3.0_D10                   108         0.260        | 18    108         1.2         
BL_W130_T1.8_D15                   108         0.260        | 78    108         1.2         
BL_W130_T3.8_D40                   106         0.260        | 256   106         3.4         
BL_W130_T1.8_D10                   108         0.260        | 81    108         1.2         
BL_W130_T3.0_D15                   108         0.260        | 17    108         1.2         
BL_W130_T3.0_D20                   108         0.260        | 16    108         1.2         
BL_W130_T1.8_D8                    108         0.260        | 80    108         1.2         
BL_W130_T3.2_D10                   108         0.260        | 1     108         1.2         
BL_W130_T1.8_D6                    108         0.260        | 79    108         1.2         
BL_W130_T2.8_D4                    108         0.260        | 68    108         1.2         
BL_W130_T2.0_D2                    108         0.260        | 74    108         1.2         
BL_W130_T2.8_D15                   108         0.260        | 24    108         1.2         
BL_W130_T1.8_D40                   106         0.260        | 272   106         3.4         
BL_W130_T2.8_D2                    108         0.260        | 82    108         1.2         
BL_W130_T3.0_D40                   106         0.260        | 284   106         3.4         
BL_W130_T2.8_D6                    108         0.260        | 75    108         1.2         
BL_W130_T3.8_D8                    108         0.260        | 7     108         1.2         
BL_W130_T3.2_D15                   108         0.260        | 13    108         1.2         
BL_W130_T2.0_D4                    108         0.260        | 73    108         1.2         
BL_W130_T2.0_D8                    108         0.260        | 71    108         1.2         
BL_W270_T1.8_D4                    86          0.260        | 775   86          22.7        
BL_W180_T3.0_D40                   96          0.126        | 728   96          12.6        
BL_W350_T2.4_D25                   76          0.126        | 1320  76          32.9        
BL_W180_T2.2_D40                   96          0.126        | 734   96          12.6        
BL_W350_T2.2_D2                    76          0.126        | 1337  76          32.9        
BL_W180_T2.0_D40                   96          0.126        | 722   96          12.6        
BL_W180_T2.0_D30                   76          0.126        | 1360  76          32.9        
BL_W350_T2.4_D30                   76          0.126        | 1321  76          32.9        
BL_W350_T2.4_D40                   76          0.126        | 1302  76          32.9        
BL_W350_T2.4_D20                   76          0.126        | 1319  76          32.9        
BL_W350_T2.4_D15                   76          0.126        | 1318  76          32.9        
BL_W350_T2.4_D10                   76          0.126        | 1317  76          32.9        
BL_W350_T2.4_D8                    76          0.126        | 1316  76          32.9        
BL_W350_T2.4_D6                    76          0.126        | 1315  76          32.9        
BL_W180_T2.4_D40                   96          0.126        | 738   96          12.6        
BL_W180_T2.8_D40                   96          0.126        | 729   96          12.6        
BL_W180_T2.6_D40                   96          0.126        | 732   96          12.6        
BL_W350_T2.0_D20                   76          0.126        | 1326  76          32.9        
BL_W190_T1.8_D15                   85          0.126        | 806   85          23.7        
BL_W180_T4.8_D40                   96          0.126        | 751   96          12.6        
BL_W270_T2.0_D6                    85          0.126        | 832   85          23.7        
