=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 68.8 BPM
Valid interval: 476-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 96 mmHg
Confidence: 0.185
95% CI: [94 - 98] mmHg
Agreement: 3806/2500 detectors

MAP: 92 mmHg
Est. Diastolic: 89 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W230_T1.8_D40                   84          0.740        | 1116  84          10.5        
BL_W320_T2.0_D25                   83          0.740        | 1247  83          11.5        
BL_W230_T1.8_D8                    84          0.740        | 1117  84          10.5        
BL_W230_T1.8_D10                   84          0.740        | 1118  84          10.5        
BL_W320_T2.0_D30                   83          0.740        | 1243  83          11.5        
BL_W320_T2.0_D40                   83          0.740        | 1251  83          11.5        
BL_W230_T1.8_D15                   84          0.740        | 1119  84          10.5        
BL_W230_T1.8_D20                   84          0.740        | 1120  84          10.5        
BL_W230_T1.8_D25                   84          0.740        | 1121  84          10.5        
BL_W230_T1.8_D30                   84          0.740        | 1122  84          10.5        
BL_W320_T2.0_D20                   83          0.740        | 1244  83          11.5        
BL_W290_T2.0_D40                   84          0.740        | 1128  84          10.5        
BL_W290_T2.0_D30                   84          0.740        | 1125  84          10.5        
BL_W290_T2.0_D25                   84          0.740        | 1123  84          10.5        
BL_W290_T2.0_D20                   84          0.740        | 1126  84          10.5        
BL_W290_T2.0_D15                   84          0.740        | 1129  84          10.5        
BL_W290_T2.0_D10                   84          0.740        | 1130  84          10.5        
BL_W290_T2.0_D8                    84          0.740        | 1132  84          10.5        
BL_W290_T2.0_D6                    84          0.740        | 1131  84          10.5        
BL_W290_T2.0_D4                    84          0.740        | 1153  84          10.5        
BL_W320_T1.8_D30                   83          0.740        | 1253  83          11.5        
BL_W320_T1.8_D4                    83          0.740        | 1257  83          11.5        
BL_W320_T1.8_D2                    83          0.740        | 1256  83          11.5        
BL_W230_T1.8_D2                    84          0.740        | 1150  84          10.5        
BL_W320_T1.8_D6                    83          0.740        | 1258  83          11.5        
BL_W320_T1.8_D8                    83          0.740        | 1260  83          11.5        
BL_W320_T1.8_D10                   83          0.740        | 1259  83          11.5        
BL_W320_T1.8_D15                   83          0.740        | 1255  83          11.5        
BL_W320_T1.8_D20                   83          0.740        | 1254  83          11.5        
BL_W320_T1.8_D25                   83          0.740        | 1252  83          11.5        
BL_W290_T1.8_D2                    84          0.740        | 1099  84          10.5        
BL_W320_T1.8_D40                   83          0.740        | 1245  83          11.5        
BL_W230_T1.8_D4                    84          0.740        | 1151  84          10.5        
BL_W230_T1.8_D6                    84          0.740        | 1154  84          10.5        
BL_W320_T2.0_D2                    83          0.740        | 1250  83          11.5        
BL_W320_T2.0_D4                    83          0.740        | 1249  83          11.5        
BL_W320_T2.0_D6                    83          0.740        | 1248  83          11.5        
BL_W320_T2.0_D8                    83          0.740        | 1246  83          11.5        
BL_W320_T2.0_D10                   83          0.740        | 1241  83          11.5        
BL_W320_T2.0_D15                   83          0.740        | 1242  83          11.5        
BL_W250_T1.8_D25                   84          0.740        | 1135  84          10.5        
BL_W290_T1.8_D40                   84          0.740        | 1102  84          10.5        
BL_W290_T1.8_D30                   84          0.740        | 1103  84          10.5        
BL_W250_T1.8_D2                    84          0.740        | 1149  84          10.5        
