=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 61.0 BPM
Valid interval: 518-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 127 mmHg
Confidence: 0.074
95% CI: [124 - 129] mmHg
Agreement: 2854/550 detectors

MAP: 107 mmHg
Est. Diastolic: 98 mmHg
Oscillometric MAP Systolic: 138 mmHg
Oscillometric MAP Diastolic: 105 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.8_D15                    142         1.200        | 16    142         0.2         
BL_W10_T1.6_D4                     143         1.200        | 152   143         0.8         
BL_W10_T1.6_D6                     143         1.200        | 165   143         0.8         
BL_W10_T1.6_D8                     143         1.200        | 157   143         0.8         
BL_W10_T1.6_D10                    142         1.200        | 85    142         0.4         
BL_W10_T1.6_D15                    142         1.200        | 8     142         0.2         
BL_W10_T1.6_D20                    139         1.200        | 166   139         3.4         
BL_W10_T1.6_D25                    138         1.200        | 246   138         3.8         
BL_W10_T1.6_D30                    138         1.200        | 245   138         3.8         
BL_W10_T1.6_D40                    138         1.200        | 183   138         3.8         
BL_W10_T1.8_D2                     170         1.200        | 530   170         28.3        
BL_W10_T1.8_D4                     143         1.200        | 136   143         0.8         
BL_W10_T1.8_D6                     143         1.200        | 140   143         0.8         
BL_W10_T1.8_D8                     143         1.200        | 141   143         0.8         
BL_W10_T1.8_D10                    142         1.200        | 78    142         0.4         
BL_W10_T1.0_D4                     143         1.200        | 88    143         0.8         
BL_W10_T1.8_D20                    139         1.200        | 167   139         3.4         
BL_W10_T1.8_D25                    138         1.200        | 182   138         3.8         
BL_W10_T1.8_D30                    138         1.200        | 186   138         3.8         
BL_W10_T1.8_D40                    138         1.200        | 251   138         3.8         
BL_W10_T2.0_D2                     170         1.200        | 531   170         28.3        
BL_W10_T2.0_D4                     143         1.200        | 162   143         0.8         
BL_W10_T2.0_D6                     143         1.200        | 163   143         0.8         
BL_W10_T2.0_D8                     143         1.200        | 142   143         0.8         
BL_W10_T2.0_D10                    142         1.200        | 83    142         0.4         
BL_W10_T2.0_D15                    142         1.200        | 21    142         0.2         
BL_W10_T2.0_D20                    139         1.200        | 168   139         3.4         
BL_W10_T2.0_D25                    138         1.200        | 247   138         3.8         
BL_W10_T2.0_D30                    138         1.200        | 248   138         3.8         
BL_W10_T2.0_D40                    138         1.200        | 255   138         3.8         
BL_W10_T1.4_D40                    138         1.200        | 216   138         3.8         
BL_W10_T1.6_D2                     170         1.200        | 529   170         28.3        
BL_W10_T1.0_D6                     143         1.200        | 155   143         0.8         
BL_W10_T1.0_D8                     143         1.200        | 156   143         0.8         
BL_W10_T1.0_D10                    142         1.200        | 72    142         0.4         
BL_W10_T1.0_D15                    142         1.200        | 26    142         0.2         
BL_W10_T1.0_D20                    139         1.200        | 172   139         3.4         
BL_W10_T1.0_D25                    138         1.200        | 234   138         3.8         
BL_W10_T1.0_D30                    138         1.200        | 233   138         3.8         
BL_W10_T1.0_D40                    138         1.200        | 229   138         3.8         
BL_W10_T1.2_D4                     143         1.200        | 158   143         0.8         
BL_W10_T1.2_D6                     143         1.200        | 143   143         0.8         
BL_W10_T1.2_D8                     143         1.200        | 135   143         0.8         
BL_W10_T1.2_D10                    142         1.200        | 56    142         0.4         
BL_W10_T1.2_D15                    142         1.200        | 22    142         0.2         
BL_W10_T1.2_D25                    138         1.200        | 225   138         3.8         
BL_W10_T1.2_D20                    139         1.200        | 174   139         3.4         
BL_W10_T1.4_D30                    138         1.200        | 217   138         3.8         
