=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 66.4 BPM
Valid interval: 460-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 101 mmHg
Confidence: 0.067
95% CI: [99 - 103] mmHg
Agreement: 2868/550 detectors

MAP: 88 mmHg
Est. Diastolic: 82 mmHg
Oscillometric MAP Systolic: 106 mmHg
Oscillometric MAP Diastolic: 85 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W20_T1.4_D25                    83          0.580        | 488   83          29.6        
BL_W20_T1.2_D20                    83          0.580        | 499   83          29.6        
BL_W20_T1.2_D25                    83          0.580        | 498   83          29.6        
BL_W20_T1.2_D30                    83          0.580        | 497   83          29.6        
BL_W20_T1.2_D40                    83          0.580        | 496   83          29.6        
BL_W20_T1.4_D2                     83          0.580        | 495   83          29.6        
BL_W20_T1.4_D4                     83          0.580        | 494   83          29.6        
BL_W20_T1.4_D6                     83          0.580        | 493   83          29.6        
BL_W20_T1.4_D8                     83          0.580        | 492   83          29.6        
BL_W20_T1.4_D10                    83          0.580        | 491   83          29.6        
BL_W20_T1.4_D15                    83          0.580        | 490   83          29.6        
BL_W20_T1.4_D20                    83          0.580        | 476   83          29.6        
BL_W20_T1.2_D15                    83          0.580        | 500   83          29.6        
BL_W20_T1.4_D30                    83          0.580        | 487   83          29.6        
BL_W20_T1.4_D40                    83          0.580        | 486   83          29.6        
BL_W50_T1.0_D6                     83          0.580        | 513   83          29.6        
BL_W50_T1.0_D8                     83          0.580        | 514   83          29.6        
BL_W50_T1.0_D10                    83          0.580        | 515   83          29.6        
BL_W50_T1.0_D15                    83          0.580        | 516   83          29.6        
BL_W50_T1.0_D20                    83          0.580        | 517   83          29.6        
BL_W50_T1.0_D25                    83          0.580        | 518   83          29.6        
BL_W50_T1.0_D30                    83          0.580        | 519   83          29.6        
BL_W50_T1.0_D40                    83          0.580        | 520   83          29.6        
BL_W30_T1.4_D40                    83          0.580        | 475   83          29.6        
BL_W20_T1.0_D10                    84          0.580        | 423   84          29.2        
BL_W40_T1.0_D40                    84          0.580        | 438   84          29.2        
BL_W40_T1.0_D30                    84          0.580        | 437   84          29.2        
BL_W40_T1.0_D25                    84          0.580        | 436   84          29.2        
BL_W40_T1.0_D20                    84          0.580        | 435   84          29.2        
BL_W40_T1.0_D15                    84          0.580        | 434   84          29.2        
BL_W40_T1.0_D8                     84          0.580        | 432   84          29.2        
BL_W40_T1.0_D6                     84          0.580        | 431   84          29.2        
BL_W50_T1.0_D2                     83          0.580        | 501   83          29.6        
BL_W50_T1.0_D4                     83          0.580        | 512   83          29.6        
BL_W20_T1.0_D6                     84          0.580        | 415   84          29.2        
BL_W20_T1.0_D8                     84          0.580        | 422   84          29.2        
BL_W30_T1.4_D30                    83          0.580        | 474   83          29.6        
BL_W20_T1.0_D15                    84          0.580        | 424   84          29.2        
BL_W20_T1.0_D20                    84          0.580        | 425   84          29.2        
BL_W20_T1.0_D25                    84          0.580        | 426   84          29.2        
BL_W20_T1.0_D30                    84          0.580        | 427   84          29.2        
BL_W20_T1.0_D40                    84          0.580        | 428   84          29.2        
BL_W20_T1.2_D2                     83          0.580        | 455   83          29.6        
BL_W20_T1.2_D4                     83          0.580        | 454   83          29.6        
BL_W20_T1.2_D6                     83          0.580        | 453   83          29.6        
BL_W20_T1.2_D8                     83          0.580        | 452   83          29.6        
BL_W20_T1.2_D10                    83          0.580        | 464   83          29.6        
BL_W50_T1.2_D40                    83          0.580        | 449   83          29.6        
BL_W30_T1.0_D10                    84          0.580        | 418   84          29.2        
BL_W30_T1.0_D8                     84          0.580        | 419   84          29.2        
BL_W50_T1.2_D2                     83          0.580        | 506   83          29.6        
BL_W50_T1.2_D4                     83          0.580        | 441   83          29.6        
BL_W50_T1.2_D6                     83          0.580        | 442   83          29.6        
BL_W50_T1.2_D8                     83          0.580        | 443   83          29.6        
BL_W50_T1.2_D10                    83          0.580        | 444   83          29.6        
BL_W50_T1.2_D15                    83          0.580        | 445   83          29.6        
BL_W50_T1.2_D20                    83          0.580        | 446   83          29.6        
BL_W50_T1.2_D25                    83          0.580        | 447   83          29.6        
BL_W50_T1.2_D30                    83          0.580        | 448   83          29.6        
BL_W30_T1.0_D15                    84          0.580        | 417   84          29.2        
BL_W50_T1.4_D2                     83          0.580        | 541   83          29.8        
BL_W50_T1.4_D4                     83          0.580        | 542   83          29.8        
BL_W50_T1.4_D6                     83          0.580        | 543   83          29.8        
BL_W50_T1.4_D8                     83          0.580        | 544   83          29.8        
BL_W50_T1.4_D10                    83          0.580        | 545   83          29.8        
BL_W50_T1.4_D15                    83          0.580        | 546   83          29.8        
BL_W50_T1.4_D20                    83          0.580        | 547   83          29.8        
BL_W50_T1.4_D25                    83          0.580        | 548   83          29.8        
BL_W50_T1.4_D30                    83          0.580        | 549   83          29.8        
BL_W50_T1.4_D40                    83          0.580        | 550   83          29.8        
BL_W30_T1.2_D20                    83          0.580        | 462   83          29.6        
BL_W30_T1.4_D25                    83          0.580        | 473   83          29.6        
BL_W30_T1.4_D20                    83          0.580        | 472   83          29.6        
BL_W30_T1.4_D15                    83          0.580        | 471   83          29.6        
BL_W30_T1.4_D10                    83          0.580        | 470   83          29.6        
BL_W30_T1.4_D8                     83          0.580        | 469   83          29.6        
BL_W30_T1.4_D6                     83          0.580        | 468   83          29.6        
BL_W30_T1.4_D4                     83          0.580        | 467   83          29.6        
BL_W30_T1.4_D2                     83          0.580        | 466   83          29.6        
BL_W30_T1.2_D40                    83          0.580        | 465   83          29.6        
BL_W30_T1.2_D30                    83          0.580        | 451   83          29.6        
BL_W30_T1.2_D25                    83          0.580        | 463   83          29.6        
BL_W40_T1.0_D10                    84          0.580        | 433   84          29.2        
BL_W30_T1.2_D15                    83          0.580        | 461   83          29.6        
BL_W30_T1.2_D10                    83          0.580        | 460   83          29.6        
BL_W30_T1.2_D8                     83          0.580        | 459   83          29.6        
BL_W30_T1.2_D6                     83          0.580        | 458   83          29.6        
BL_W30_T1.2_D4                     83          0.580        | 457   83          29.6        
BL_W30_T1.2_D2                     83          0.580        | 456   83          29.6        
BL_W30_T1.0_D40                    84          0.580        | 439   84          29.2        
BL_W30_T1.0_D30                    84          0.580        | 429   84          29.2        
BL_W30_T1.0_D25                    84          0.580        | 440   84          29.2        
BL_W30_T1.0_D20                    84          0.580        | 416   84          29.2        
BL_W10_T1.8_D15                    85          0.580        | 366   85          28.2        
BL_W10_T1.6_D6                     85          0.580        | 410   85          28.2        
BL_W10_T1.6_D8                     85          0.580        | 409   85          28.2        
BL_W10_T1.6_D10                    85          0.580        | 408   85          28.2        
BL_W10_T1.6_D15                    85          0.580        | 360   85          28.2        
BL_W10_T1.6_D20                    85          0.580        | 363   85          28.2        
BL_W10_T1.6_D25                    85          0.580        | 368   85          28.2        
BL_W10_T1.6_D30                    85          0.580        | 369   85          28.2        
BL_W10_T1.6_D40                    85          0.580        | 375   85          28.2        
BL_W10_T1.8_D6                     85          0.580        | 379   85          28.2        
BL_W10_T1.8_D8                     85          0.580        | 380   85          28.2        
BL_W10_T1.8_D10                    85          0.580        | 381   85          28.2        
BL_W10_T1.4_D40                    85          0.580        | 414   85          28.2        
BL_W10_T1.8_D20                    85          0.580        | 382   85          28.2        
BL_W10_T1.8_D25                    85          0.580        | 377   85          28.2        
BL_W10_T1.8_D30                    85          0.580        | 376   85          28.2        
BL_W10_T1.8_D40                    85          0.580        | 374   85          28.2        
BL_W10_T2.0_D4                     85          0.580        | 372   85          28.2        
BL_W10_T2.0_D6                     85          0.580        | 370   85          28.2        
BL_W10_T2.0_D8                     85          0.580        | 367   85          28.2        
BL_W10_T2.0_D10                    85          0.580        | 361   85          28.2        
BL_W10_T2.0_D15                    85          0.580        | 359   85          28.2        
BL_W10_T2.0_D20                    85          0.580        | 362   85          28.2        
BL_W10_T1.2_D20                    85          0.580        | 346   85          28.0        
