=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 59.7 BPM
Valid interval: 494-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 100 mmHg
Confidence: 0.070
95% CI: [98 - 103] mmHg
Agreement: 2460/550 detectors

MAP: 86 mmHg
Est. Diastolic: 80 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.8_D8                     116         1.200        | 259   116         6.7         
BL_W20_T1.2_D8                     116         1.200        | 313   116         6.9         
BL_W20_T1.2_D6                     116         1.200        | 335   116         7.2         
BL_W20_T1.2_D4                     116         1.200        | 333   116         7.2         
BL_W10_T1.6_D2                     120         1.200        | 397   120         11.4        
BL_W10_T1.6_D4                     117         1.200        | 381   117         7.7         
BL_W10_T1.6_D6                     116         1.200        | 347   116         7.2         
BL_W10_T1.6_D8                     116         1.200        | 280   116         6.7         
BL_W10_T1.6_D10                    112         1.200        | 145   112         3.3         
BL_W20_T1.2_D2                     121         1.200        | 420   121         11.6        
BL_W10_T1.8_D2                     120         1.200        | 400   120         11.4        
BL_W10_T1.8_D4                     117         1.200        | 384   117         7.7         
BL_W10_T1.8_D6                     116         1.200        | 342   116         7.2         
BL_W10_T1.0_D4                     117         1.200        | 378   117         7.7         
BL_W10_T1.8_D10                    112         1.200        | 144   112         3.3         
BL_W10_T2.0_D2                     120         1.200        | 398   120         11.4        
BL_W10_T2.0_D4                     117         1.200        | 388   117         7.7         
BL_W10_T2.0_D6                     116         1.200        | 370   116         7.2         
BL_W10_T2.0_D8                     116         1.200        | 261   116         6.7         
BL_W10_T2.0_D10                    112         1.200        | 140   112         3.3         
BL_W20_T1.0_D10                    115         1.200        | 234   115         6.5         
BL_W20_T1.0_D8                     116         1.200        | 302   116         6.9         
BL_W20_T1.0_D6                     116         1.200        | 327   116         7.2         
BL_W20_T1.0_D4                     116         1.200        | 326   116         7.2         
BL_W20_T1.0_D2                     133         1.200        | 545   133         24.1        
BL_W10_T1.0_D2                     120         1.200        | 391   120         11.4        
BL_W10_T1.2_D8                     116         1.200        | 279   116         6.7         
BL_W10_T1.0_D10                    112         1.200        | 146   112         3.3         
BL_W10_T1.0_D8                     116         1.200        | 256   116         6.7         
BL_W10_T1.0_D6                     116         1.200        | 364   116         7.2         
BL_W10_T1.2_D2                     120         1.200        | 389   120         11.4        
BL_W10_T1.2_D4                     117         1.200        | 380   117         7.7         
BL_W10_T1.2_D6                     116         1.200        | 340   116         7.2         
BL_W10_T1.2_D10                    112         1.200        | 142   112         3.3         
BL_W10_T1.4_D10                    112         1.200        | 147   112         3.3         
BL_W10_T1.4_D8                     116         1.200        | 273   116         6.7         
BL_W20_T1.2_D10                    115         1.200        | 240   115         6.5         
BL_W10_T1.4_D6                     116         1.200        | 346   116         7.2         
BL_W10_T1.4_D2                     120         1.200        | 399   120         11.4        
BL_W10_T1.4_D4                     117         1.200        | 379   117         7.7         
BL_W10_T1.6_D15                    109         1.140        | 3     109         0.1         
BL_W10_T1.4_D15                    109         1.140        | 2     109         0.1         
BL_W10_T1.0_D15                    109         1.140        | 9     109         0.1         
BL_W10_T1.0_D20                    108         1.140        | 61    108         0.7         
BL_W10_T2.0_D20                    108         1.140        | 17    108         0.7         
BL_W10_T2.0_D15                    109         1.140        | 1     109         0.1         
BL_W20_T1.0_D15                    108         1.140        | 18    108         0.7         
BL_W10_T1.8_D20                    108         1.140        | 66    108         0.7         
