=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 62.2 BPM
Valid interval: 512-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 120 mmHg
Confidence: 0.056
95% CI: [117 - 123] mmHg
Agreement: 3294/550 detectors

MAP: 100 mmHg
Est. Diastolic: 91 mmHg
Oscillometric MAP Systolic: 121 mmHg
Oscillometric MAP Diastolic: 98 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.8_D20                    136         1.200        | 136   136         6.3         
BL_W10_T1.4_D40                    131         1.200        | 8     131         1.4         
BL_W10_T1.6_D8                     137         1.200        | 149   137         6.7         
BL_W10_T1.6_D10                    137         1.200        | 152   137         6.7         
BL_W10_T1.6_D15                    136         1.200        | 133   136         6.3         
BL_W10_T1.6_D20                    136         1.200        | 134   136         6.3         
BL_W10_T1.6_D25                    136         1.200        | 80    136         5.9         
BL_W10_T1.6_D30                    132         1.200        | 32    132         1.8         
BL_W10_T1.6_D40                    131         1.200        | 14    131         1.4         
BL_W10_T1.8_D2                     141         1.200        | 283   141         11.4        
BL_W10_T1.8_D4                     141         1.200        | 265   141         11.1        
BL_W10_T1.8_D6                     141         1.200        | 247   141         10.7        
BL_W10_T1.8_D8                     137         1.200        | 155   137         6.7         
BL_W10_T1.8_D10                    137         1.200        | 157   137         6.7         
BL_W10_T1.8_D15                    136         1.200        | 135   136         6.3         
BL_W10_T1.6_D2                     141         1.200        | 277   141         11.4        
BL_W10_T1.8_D25                    136         1.200        | 50    136         5.9         
BL_W10_T1.8_D30                    132         1.200        | 30    132         1.8         
BL_W10_T1.8_D40                    131         1.200        | 16    131         1.4         
BL_W10_T2.0_D2                     141         1.200        | 280   141         11.4        
BL_W10_T2.0_D4                     141         1.200        | 257   141         11.1        
BL_W10_T2.0_D6                     141         1.200        | 244   141         10.7        
BL_W10_T2.0_D8                     137         1.200        | 161   137         6.7         
BL_W10_T2.0_D10                    137         1.200        | 150   137         6.7         
BL_W10_T2.0_D15                    136         1.200        | 139   136         6.3         
BL_W10_T2.0_D20                    136         1.200        | 140   136         6.3         
BL_W10_T2.0_D25                    136         1.200        | 82    136         5.9         
BL_W10_T2.0_D30                    132         1.200        | 31    132         1.8         
BL_W10_T2.0_D40                    131         1.200        | 13    131         1.4         
BL_W10_T1.2_D25                    136         1.200        | 60    136         5.9         
BL_W10_T1.0_D10                    137         1.200        | 171   137         6.7         
BL_W10_T1.0_D15                    136         1.200        | 147   136         6.3         
BL_W10_T1.0_D20                    136         1.200        | 143   136         6.3         
BL_W10_T1.0_D25                    136         1.200        | 66    136         5.9         
BL_W10_T1.0_D30                    132         1.200        | 33    132         1.8         
BL_W10_T1.0_D40                    131         1.200        | 25    131         1.4         
BL_W10_T1.0_D8                     137         1.200        | 166   137         6.7         
BL_W10_T1.2_D8                     137         1.200        | 174   137         6.7         
BL_W10_T1.2_D10                    137         1.200        | 173   137         6.7         
BL_W10_T1.2_D15                    136         1.200        | 138   136         6.3         
BL_W10_T1.2_D20                    136         1.200        | 137   136         6.3         
BL_W10_T1.2_D30                    132         1.200        | 29    132         1.8         
BL_W10_T1.2_D40                    131         1.200        | 3     131         1.4         
BL_W10_T1.4_D8                     137         1.200        | 167   137         6.7         
BL_W10_T1.4_D10                    137         1.200        | 169   137         6.7         
BL_W10_T1.4_D15                    136         1.200        | 132   136         6.3         
BL_W10_T1.4_D20                    136         1.200        | 131   136         6.3         
BL_W10_T1.4_D25                    136         1.200        | 53    136         5.9         
BL_W10_T1.4_D30                    132         1.200        | 35    132         1.8         
BL_W10_T1.4_D2                     141         1.140        | 276   141         11.4        
BL_W10_T1.6_D6                     141         1.140        | 232   141         10.7        
BL_W10_T1.6_D4                     141         1.140        | 253   141         11.1        
BL_W10_T1.4_D4                     141         1.060        | 260   141         11.1        
BL_W10_T1.4_D6                     141         1.060        | 241   141         10.7        
BL_W10_T1.2_D6                     141         1.060        | 219   141         10.7        
BL_W10_T1.0_D6                     141         1.060        | 235   141         10.7        
BL_W20_T1.4_D20                    119         0.980        | 328   119         11.5        
BL_W20_T1.6_D4                     119         0.980        | 323   119         11.5        
BL_W20_T1.6_D2                     119         0.980        | 325   119         11.5        
BL_W20_T1.6_D6                     119         0.980        | 322   119         11.5        
BL_W20_T1.4_D40                    119         0.980        | 316   119         11.5        
BL_W20_T1.4_D30                    119         0.980        | 326   119         11.5        
BL_W20_T1.4_D25                    119         0.980        | 327   119         11.5        
BL_W20_T1.6_D40                    119         0.980        | 321   119         11.5        
BL_W20_T1.6_D8                     119         0.980        | 334   119         11.5        
BL_W20_T1.6_D10                    119         0.980        | 324   119         11.5        
BL_W20_T1.6_D15                    119         0.980        | 320   119         11.5        
BL_W20_T1.6_D20                    119         0.980        | 317   119         11.5        
BL_W20_T1.6_D25                    119         0.980        | 318   119         11.5        
BL_W20_T1.6_D30                    119         0.980        | 319   119         11.5        
BL_W20_T1.0_D25                    119         0.980        | 193   119         10.6        
BL_W20_T1.4_D15                    119         0.980        | 329   119         11.5        
BL_W20_T1.4_D10                    119         0.980        | 330   119         11.5        
BL_W20_T1.4_D8                     119         0.980        | 331   119         11.5        
BL_W20_T1.4_D6                     119         0.980        | 332   119         11.5        
BL_W20_T1.2_D40                    119         0.980        | 301   119         11.5        
BL_W20_T1.2_D30                    119         0.980        | 292   119         11.5        
BL_W20_T1.2_D25                    119         0.980        | 293   119         11.5        
BL_W20_T1.2_D20                    119         0.980        | 294   119         11.5        
BL_W20_T1.2_D15                    119         0.980        | 295   119         11.5        
BL_W20_T1.2_D10                    119         0.980        | 296   119         11.5        
BL_W20_T1.2_D8                     119         0.980        | 297   119         11.5        
BL_W20_T1.2_D6                     119         0.980        | 298   119         11.5        
BL_W20_T1.0_D40                    119         0.980        | 211   119         10.6        
BL_W20_T1.0_D30                    119         0.980        | 210   119         10.6        
BL_W10_T1.0_D4                     141         0.980        | 262   141         11.1        
BL_W30_T1.2_D15                    119         0.980        | 315   119         11.5        
BL_W30_T1.4_D40                    119         0.980        | 287   119         11.5        
BL_W30_T1.4_D30                    119         0.980        | 288   119         11.5        
BL_W30_T1.4_D25                    119         0.980        | 289   119         11.5        
BL_W30_T1.4_D20                    119         0.980        | 290   119         11.5        
BL_W30_T1.4_D15                    119         0.980        | 291   119         11.5        
BL_W30_T1.4_D10                    119         0.980        | 299   119         11.5        
BL_W30_T1.4_D8                     119         0.980        | 300   119         11.5        
BL_W30_T1.4_D6                     119         0.980        | 286   119         11.5        
BL_W30_T1.4_D4                     119         0.980        | 302   119         11.5        
BL_W30_T1.4_D2                     119         0.980        | 308   119         11.5        
BL_W30_T1.2_D40                    119         0.980        | 309   119         11.5        
BL_W30_T1.2_D30                    119         0.980        | 310   119         11.5        
BL_W30_T1.2_D25                    119         0.980        | 311   119         11.5        
BL_W30_T1.2_D20                    119         0.980        | 312   119         11.5        
BL_W40_T1.0_D40                    118         0.980        | 339   118         12.3        
BL_W30_T1.2_D10                    119         0.980        | 314   119         11.5        
BL_W30_T1.2_D8                     119         0.980        | 313   119         11.5        
BL_W30_T1.0_D40                    119         0.980        | 207   119         10.6        
BL_W30_T1.0_D30                    119         0.980        | 206   119         10.6        
BL_W30_T1.0_D25                    119         0.980        | 205   119         10.6        
BL_W30_T1.0_D20                    119         0.980        | 204   119         10.6        
BL_W30_T1.0_D15                    119         0.980        | 209   119         10.6        
BL_W30_T1.0_D10                    119         0.980        | 202   119         10.6        
BL_W30_T1.0_D8                     119         0.980        | 192   119         10.6        
BL_W40_T1.0_D10                    118         0.980        | 344   118         12.3        
BL_W40_T1.0_D15                    118         0.980        | 343   118         12.3        
BL_W40_T1.0_D20                    118         0.980        | 342   118         12.3        
BL_W40_T1.0_D25                    118         0.980        | 341   118         12.3        
BL_W40_T1.0_D30                    118         0.980        | 340   118         12.3        
BL_W20_T1.0_D15                    119         0.980        | 195   119         10.6        
BL_W10_T1.2_D4                     141         0.980        | 270   141         11.1        
BL_W10_T1.2_D2                     141         0.980        | 275   141         11.4        
BL_W20_T1.0_D6                     119         0.980        | 198   119         10.6        
BL_W20_T1.0_D8                     119         0.980        | 197   119         10.6        
BL_W20_T1.0_D10                    119         0.980        | 196   119         10.6        
BL_W20_T1.0_D20                    119         0.980        | 194   119         10.6        
BL_W50_T1.2_D20                    116         0.900        | 348   116         13.8        
BL_W50_T1.0_D15                    116         0.900        | 362   116         13.8        
BL_W50_T1.0_D20                    116         0.900        | 361   116         13.8        
BL_W50_T1.0_D25                    116         0.900        | 350   116         13.8        
BL_W50_T1.0_D30                    116         0.900        | 354   116         13.8        
BL_W50_T1.0_D40                    116         0.900        | 360   116         13.8        
BL_W50_T1.2_D10                    116         0.900        | 355   116         13.8        
BL_W50_T1.2_D15                    116         0.900        | 349   116         13.8        
BL_W40_T1.0_D8                     118         0.900        | 345   118         12.3        
BL_W50_T1.2_D25                    116         0.900        | 351   116         13.8        
BL_W50_T1.2_D30                    116         0.900        | 352   116         13.8        
BL_W50_T1.2_D40                    116         0.900        | 353   116         13.8        
BL_W30_T1.2_D2                     119         0.900        | 305   119         11.5        
BL_W30_T1.2_D4                     119         0.900        | 306   119         11.5        
BL_W40_T1.2_D25                    115         0.900        | 441   115         14.8        
BL_W50_T1.0_D10                    116         0.900        | 363   116         13.8        
BL_W40_T1.8_D40                    115         0.900        | 410   115         14.8        
BL_W40_T1.8_D30                    115         0.900        | 411   115         14.8        
BL_W40_T1.8_D25                    115         0.900        | 412   115         14.8        
BL_W40_T1.8_D20                    115         0.900        | 413   115         14.8        
BL_W40_T1.8_D15                    115         0.900        | 414   115         14.8        
BL_W40_T1.8_D10                    115         0.900        | 415   115         14.8        
BL_W40_T1.2_D2                     115         0.900        | 452   115         14.8        
BL_W40_T1.2_D4                     115         0.900        | 458   115         14.8        
BL_W40_T1.2_D6                     115         0.900        | 457   115         14.8        
BL_W40_T1.2_D8                     115         0.900        | 456   115         14.8        
BL_W40_T1.2_D10                    115         0.900        | 455   115         14.8        
BL_W40_T1.2_D15                    115         0.900        | 454   115         14.8        
