=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 79.6 BPM
Valid interval: 426-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 96 mmHg
Confidence: 0.090
95% CI: [94 - 98] mmHg
Agreement: 1798/550 detectors

MAP: 84 mmHg
Est. Diastolic: 77 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.0_D4                     118         1.200        | 536   118         21.3        
BL_W10_T1.0_D2                     118         1.200        | 535   118         21.3        
BL_W10_T1.2_D30                    99          1.200        | 153   99          2.2         
BL_W10_T1.2_D25                    99          1.200        | 152   99          2.2         
BL_W10_T1.2_D20                    99          1.200        | 215   99          2.4         
BL_W10_T1.2_D15                    99          1.200        | 214   99          2.4         
BL_W10_T1.2_D10                    100         1.200        | 275   100         2.8         
BL_W10_T1.2_D8                     100         1.200        | 270   100         2.8         
BL_W10_T1.2_D6                     118         1.200        | 540   118         21.3        
BL_W10_T1.2_D4                     118         1.200        | 539   118         21.3        
BL_W10_T1.0_D30                    99          1.200        | 148   99          2.2         
BL_W10_T1.0_D25                    99          1.200        | 147   99          2.2         
BL_W10_T1.0_D20                    99          1.200        | 209   99          2.4         
BL_W10_T1.0_D15                    99          1.200        | 208   99          2.4         
BL_W10_T1.0_D6                     118         1.200        | 537   118         21.3        
BL_W10_T1.2_D2                     118         1.200        | 534   118         21.3        
BL_W10_T1.0_D40                    94          1.140        | 318   94          3.3         
BL_W10_T1.0_D10                    100         1.140        | 276   100         2.8         
BL_W10_T1.0_D8                     100         1.140        | 274   100         2.8         
BL_W10_T1.2_D40                    94          1.140        | 316   94          3.3         
BL_W10_T1.4_D8                     100         0.960        | 273   100         2.8         
BL_W10_T1.6_D6                     118         0.960        | 538   118         21.3        
BL_W10_T1.6_D4                     118         0.960        | 515   118         21.0        
BL_W10_T1.6_D2                     118         0.960        | 516   118         21.0        
BL_W10_T1.4_D30                    99          0.960        | 156   99          2.2         
BL_W10_T1.4_D25                    99          0.960        | 155   99          2.2         
BL_W10_T1.4_D20                    99          0.960        | 218   99          2.4         
BL_W10_T1.4_D15                    99          0.960        | 217   99          2.4         
