=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 60.6 BPM
Valid interval: 509-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 126 mmHg
Confidence: 0.070
95% CI: [123 - 130] mmHg
Agreement: 3539/550 detectors

MAP: 114 mmHg
Est. Diastolic: 108 mmHg
Oscillometric MAP Systolic: 135 mmHg
Oscillometric MAP Diastolic: 109 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.6_D8                     146         1.200        | 245   146         2.2         
BL_W10_T1.4_D8                     146         1.200        | 195   146         2.2         
BL_W10_T1.4_D10                    146         1.200        | 190   146         2.2         
BL_W10_T1.4_D15                    146         1.200        | 200   146         2.2         
BL_W10_T1.4_D20                    146         1.200        | 125   146         1.8         
BL_W10_T1.4_D25                    146         1.200        | 120   146         1.8         
BL_W10_T1.4_D30                    145         1.200        | 45    145         1.5         
BL_W10_T1.8_D15                    146         1.200        | 140   146         2.2         
BL_W10_T1.6_D2                     160         1.200        | 264   160         16.4        
BL_W10_T1.6_D4                     146         1.200        | 244   146         2.2         
BL_W10_T1.6_D6                     146         1.200        | 246   146         2.2         
BL_W10_T1.4_D6                     146         1.200        | 225   146         2.2         
BL_W10_T1.6_D10                    146         1.200        | 237   146         2.2         
BL_W10_T1.6_D15                    146         1.200        | 235   146         2.2         
BL_W10_T1.6_D20                    146         1.200        | 113   146         1.8         
BL_W10_T1.6_D25                    146         1.200        | 111   146         1.8         
BL_W10_T1.6_D30                    145         1.200        | 41    145         1.5         
BL_W10_T1.8_D10                    146         1.200        | 146   146         2.2         
BL_W10_T1.8_D2                     160         1.200        | 260   160         16.4        
BL_W10_T1.8_D4                     146         1.200        | 152   146         2.2         
BL_W10_T1.8_D6                     146         1.200        | 151   146         2.2         
BL_W10_T1.8_D8                     146         1.200        | 147   146         2.2         
BL_W10_T1.4_D4                     146         1.200        | 224   146         2.2         
BL_W10_T1.0_D6                     146         1.200        | 248   146         2.2         
BL_W10_T1.0_D8                     146         1.200        | 247   146         2.2         
BL_W10_T1.0_D10                    146         1.200        | 207   146         2.2         
BL_W10_T1.0_D15                    146         1.200        | 206   146         2.2         
BL_W10_T1.0_D20                    146         1.200        | 116   146         1.8         
BL_W10_T1.0_D25                    146         1.200        | 115   146         1.8         
BL_W10_T1.0_D30                    145         1.200        | 49    145         1.5         
BL_W10_T1.8_D30                    145         1.200        | 27    145         1.5         
BL_W10_T1.8_D25                    146         1.200        | 110   146         1.8         
BL_W10_T1.2_D4                     146         1.200        | 209   146         2.2         
BL_W10_T1.2_D6                     146         1.200        | 215   146         2.2         
BL_W10_T1.2_D8                     146         1.200        | 216   146         2.2         
BL_W10_T1.2_D10                    146         1.200        | 208   146         2.2         
BL_W10_T1.2_D15                    146         1.200        | 218   146         2.2         
BL_W10_T1.2_D20                    146         1.200        | 119   146         1.8         
BL_W10_T1.2_D25                    146         1.200        | 112   146         1.8         
BL_W10_T1.2_D30                    145         1.200        | 40    145         1.5         
BL_W10_T1.8_D20                    146         1.200        | 114   146         1.8         
BL_W10_T1.4_D2                     160         1.200        | 262   160         16.4        
BL_W10_T1.0_D4                     146         1.140        | 228   146         2.2         
BL_W10_T1.8_D40                    141         1.140        | 255   141         3.1         
BL_W10_T1.4_D40                    141         1.140        | 252   141         3.1         
BL_W10_T1.2_D40                    141         1.140        | 251   141         3.1         
BL_W10_T1.2_D2                     160         1.140        | 259   160         16.4        
BL_W10_T1.0_D40                    141         1.140        | 254   141         3.1         
BL_W10_T1.6_D40                    141         1.140        | 253   141         3.1         
BL_W10_T1.0_D2                     160         0.980        | 258   160         16.4        
BL_W20_T1.4_D4                     126         0.900        | 336   126         18.1        
BL_W20_T1.0_D8                     126         0.900        | 338   126         18.1        
BL_W20_T1.6_D15                    126         0.900        | 288   126         18.1        
BL_W20_T1.6_D10                    126         0.900        | 287   126         18.1        
BL_W20_T1.6_D8                     126         0.900        | 286   126         18.1        
BL_W20_T1.6_D6                     126         0.900        | 285   126         18.1        
BL_W20_T1.6_D4                     126         0.900        | 284   126         18.1        
BL_W20_T1.6_D2                     126         0.900        | 321   126         18.1        
BL_W20_T1.4_D40                    126         0.900        | 313   126         18.1        
BL_W20_T1.4_D30                    126         0.900        | 329   126         18.1        
BL_W20_T1.4_D25                    126         0.900        | 330   126         18.1        
BL_W20_T1.4_D20                    126         0.900        | 331   126         18.1        
BL_W20_T1.4_D15                    126         0.900        | 332   126         18.1        
BL_W20_T1.4_D10                    126         0.900        | 333   126         18.1        
BL_W20_T1.4_D8                     126         0.900        | 334   126         18.1        
BL_W20_T1.4_D6                     126         0.900        | 335   126         18.1        
BL_W30_T1.2_D40                    126         0.900        | 303   126         18.1        
BL_W20_T1.2_D40                    126         0.900        | 324   126         18.1        
BL_W20_T1.2_D30                    126         0.900        | 323   126         18.1        
