=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 64.3 BPM
Valid interval: 500-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 98 mmHg
Confidence: 0.059
95% CI: [92 - 104] mmHg
Agreement: 3016/550 detectors

MAP: 80 mmHg
Est. Diastolic: 71 mmHg
Oscillometric MAP Systolic: 99 mmHg
Oscillometric MAP Diastolic: 78 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.2_D30                    90          1.140        | 38    90          0.0         
BL_W10_T1.6_D20                    90          1.140        | 14    90          0.0         
BL_W10_T1.6_D25                    90          1.140        | 15    90          0.0         
BL_W10_T1.4_D40                    90          1.140        | 7     90          0.0         
BL_W10_T1.4_D30                    90          1.140        | 6     90          0.0         
BL_W10_T1.4_D25                    90          1.140        | 5     90          0.0         
BL_W10_T1.4_D20                    90          1.140        | 4     90          0.0         
BL_W10_T1.6_D30                    90          1.140        | 16    90          0.0         
BL_W10_T1.6_D40                    90          1.140        | 17    90          0.0         
BL_W10_T1.2_D40                    90          1.140        | 39    90          0.0         
BL_W10_T1.2_D25                    90          1.140        | 37    90          0.0         
BL_W10_T1.2_D20                    90          1.140        | 36    90          0.0         
BL_W10_T1.0_D40                    90          1.140        | 31    90          0.0         
BL_W10_T1.0_D20                    90          1.140        | 28    90          0.0         
BL_W10_T1.0_D30                    90          1.140        | 30    90          0.0         
BL_W10_T1.0_D25                    90          1.140        | 29    90          0.0         
BL_W10_T1.6_D15                    101         1.060        | 111   101         10.7        
BL_W10_T1.4_D15                    101         1.060        | 110   101         10.7        
BL_W10_T1.2_D15                    101         0.980        | 109   101         10.7        
BL_W20_T1.0_D30                    73          0.820        | 258   73          17.5        
BL_W20_T1.0_D40                    73          0.820        | 257   73          17.5        
BL_W10_T1.0_D15                    101         0.820        | 108   101         10.7        
BL_W10_T2.0_D40                    68          0.740        | 265   68          22.3        
BL_W10_T1.8_D30                    68          0.740        | 269   68          22.3        
BL_W10_T1.8_D40                    68          0.740        | 271   68          22.3        
BL_W10_T1.8_D20                    68          0.740        | 264   68          22.3        
BL_W10_T2.0_D20                    68          0.740        | 272   68          22.3        
BL_W10_T2.0_D25                    68          0.740        | 270   68          22.3        
BL_W10_T1.8_D25                    68          0.740        | 268   68          22.3        
BL_W10_T1.8_D4                     114         0.740        | 274   114         23.7        
BL_W10_T2.0_D30                    68          0.740        | 267   68          22.3        
BL_W10_T2.0_D15                    68          0.660        | 273   68          22.3        
BL_W10_T1.6_D2                     110         0.660        | 261   110         19.5        
BL_W10_T1.6_D4                     114         0.660        | 275   114         23.7        
BL_W10_T1.8_D2                     110         0.660        | 260   110         19.5        
BL_W10_T1.8_D15                    68          0.580        | 266   68          22.3        
BL_W10_T1.0_D4                     182         0.580        | 530   182         91.6        
BL_W10_T2.0_D6                     107         0.580        | 253   107         17.2        
BL_W10_T2.0_D8                     107         0.580        | 238   107         16.7        
BL_W10_T2.0_D10                    106         0.580        | 188   106         16.0        
BL_W10_T2.2_D6                     107         0.580        | 248   107         17.2        
BL_W10_T2.2_D8                     107         0.580        | 220   107         16.7        
BL_W10_T2.2_D10                    106         0.580        | 192   106         16.0        
BL_W10_T1.0_D2                     182         0.580        | 533   182         91.6        
BL_W20_T1.0_D25                    73          0.580        | 259   73          17.5        
BL_W10_T1.8_D8                     107         0.580        | 236   107         16.7        
BL_W10_T1.8_D6                     107         0.580        | 256   107         17.2        
BL_W10_T1.6_D8                     107         0.580        | 230   107         16.7        
BL_W10_T1.6_D6                     107         0.580        | 249   107         17.2        
BL_W10_T1.4_D8                     107         0.580        | 237   107         16.7        
BL_W10_T1.8_D10                    106         0.500        | 182   106         16.0        
BL_W10_T2.2_D40                    56          0.500        | 329   56          34.0        
BL_W10_T2.2_D30                    56          0.500        | 328   56          34.0        
BL_W10_T2.2_D25                    56          0.500        | 332   56          34.0        
BL_W10_T2.2_D20                    56          0.500        | 331   56          34.0        
BL_W10_T2.2_D15                    101         0.500        | 112   101         10.7        
BL_W10_T2.2_D4                     101         0.500        | 118   101         11.3        
BL_W10_T2.2_D2                     101         0.500        | 117   101         11.3        
BL_W10_T1.4_D10                    106         0.500        | 183   106         16.0        
BL_W10_T2.0_D4                     101         0.500        | 115   101         11.3        
BL_W10_T2.0_D2                     101         0.500        | 116   101         11.3        
BL_W10_T1.6_D10                    106         0.500        | 184   106         16.0        
BL_W10_T1.0_D6                     182         0.464        | 531   182         91.6        
BL_W20_T1.4_D15                    105         0.420        | 148   105         14.9        
BL_W20_T1.6_D2                     107         0.420        | 242   107         17.2        
BL_W20_T1.2_D15                    105         0.420        | 150   105         14.9        
BL_W20_T1.6_D4                     107         0.420        | 244   107         17.2        
BL_W20_T1.6_D6                     107         0.420        | 246   107         17.2        
BL_W20_T1.6_D8                     107         0.420        | 227   107         16.7        
BL_W20_T1.0_D15                    105         0.420        | 154   105         14.9        
