=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 62.6 BPM
Valid interval: 509-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 103 mmHg
Confidence: 0.044
95% CI: [99 - 106] mmHg
Agreement: 3622/550 detectors

MAP: 87 mmHg
Est. Diastolic: 80 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T2.0_D4                     114         1.200        | 74    114         6.3         
BL_W10_T1.4_D30                    115         1.200        | 118   115         6.9         
BL_W10_T1.4_D25                    115         1.200        | 114   115         6.9         
BL_W10_T1.4_D40                    115         1.200        | 123   115         6.9         
BL_W10_T1.8_D25                    115         1.200        | 119   115         6.9         
BL_W10_T1.8_D30                    115         1.200        | 120   115         6.9         
BL_W10_T1.8_D40                    115         1.200        | 98    115         6.9         
BL_W10_T1.2_D40                    115         1.200        | 126   115         6.9         
BL_W10_T1.2_D30                    115         1.200        | 127   115         6.9         
BL_W10_T1.2_D25                    115         1.200        | 121   115         6.9         
BL_W10_T2.0_D2                     114         1.200        | 73    114         6.3         
BL_W10_T2.0_D6                     114         1.200        | 85    114         6.4         
BL_W10_T2.0_D10                    114         1.200        | 77    114         6.3         
BL_W10_T1.6_D40                    115         1.200        | 117   115         6.9         
BL_W10_T1.6_D30                    115         1.200        | 113   115         6.9         
BL_W10_T2.0_D40                    115         1.200        | 109   115         6.9         
BL_W10_T2.0_D30                    115         1.200        | 110   115         6.9         
BL_W10_T2.0_D25                    115         1.200        | 108   115         6.9         
BL_W10_T1.0_D30                    115         1.200        | 94    115         6.9         
BL_W10_T1.0_D40                    115         1.200        | 95    115         6.9         
BL_W10_T1.6_D25                    115         1.200        | 112   115         6.9         
BL_W10_T2.0_D8                     114         1.200        | 76    114         6.3         
BL_W10_T1.0_D25                    115         1.140        | 122   115         6.9         
BL_W10_T2.0_D20                    114         1.140        | 58    114         6.3         
BL_W10_T1.6_D20                    114         1.140        | 61    114         6.3         
BL_W10_T1.8_D20                    114         1.140        | 69    114         6.3         
BL_W10_T1.6_D10                    114         1.060        | 59    114         6.3         
BL_W10_T1.6_D8                     114         1.060        | 40    114         6.3         
BL_W10_T1.8_D8                     114         1.060        | 66    114         6.3         
BL_W10_T1.8_D10                    114         1.060        | 67    114         6.3         
BL_W10_T1.4_D20                    114         0.980        | 56    114         6.3         
BL_W10_T1.6_D2                     114         0.980        | 51    114         6.3         
BL_W10_T1.6_D4                     114         0.980        | 50    114         6.3         
BL_W10_T1.6_D6                     114         0.980        | 80    114         6.4         
BL_W10_T1.8_D15                    114         0.980        | 68    114         6.3         
BL_W10_T2.0_D15                    114         0.980        | 78    114         6.3         
BL_W10_T1.8_D2                     114         0.980        | 63    114         6.3         
BL_W10_T1.8_D4                     114         0.980        | 64    114         6.3         
BL_W10_T1.8_D6                     114         0.980        | 86    114         6.4         
BL_W10_T1.6_D15                    114         0.900        | 60    114         6.3         
BL_W10_T1.2_D20                    114         0.900        | 49    114         6.3         
BL_W20_T1.0_D4                     119         0.820        | 214   119         10.6        
BL_W20_T1.0_D2                     119         0.820        | 215   119         10.6        
BL_W20_T1.0_D40                    115         0.820        | 133   115         7.2         
BL_W10_T1.4_D10                    114         0.820        | 55    114         6.3         
BL_W20_T1.0_D30                    115         0.820        | 97    115         6.9         
BL_W20_T1.0_D25                    115         0.820        | 96    115         6.9         
BL_W20_T1.0_D20                    119         0.820        | 213   119         10.6        
BL_W20_T1.0_D15                    119         0.820        | 211   119         10.6        
BL_W10_T1.0_D20                    114         0.820        | 71    114         6.3         
BL_W20_T1.0_D10                    119         0.820        | 210   119         10.6        
BL_W20_T1.0_D8                     119         0.820        | 209   119         10.6        
BL_W20_T1.0_D6                     119         0.820        | 212   119         10.6        
BL_W10_T1.4_D8                     114         0.820        | 54    114         6.3         
BL_W10_T1.4_D15                    114         0.820        | 57    114         6.3         
BL_W10_T1.2_D10                    114         0.740        | 41    114         6.3         
BL_W10_T1.2_D15                    114         0.740        | 44    114         6.3         
BL_W10_T1.4_D2                     114         0.740        | 52    114         6.3         
BL_W10_T1.4_D4                     114         0.740        | 53    114         6.3         
BL_W10_T1.4_D6                     114         0.740        | 81    114         6.4         
BL_W10_T1.2_D8                     114         0.740        | 39    114         6.3         
BL_W10_T2.4_D40                    115         0.660        | 116   115         6.9         
BL_W20_T1.2_D40                    115         0.660        | 132   115         7.2         
BL_W20_T1.2_D30                    115         0.660        | 107   115         6.9         
BL_W20_T1.2_D25                    115         0.660        | 106   115         6.9         
BL_W20_T1.2_D20                    115         0.660        | 105   115         6.9         
BL_W20_T1.2_D15                    115         0.660        | 104   115         6.9         
BL_W20_T1.2_D10                    115         0.660        | 103   115         6.9         
BL_W20_T1.2_D8                     115         0.660        | 102   115         6.9         
BL_W20_T1.2_D6                     115         0.660        | 101   115         6.9         
BL_W20_T1.2_D4                     115         0.660        | 100   115         6.9         
BL_W20_T1.2_D2                     115         0.660        | 99    115         6.9         
BL_W10_T2.2_D2                     114         0.660        | 42    114         6.3         
