=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 57.6 BPM
Valid interval: 539-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 129 mmHg
Confidence: 0.043
95% CI: [126 - 132] mmHg
Agreement: 3258/550 detectors

MAP: 115 mmHg
Est. Diastolic: 107 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.8_D8                     152         1.200        | 418   152         12.1        
BL_W10_T2.0_D4                     152         1.200        | 421   152         12.1        
BL_W10_T2.0_D2                     152         1.200        | 420   152         12.1        
BL_W10_T1.8_D40                    149         1.200        | 153   149         9.4         
BL_W10_T1.8_D30                    149         1.200        | 154   149         9.4         
BL_W10_T1.8_D25                    150         1.200        | 193   150         9.8         
BL_W10_T1.8_D20                    150         1.200        | 180   150         9.8         
BL_W10_T1.8_D15                    150         1.200        | 183   150         9.8         
BL_W10_T1.8_D10                    152         1.200        | 419   152         12.1        
BL_W10_T2.0_D6                     152         1.200        | 381   152         12.1        
BL_W10_T1.8_D6                     152         1.200        | 417   152         12.1        
BL_W10_T1.8_D4                     152         1.200        | 416   152         12.1        
BL_W10_T1.8_D2                     152         1.200        | 415   152         12.1        
BL_W10_T1.6_D40                    149         1.200        | 150   149         9.4         
BL_W10_T1.6_D30                    149         1.200        | 149   149         9.4         
BL_W10_T1.6_D25                    150         1.200        | 238   150         9.8         
BL_W10_T1.6_D20                    150         1.200        | 239   150         9.8         
BL_W10_T1.6_D15                    150         1.200        | 240   150         9.8         
BL_W10_T2.2_D2                     150         1.200        | 281   150         9.8         
BL_W10_T2.2_D30                    149         1.200        | 164   149         9.4         
BL_W10_T2.2_D25                    150         1.200        | 272   150         9.8         
BL_W10_T2.2_D20                    150         1.200        | 273   150         9.8         
BL_W10_T2.2_D15                    150         1.200        | 274   150         9.8         
BL_W10_T2.2_D10                    152         1.200        | 372   152         12.1        
BL_W10_T2.2_D8                     152         1.200        | 371   152         12.1        
BL_W10_T2.2_D6                     152         1.200        | 370   152         12.1        
BL_W10_T2.2_D4                     150         1.200        | 279   150         9.8         
BL_W10_T1.6_D10                    152         1.200        | 414   152         12.1        
BL_W10_T2.0_D40                    149         1.200        | 171   149         9.4         
BL_W10_T2.0_D30                    149         1.200        | 170   149         9.4         
BL_W10_T2.0_D25                    150         1.200        | 255   150         9.8         
BL_W10_T2.0_D20                    150         1.200        | 269   150         9.8         
BL_W10_T2.0_D15                    150         1.200        | 184   150         9.8         
BL_W10_T2.0_D10                    152         1.200        | 369   152         12.1        
BL_W10_T2.0_D8                     152         1.200        | 368   152         12.1        
BL_W10_T1.6_D8                     152         1.200        | 413   152         12.1        
BL_W20_T1.2_D40                    149         1.200        | 168   149         9.4         
BL_W10_T1.0_D25                    150         1.200        | 215   150         9.8         
BL_W10_T1.0_D30                    149         1.200        | 175   149         9.4         
BL_W10_T1.0_D40                    149         1.200        | 167   149         9.4         
BL_W10_T2.2_D40                    149         1.200        | 176   149         9.4         
BL_W10_T1.2_D25                    150         1.200        | 210   150         9.8         
BL_W10_T1.2_D30                    149         1.200        | 172   149         9.4         
BL_W10_T1.2_D40                    149         1.200        | 173   149         9.4         
BL_W10_T1.4_D2                     152         1.200        | 405   152         12.1        
BL_W10_T1.4_D4                     152         1.200        | 406   152         12.1        
BL_W10_T1.4_D6                     152         1.200        | 407   152         12.1        
BL_W10_T1.4_D10                    152         1.200        | 395   152         12.1        
BL_W10_T1.4_D15                    150         1.200        | 205   150         9.8         
BL_W10_T1.4_D20                    150         1.200        | 204   150         9.8         
BL_W10_T1.4_D25                    150         1.200        | 203   150         9.8         
BL_W10_T1.4_D30                    149         1.200        | 145   149         9.4         
BL_W10_T1.4_D40                    149         1.200        | 146   149         9.4         
BL_W10_T1.4_D8                     152         1.200        | 408   152         12.1        
BL_W10_T1.6_D2                     152         1.200        | 410   152         12.1        
BL_W10_T1.6_D4                     152         1.200        | 411   152         12.1        
BL_W10_T1.6_D6                     152         1.200        | 412   152         12.1        
BL_W40_T1.6_D20                    131         1.140        | 102   131         8.5         
BL_W20_T2.0_D8                     131         1.140        | 83    131         8.5         
BL_W20_T2.0_D10                    131         1.140        | 133   131         8.5         
BL_W20_T2.0_D15                    131         1.140        | 125   131         8.5         
BL_W20_T2.0_D6                     131         1.140        | 92    131         8.5         
BL_W20_T1.2_D30                    150         1.140        | 268   150         9.8         
BL_W20_T1.2_D25                    150         1.140        | 267   150         9.8         
BL_W20_T1.2_D20                    150         1.140        | 266   150         9.8         
BL_W20_T2.0_D20                    131         1.140        | 126   131         8.5         
BL_W20_T2.0_D25                    131         1.140        | 127   131         8.5         
BL_W20_T2.0_D30                    131         1.140        | 128   131         8.5         
BL_W20_T2.0_D40                    131         1.140        | 129   131         8.5         
BL_W40_T1.6_D4                     131         1.140        | 97    131         8.5         
BL_W40_T1.6_D6                     131         1.140        | 98    131         8.5         
BL_W20_T1.0_D40                    149         1.140        | 165   149         9.4         
BL_W40_T1.6_D8                     131         1.140        | 99    131         8.5         
BL_W40_T1.6_D10                    131         1.140        | 100   131         8.5         
BL_W40_T1.6_D15                    131         1.140        | 101   131         8.5         
BL_W40_T1.6_D2                     131         1.140        | 96    131         8.5         
BL_W40_T1.4_D40                    132         1.140        | 66    132         8.1         
BL_W40_T1.4_D30                    132         1.140        | 67    132         8.1         
BL_W40_T1.4_D25                    132         1.140        | 55    132         8.1         
BL_W40_T1.4_D20                    132         1.140        | 74    132         8.1         
