=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 60.1 BPM
Valid interval: 476-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 104 mmHg
Confidence: 0.073
95% CI: [99 - 109] mmHg
Agreement: 2194/550 detectors

MAP: 88 mmHg
Est. Diastolic: 80 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.2_D40                    92          1.060        | 165   92          0.5         
BL_W10_T1.6_D30                    93          1.060        | 101   93          0.0         
BL_W10_T1.6_D25                    93          1.060        | 87    93          0.0         
BL_W40_T1.0_D25                    93          1.060        | 13    93          0.0         
BL_W20_T1.0_D30                    93          1.060        | 44    93          0.0         
BL_W10_T1.4_D40                    92          1.060        | 162   92          0.5         
BL_W10_T1.4_D30                    93          1.060        | 65    93          0.0         
BL_W10_T1.4_D25                    93          1.060        | 74    93          0.0         
BL_W20_T1.0_D40                    92          1.060        | 177   92          0.5         
BL_W20_T1.0_D25                    93          1.060        | 45    93          0.0         
BL_W10_T1.2_D30                    93          1.060        | 72    93          0.0         
BL_W10_T1.2_D25                    93          1.060        | 73    93          0.0         
BL_W40_T1.0_D30                    93          1.060        | 9     93          0.0         
BL_W40_T1.0_D40                    92          1.060        | 117   92          0.5         
BL_W10_T1.6_D40                    92          1.060        | 158   92          0.5         
BL_W10_T1.8_D20                    93          1.060        | 97    93          0.0         
BL_W10_T1.8_D40                    92          1.060        | 137   92          0.5         
BL_W10_T1.8_D30                    93          1.060        | 95    93          0.0         
BL_W10_T1.0_D40                    92          1.060        | 167   92          0.5         
BL_W10_T1.8_D25                    93          1.060        | 96    93          0.0         
BL_W10_T1.0_D30                    93          1.060        | 80    93          0.0         
BL_W10_T1.2_D20                    93          0.980        | 60    93          0.0         
BL_W10_T1.6_D20                    93          0.980        | 61    93          0.0         
BL_W10_T1.0_D25                    93          0.980        | 81    93          0.0         
BL_W10_T1.4_D20                    93          0.980        | 66    93          0.0         
BL_W10_T1.2_D10                    158         0.900        | 430   158         64.6        
BL_W40_T1.0_D20                    93          0.900        | 15    93          0.0         
BL_W10_T1.4_D10                    158         0.900        | 429   158         64.6        
BL_W10_T1.4_D8                     158         0.900        | 452   158         64.9        
BL_W10_T1.2_D8                     158         0.900        | 453   158         64.9        
BL_W10_T1.0_D20                    93          0.820        | 82    93          0.0         
BL_W10_T1.6_D2                     158         0.820        | 451   158         64.9        
BL_W10_T1.6_D4                     158         0.820        | 450   158         64.9        
BL_W10_T1.6_D6                     158         0.820        | 449   158         64.9        
BL_W10_T1.6_D8                     158         0.820        | 458   158         64.9        
BL_W10_T1.4_D4                     158         0.820        | 454   158         64.9        
BL_W10_T1.4_D2                     158         0.820        | 457   158         64.9        
BL_W10_T2.4_D10                    155         0.740        | 396   155         61.9        
BL_W10_T2.0_D10                    155         0.740        | 402   155         61.9        
BL_W10_T2.2_D10                    155         0.740        | 405   155         61.9        
BL_W40_T1.0_D2                     144         0.740        | 363   144         51.0        
BL_W30_T1.0_D40                    76          0.740        | 268   76          17.0        
BL_W30_T1.0_D30                    76          0.740        | 267   76          17.0        
BL_W30_T1.0_D25                    76          0.740        | 266   76          17.0        
BL_W30_T1.0_D20                    76          0.740        | 265   76          17.0        
BL_W10_T2.6_D10                    155         0.740        | 397   155         61.9        
BL_W40_T1.2_D40                    75          0.740        | 278   75          17.8        
BL_W40_T1.2_D30                    75          0.740        | 279   75          17.8        
BL_W40_T1.2_D25                    75          0.740        | 280   75          17.8        
BL_W40_T1.2_D20                    75          0.740        | 281   75          17.8        
BL_W40_T1.0_D4                     144         0.740        | 367   144         51.0        
BL_W10_T2.8_D10                    155         0.740        | 394   155         61.9        
BL_W40_T1.0_D8                     144         0.740        | 369   144         51.0        
